"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"476";"A10002";"Green";1807;1807;238;NA;7,59;0;0;1807;100;18,3165406369737;"KW12.xlsx";2016
"477";"A10005";"Menu Suppe";22,5;22,5;15;NA;1,5;0;0;22,5;100;0,22806981977416;"KW12.xlsx";2016
"478";"A10006";"Menu Salat";218,5;218,5;141;NA;1,55;0;0;218,5;100;2,21481136091796;"KW12.xlsx";2016
"479";"A10007";"Senf Mayo Ketschup";1,5;1,5;3;NA;0,5;0;0;1,5;100;0,0152046546516107;"KW12.xlsx";2016
"480";"A10008";"Gemüseportion";3;3;2;NA;1,5;0;0;3;100;0,0304093093032214;"KW12.xlsx";2016
"481";"A10012";"Kitchen 2";1038;1038;97;NA;10,7;0;0;1038;100;10,5216210189146;"KW12.xlsx";2016
"482";"A10013";"Kitchen 3";12;12;1;NA;12;0;0;12;100;0,121637237212885;"KW12.xlsx";2016
"483";"A10014";"Kitchen 4";391;391;30;NA;13,03;0;0;391;100;3,96334664585318;"KW12.xlsx";2016
"484";"A10020";"Local 0";1233;1233;158;NA;7,8;0;0;1233;100;12,498226123624;"KW12.xlsx";2016
"485";"A10040";"Garden";411,5;411,5;58;17,85;23,05;0;0;411,5;100;4,17114359275853;"KW12.xlsx";2016
"486";"A10061";"Frucht -.80";0,8;0,8;1;NA;0,8;0;0;0,8;100;0,0081091491475257;"KW12.xlsx";2016
"487";"A10063";"Frucht 1.00";138;138;138;NA;1;0;0;138;100;1,39882822794818;"KW12.xlsx";2016
"488";"A10072";"Schichtjoghurt";15,5;15,5;5;NA;3,1;0;0;15,5;100;0,15711476473331;"KW12.xlsx";2016
"489";"A10073";"Saisonfrüchte geschnitten";10,5;10,5;3;NA;3,5;0;0;10,5;100;0,106432582561275;"KW12.xlsx";2016
"490";"A10100";"Gipfel";132,6;132,6;102;NA;1,3;0;0;132,6;100;1,34409147120238;"KW12.xlsx";2016
"491";"A10101";"Ragusa-Gipfel ";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0537231131023577;"KW12.xlsx";2016
"492";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243274474425771;"KW12.xlsx";2016
"493";"A10108";"Laugenbrezel mit Butter";13,2;13,2;6;NA;2,2;0;0;13,2;100;0,133800960934174;"KW12.xlsx";2016
"494";"A10112";"Maisbrötli";35,7;35,7;21;NA;1,7;0;0;35,7;100;0,361870780708334;"KW12.xlsx";2016
"495";"A10114";"Fitnessbrötli ";5,1;5,1;3;NA;1,7;0;0;5,1;100;0,0516958258154763;"KW12.xlsx";2016
"496";"A10119";"Studentenschnitte ";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,0973097897703084;"KW12.xlsx";2016
"497";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243274474425771;"KW12.xlsx";2016
"498";"A10122";"Nussbrille";24;24;10;NA;2,4;0;0;24;100;0,243274474425771;"KW12.xlsx";2016
"499";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243274474425771;"KW12.xlsx";2016
"500";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243274474425771;"KW12.xlsx";2016
"501";"A10127";"Aprikosenplunder";12;12;5;NA;2,4;0;0;12;100;0,121637237212885;"KW12.xlsx";2016
"502";"A10128";"Aprikosenjalousie";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243274474425771;"KW12.xlsx";2016
"503";"A10135";"Wähe";15,6;15,6;4;NA;3,9;0;0;15,6;100;0,158128408376751;"KW12.xlsx";2016
"504";"A10136";"Muffin";8;8;3;NA;2,67;0;0;8;100;0,081091491475257;"KW12.xlsx";2016
"505";"A10148";"Fruchttörtli";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0729823423277313;"KW12.xlsx";2016
"506";"A10200";"Birchermüesli Classic";42,1;42,1;13;NA;3,24;0;0;42,1;100;0,42674397388854;"KW12.xlsx";2016
"507";"A10409";"Sandwich Appenzell";11;11;2;NA;5,5;0;0;11;100;0,111500800778478;"KW12.xlsx";2016
"508";"A10410";"Sandwich Milano";20;20;5;NA;4;0;0;20;100;0,202728728688142;"KW12.xlsx";2016
"509";"A10413";"Sandwich Start Your Day";14;14;3;NA;4,67;0;0;14;100;0,1419101100817;"KW12.xlsx";2016
"510";"A10416";"Sandwich Ticinese";42;42;7;NA;6;0;0;42;100;0,425730330245099;"KW12.xlsx";2016
"511";"A10417";"Sandwich Softie";8;8;2;NA;4;0;0;8;100;0,081091491475257;"KW12.xlsx";2016
"512";"A10425";"Sandwich Italien";42,5;42,5;7;NA;6,07;0;0;42,5;100;0,430798548462303;"KW12.xlsx";2016
"513";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,111500800778478;"KW12.xlsx";2016
"514";"A10433";"Bagel Sandwich Vegi Luxus";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0557504003892392;"KW12.xlsx";2016
"515";"A10435";"FB Sandwich Emmental";71,5;71,5;13;NA;5,5;0;0;71,5;100;0,724755205060109;"KW12.xlsx";2016
"516";"A10440";"FB Sandwich Hammer Ham";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,167251201167717;"KW12.xlsx";2016
"517";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,081091491475257;"KW12.xlsx";2016
"518";"A10451";"Sandwich Bauette";15,5;15,5;3;NA;5,17;0;0;15,5;100;0,15711476473331;"KW12.xlsx";2016
"519";"A10452";"Crispy Chicken";24;24;4;NA;6;0;0;24;100;0,243274474425771;"KW12.xlsx";2016
"520";"L19100";"Patisserie offen";5,6;5,6;2;NA;2,8;0;0;5,6;100;0,0567640440326799;"KW12.xlsx";2016
"521";"Total Gruppe";NA;9865,4;9865,4;1655;17,85;5,96;0;0;9865,4;NA;100;"KW12.xlsx";2016
"522";"A10000";"Küche";64;64;8;NA;8;0;0;64;100;0,744359153291463;"KW13.xlsx";2016
"523";"A10001";"Favorite";2216;2216;280;NA;7,91;0;0;2216;100;25,7734356827169;"KW13.xlsx";2016
"524";"A10002";"Green";1912;1912;247;NA;7,74;0;0;1912;100;22,2377297045825;"KW13.xlsx";2016
"525";"A100039";"Portion Pommes";11;11;2;NA;5,5;0;0;11;100;0,12793672947197;"KW13.xlsx";2016
"526";"A10004";"Brot Stück";0,6;0,6;2;NA;0,3;0;0;0,6;100;0,00697836706210747;"KW13.xlsx";2016
"527";"A10005";"Menu Suppe";29;29;18;NA;1,61;0;0;29;100;0,337287741335194;"KW13.xlsx";2016
"528";"A10006";"Menu Salat";267,5;267,5;161;NA;1,66;0;0;267,5;100;3,11118864852291;"KW13.xlsx";2016
"529";"A10007";"Senf Mayo Ketschup";2,5;2,5;5;NA;0,5;0;0;2,5;100;0,0290765294254478;"KW13.xlsx";2016
"530";"A10012";"Kitchen 2";140;140;13;NA;10,77;0;0;140;100;1,62828564782508;"KW13.xlsx";2016
"531";"A10013";"Kitchen 3";310;310;26;NA;11,92;0;0;310;100;3,60548964875552;"KW13.xlsx";2016
"532";"A10014";"Kitchen 4";1197;1197;88;NA;13,6;0;0;1197;100;13,9218422889044;"KW13.xlsx";2016
"533";"A10020";"Local 0";1663;1663;208;NA;8;0;0;1663;100;19,3417073738079;"KW13.xlsx";2016
"534";"A10040";"Garden";492,7;492,7;60;21,344;23,08;0;0;492,7;100;5,73040241916725;"KW13.xlsx";2016
"535";"A10063";"Frucht 1.00";5;5;5;NA;1;0;0;5;100;0,0581530588508956;"KW13.xlsx";2016
"536";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0186089788322866;"KW13.xlsx";2016
"537";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0348918353105373;"KW13.xlsx";2016
"538";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0814142823912538;"KW13.xlsx";2016
"539";"A10101";"Ragusa-Gipfel ";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0616422423819493;"KW13.xlsx";2016
"540";"A10103";"Vanille-Gipfel";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,0895557106303792;"KW13.xlsx";2016
"541";"A10108";"Laugenbrezel mit Butter";8,8;8,8;4;NA;2,2;0;0;8,8;100;0,102349383577576;"KW13.xlsx";2016
"542";"A10114";"Fitnessbrötli ";5,1;5,1;3;NA;1,7;0;0;5,1;100;0,0593161200279135;"KW13.xlsx";2016
"543";"A10116";"Semmel ";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0162828564782508;"KW13.xlsx";2016
"544";"A10119";"Studentenschnitte ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0558269364968597;"KW13.xlsx";2016
"545";"A10120";"Mandelbrezel ";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,0895557106303792;"KW13.xlsx";2016
"546";"A10123";"Russenzöpfli";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0337287741335194;"KW13.xlsx";2016
"547";"A10126";"Apfel im Schlafrock";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0558269364968597;"KW13.xlsx";2016
"548";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0279134682484299;"KW13.xlsx";2016
"549";"A10128";"Aprikosenjalousie";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,111653872993719;"KW13.xlsx";2016
"550";"A10135";"Wähe";11,7;11,7;3;NA;3,9;0;0;11,7;100;0,136078157711096;"KW13.xlsx";2016
"551";"A10144";"Trockengebäck 100g verpackt";8,8;8,8;4;NA;2,2;0;0;8,8;100;0,102349383577576;"KW13.xlsx";2016
"552";"A10148";"Fruchttörtli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0558269364968597;"KW13.xlsx";2016
"553";"A10160";"Snacks";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0290765294254478;"KW13.xlsx";2016
"554";"A10163";"Bürli";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0162828564782508;"KW13.xlsx";2016
"555";"A10200";"Birchermüesli Classic";22,4;22,4;7;NA;3,2;0;0;22,4;100;0,260525703652012;"KW13.xlsx";2016
"556";"A10409";"Sandwich Appenzell";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,191905094207955;"KW13.xlsx";2016
"557";"A10410";"Sandwich Milano";4;4;1;NA;4;0;0;4;100;0,0465224470807164;"KW13.xlsx";2016
"558";"A10411";"Sandwich Power Ham";12;12;3;NA;4;0;0;12;100;0,139567341242149;"KW13.xlsx";2016
"559";"A10413";"Sandwich Start Your Day";9;9;2;NA;4,5;0;0;9;100;0,104675505931612;"KW13.xlsx";2016
"560";"A10415";"Sandwich Turkey";11;11;2;NA;5,5;0;0;11;100;0,12793672947197;"KW13.xlsx";2016
"561";"A10416";"Sandwich Ticinese";24;24;4;NA;6;0;0;24;100;0,279134682484299;"KW13.xlsx";2016
"562";"A10417";"Sandwich Softie";8;8;2;NA;4;0;0;8;100;0,0930448941614329;"KW13.xlsx";2016
"563";"A10425";"Sandwich Italien";24;24;4;NA;6;0;0;24;100;0,279134682484299;"KW13.xlsx";2016
"564";"A10430";"Bagel Sandwich Fisherman's Catch";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,191905094207955;"KW13.xlsx";2016
"565";"A10450";"Sandwich Laugenkaiser";12;12;3;NA;4;0;0;12;100;0,139567341242149;"KW13.xlsx";2016
"566";"A10451";"Sandwich Bauette";15;15;3;NA;5;0;0;15;100;0,174459176552687;"KW13.xlsx";2016
"567";"A10452";"Crispy Chicken";12;12;2;NA;6;0;0;12;100;0,139567341242149;"KW13.xlsx";2016
"568";"Total Gruppe";NA;8598;8598;1203;21,344;7,15;0;0;8598;NA;100;"KW13.xlsx";2016
"569";"A10000";"Küche";183,3;183,3;25;NA;7,33;0;0;183,3;100;1,55915076043687;"KW14.xlsx";2016
"570";"A10001";"Favorite";4109;4109;504;NA;8,15;0;0;4109;100;34,9511755299241;"KW14.xlsx";2016
"571";"A10002";"Green";2966;2966;379;NA;7,83;0;0;2966;100;25,2288115409479;"KW14.xlsx";2016
"572";"A100039";"Portion Pommes";11;11;2;NA;5,5;0;0;11;100;0,0935660576366915;"KW14.xlsx";2016
"573";"A10004";"Brot Stück";0,9;0,9;3;NA;0,3;0;0;0,9;100;0,00765540471572931;"KW14.xlsx";2016
"574";"A10005";"Menu Suppe";31;31;20;NA;1,55;0;0;31;100;0,263686162430676;"KW14.xlsx";2016
"575";"A10006";"Menu Salat";319;319;194;NA;1,64;0;0;319;100;2,71341567146405;"KW14.xlsx";2016
"576";"A10007";"Senf Mayo Ketschup";3,5;3,5;7;NA;0,5;0;0;3,5;100;0,0297710183389473;"KW14.xlsx";2016
"577";"A10012";"Kitchen 2";225;225;20;NA;11,25;0;0;225;100;1,91385117893233;"KW14.xlsx";2016
"578";"A10013";"Kitchen 3";1028;1028;86;NA;11,95;0;0;1028;100;8,74417338641081;"KW14.xlsx";2016
"579";"A10014";"Kitchen 4";571;571;43;NA;13,28;0;0;571;100;4,85692899186826;"KW14.xlsx";2016
"580";"A10020";"Local 0";1272;1272;163;NA;7,8;0;0;1272;100;10,8196386648974;"KW14.xlsx";2016
"581";"A10040";"Garden";624,9;624,9;82;26,996;23,15;0;0;624,9;100;5,31540267428805;"KW14.xlsx";2016
"582";"A10063";"Frucht 1.00";11;11;11;NA;1;0;0;11;100;0,0935660576366915;"KW14.xlsx";2016
"583";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0255180157190977;"KW14.xlsx";2016
"584";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0595420366778946;"KW14.xlsx";2016
"585";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"586";"A10108";"Laugenbrezel mit Butter";9;9;4;NA;2,25;0;0;9;100;0,0765540471572931;"KW14.xlsx";2016
"587";"A10118";"Brownie ";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0246674151951278;"KW14.xlsx";2016
"588";"A10119";"Studentenschnitte ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0612432377258344;"KW14.xlsx";2016
"589";"A10121";"Mandelschnecke ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0408288251505563;"KW14.xlsx";2016
"590";"A10122";"Nussbrille";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"591";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"592";"A10125";"Nussstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"593";"A10127";"Aprikosenplunder";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0246674151951278;"KW14.xlsx";2016
"594";"A10128";"Aprikosenjalousie";12;12;5;NA;2,4;0;0;12;100;0,102072062876391;"KW14.xlsx";2016
"595";"A10130";"Vanillekreuz";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,065496240345684;"KW14.xlsx";2016
"596";"A10131";"Vanille/Apfelstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"597";"A10135";"Wähe";15,6;15,6;4;NA;3,9;0;0;15,6;100;0,132693681739308;"KW14.xlsx";2016
"598";"A10136";"Muffin";8;8;3;NA;2,67;0;0;8;100;0,0680480419175938;"KW14.xlsx";2016
"599";"A10144";"Trockengebäck 100g verpackt";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,0561396345820149;"KW14.xlsx";2016
"600";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"601";"A10160";"Snacks";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0212650130992481;"KW14.xlsx";2016
"602";"A10162";"Bienenstich";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0204144125752781;"KW14.xlsx";2016
"603";"A10164";"Hausgemachter Kuchen";18;18;7;NA;2,57;0;0;18;100;0,153108094314586;"KW14.xlsx";2016
"604";"A10200";"Birchermüesli Classic";45,8;45,8;14;NA;3,27;0;0;45,8;100;0,389575039978225;"KW14.xlsx";2016
"605";"A10409";"Sandwich Appenzell";11;11;2;NA;5,5;0;0;11;100;0,0935660576366915;"KW14.xlsx";2016
"606";"A10410";"Sandwich Milano";16;16;4;NA;4;0;0;16;100;0,136096083835188;"KW14.xlsx";2016
"607";"A10411";"Sandwich Power Ham";8;8;2;NA;4;0;0;8;100;0,0680480419175938;"KW14.xlsx";2016
"608";"A10413";"Sandwich Start Your Day";4,5;4,5;1;NA;4,5;0;0;4,5;100;0,0382770235786465;"KW14.xlsx";2016
"609";"A10415";"Sandwich Turkey";22;22;4;NA;5,5;0;0;22;100;0,187132115273383;"KW14.xlsx";2016
"610";"A10416";"Sandwich Ticinese";61;61;10;NA;6,1;0;0;61;100;0,518866319621653;"KW14.xlsx";2016
"611";"A10417";"Sandwich Softie";20;20;5;NA;4;0;0;20;100;0,170120104793985;"KW14.xlsx";2016
"612";"A10430";"Bagel Sandwich Fisherman's Catch";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0467830288183457;"KW14.xlsx";2016
"613";"A10435";"FB Sandwich Emmental";33;33;6;NA;5,5;0;0;33;100;0,280698172910075;"KW14.xlsx";2016
"614";"A10440";"FB Sandwich Hammer Ham";11;11;2;NA;5,5;0;0;11;100;0,0935660576366915;"KW14.xlsx";2016
"615";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,0680480419175938;"KW14.xlsx";2016
"616";"A10451";"Sandwich Bauette";25;25;5;NA;5;0;0;25;100;0,212650130992481;"KW14.xlsx";2016
"617";"A10452";"Crispy Chicken";6;6;1;NA;6;0;0;6;100;0,0510360314381954;"KW14.xlsx";2016
"618";"Total Gruppe";NA;11756,4;11756,4;1645;26,996;7,15;0;0;11756,4;NA;100;"KW14.xlsx";2016
"619";"A10000";"Küche";32,9;32,9;6;NA;5,48;0;0;32,9;100;0,329250230174933;"KW15.xlsx";2016
"620";"A10001";"Favorite";3898;3898;489;NA;7,97;0;0;3898;100;39,0096473319723;"KW15.xlsx";2016
"621";"A10002";"Green";2085;2085;272;NA;7,67;0;0;2085;100;20,8658580521196;"KW15.xlsx";2016
"622";"A10004";"Brot Stück";0,6;0,6;2;NA;0,3;0;0;0,6;100;0,00600456346823586;"KW15.xlsx";2016
"623";"A10005";"Menu Suppe";52;52;30;NA;1,73;0;0;52;100;0,520395500580441;"KW15.xlsx";2016
"624";"A10006";"Menu Salat";282;282;182;NA;1,55;0;0;282;100;2,82214483007085;"KW15.xlsx";2016
"625";"A10007";"Senf Mayo Ketschup";3;3;6;NA;0,5;0;0;3;100;0,0300228173411793;"KW15.xlsx";2016
"626";"A10013";"Kitchen 3";390;390;32;NA;12,19;0;0;390;100;3,90296625435331;"KW15.xlsx";2016
"627";"A10014";"Kitchen 4";408;408;30;NA;13,6;0;0;408;100;4,08310315840038;"KW15.xlsx";2016
"628";"A10020";"Local 0";1755;1755;224;NA;7,83;0;0;1755;100;17,5633481445899;"KW15.xlsx";2016
"629";"A10040";"Garden";634,3;634,3;87;27,406;23,14;0;0;634,3;100;6,34782434650334;"KW15.xlsx";2016
"630";"A10060";"Frucht -.70";1,4;1,4;2;NA;0,7;0;0;1,4;100;0,0140106480925503;"KW15.xlsx";2016
"631";"A10061";"Frucht -.80";2,4;2,4;3;NA;0,8;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"632";"A10063";"Frucht 1.00";9;9;9;NA;1;0;0;9;100;0,0900684520235379;"KW15.xlsx";2016
"633";"A10072";"Schichtjoghurt";9;9;3;NA;3;0;0;9;100;0,0900684520235379;"KW15.xlsx";2016
"634";"A10073";"Saisonfrüchte geschnitten";21,5;21,5;6;NA;3,58;0;0;21,5;100;0,215163524278452;"KW15.xlsx";2016
"635";"A10103";"Vanille-Gipfel";14,4;14,4;6;NA;2,4;0;0;14,4;100;0,144109523237661;"KW15.xlsx";2016
"636";"A10105";"Schinkengipfel ";5;5;2;NA;2,5;0;0;5;100;0,0500380289019655;"KW15.xlsx";2016
"637";"A10108";"Laugenbrezel mit Butter";11;11;5;NA;2,2;0;0;11;100;0,110083663584324;"KW15.xlsx";2016
"638";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0220167327168648;"KW15.xlsx";2016
"639";"A10114";"Fitnessbrötli ";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0340258596533365;"KW15.xlsx";2016
"640";"A10118";"Brownie ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"641";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"642";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"643";"A10122";"Nussbrille";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"644";"A10126";"Apfel im Schlafrock";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0480365077458869;"KW15.xlsx";2016
"645";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"646";"A10128";"Aprikosenjalousie";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"647";"A10130";"Vanillekreuz";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0720547616188303;"KW15.xlsx";2016
"648";"A10135";"Wähe";23,9;23,9;6;NA;3,98;0;0;23,9;100;0,239181778151395;"KW15.xlsx";2016
"649";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0250190144509827;"KW15.xlsx";2016
"650";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0240182538729434;"KW15.xlsx";2016
"651";"A10161";"Muffin gross";3;3;1;NA;3;0;0;3;100;0,0300228173411793;"KW15.xlsx";2016
"652";"A10164";"Hausgemachter Kuchen";51,5;51,5;20;NA;2,58;0;0;51,5;100;0,515391697690245;"KW15.xlsx";2016
"653";"A10200";"Birchermüesli Classic";29,3;29,3;9;NA;3,26;0;0;29,3;100;0,293222849365518;"KW15.xlsx";2016
"654";"A104021";"Fleischkäse / Semmeli";8;8;2;NA;4;0;0;8;100;0,0800608462431448;"KW15.xlsx";2016
"655";"A10409";"Sandwich Appenzell";22;22;4;NA;5,5;0;0;22;100;0,220167327168648;"KW15.xlsx";2016
"656";"A10410";"Sandwich Milano";24;24;6;NA;4;0;0;24;100;0,240182538729434;"KW15.xlsx";2016
"657";"A10411";"Sandwich Power Ham";16;16;4;NA;4;0;0;16;100;0,16012169248629;"KW15.xlsx";2016
"658";"A10413";"Sandwich Start Your Day";27;27;6;NA;4,5;0;0;27;100;0,270205356070614;"KW15.xlsx";2016
"659";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,165125495376486;"KW15.xlsx";2016
"660";"A10416";"Sandwich Ticinese";12;12;2;NA;6;0;0;12;100;0,120091269364717;"KW15.xlsx";2016
"661";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,0400304231215724;"KW15.xlsx";2016
"662";"A10425";"Sandwich Italien";30;30;5;NA;6;0;0;30;100;0,300228173411793;"KW15.xlsx";2016
"663";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,110083663584324;"KW15.xlsx";2016
"664";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,0800608462431448;"KW15.xlsx";2016
"665";"A10451";"Sandwich Bauette";20;20;4;NA;5;0;0;20;100;0,200152115607862;"KW15.xlsx";2016
"666";"A10452";"Crispy Chicken";31;31;5;NA;6,2;0;0;31;100;0,310235779192186;"KW15.xlsx";2016
"667";"L19100";"Patisserie offen";3,8;3,8;1;NA;3,8;0;0;3,8;100;0,0380289019654938;"KW15.xlsx";2016
"668";"Total Gruppe";NA;9992,4;9992,4;1495;27,406;6,68;0;0;9992,4;NA;100;"KW15.xlsx";2016
"669";"A10000";"Küche";205;205;22;NA;9,32;0;0;205;100;1,98774386223481;"KW16.xlsx";2016
"670";"A10001";"Favorite";3534;3534;448;NA;7,89;0;0;3534;100;34,2667649226234;"KW16.xlsx";2016
"671";"A10002";"Green";2096;2096;271;NA;7,73;0;0;2096;100;20,3234689524105;"KW16.xlsx";2016
"672";"A100039";"Portion Pommes";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,159989140131094;"KW16.xlsx";2016
"673";"A10004";"Brot Stück";1,2;1,2;4;NA;0,3;0;0;1,2;100;0,0116355738277159;"KW16.xlsx";2016
"674";"A10005";"Menu Suppe";24;24;16;NA;1,5;0;0;24;100;0,232711476554319;"KW16.xlsx";2016
"675";"A10006";"Menu Salat";360,5;360,5;219;NA;1,65;0;0;360,5;100;3,49552030407633;"KW16.xlsx";2016
"676";"A10007";"Senf Mayo Ketschup";2,5;2,5;5;NA;0,5;0;0;2,5;100;0,0242407788077415;"KW16.xlsx";2016
"677";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0145444672846449;"KW16.xlsx";2016
"678";"A10013";"Kitchen 3";235;235;20;NA;11,75;0;0;235;100;2,2786332079277;"KW16.xlsx";2016
"679";"A10014";"Kitchen 4";1008;1008;74;NA;13,62;0;0;1008;100;9,77388201528139;"KW16.xlsx";2016
"680";"A10020";"Local 0";1703;1703;210;NA;8,11;0;0;1703;100;16,5128185238335;"KW16.xlsx";2016
"681";"A10040";"Garden";700,1;700,1;82;30,416;23,02;0;0;700,1;100;6,78838769731994;"KW16.xlsx";2016
"682";"A10061";"Frucht -.80";0,8;0,8;1;NA;0,8;0;0;0,8;100;0,00775704921847729;"KW16.xlsx";2016
"683";"A10063";"Frucht 1.00";13;13;13;NA;1;0;0;13;100;0,126052049800256;"KW16.xlsx";2016
"684";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0290889345692898;"KW16.xlsx";2016
"685";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0339370903308382;"KW16.xlsx";2016
"686";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0126052049800256;"KW16.xlsx";2016
"687";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0465422953108637;"KW16.xlsx";2016
"688";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0232711476554319;"KW16.xlsx";2016
"689";"A10105";"Schinkengipfel ";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0242407788077415;"KW16.xlsx";2016
"690";"A10108";"Laugenbrezel mit Butter";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,0639956560524376;"KW16.xlsx";2016
"691";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0164837295892642;"KW16.xlsx";2016
"692";"A10114";"Fitnessbrötli ";5,3;5,3;3;NA;1,77;0;0;5,3;100;0,0513904510724121;"KW16.xlsx";2016
