Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27907 Vista Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 23.11.2015 - 23.11.2015,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10001,Favorite,,,765.00,765.00,,105,,7.29,,,,0.00,0.00,765.00,,100.00,37.31
A10002,Green,,,290.00,290.00,,39,,7.44,,,,0.00,0.00,290.00,,100.00,14.14
A10005,Menu Suppe,,,9.00,9.00,,6,,1.50,,,,0.00,0.00,9.00,,100.00,0.44
A10006,Menu Salat,,,36.00,36.00,,24,,1.50,,,,0.00,0.00,36.00,,100.00,1.76
A10007,Senf Mayo Ketschup,,,1.50,1.50,,3,,0.50,,,,0.00,0.00,1.50,,100.00,0.07
A10013,Kitchen 3,,,218.00,218.00,,19,,11.47,,,,0.00,0.00,218.00,,100.00,10.63
A10020,Local 0,,,588.00,588.00,,82,,7.17,,,,0.00,0.00,588.00,,100.00,28.68
A10040,Garden,,,84.70,84.70,,13,3.614,23.44,,,,0.00,0.00,84.70,,100.00,4.13
A10062,Frucht -.90,,,0.90,0.90,,1,,0.90,,,,0.00,0.00,0.90,,100.00,0.04
A10063,Frucht 1.00,,,1.00,1.00,,1,,1.00,,,,0.00,0.00,1.00,,100.00,0.05
A10101,Ragusa-Gipfel ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.12
A10102,Mandelgipfel ,,,9.60,9.60,,4,,2.40,,,,0.00,0.00,9.60,,100.00,0.47
A10107,Laugenbrezel ,,,2.50,2.50,,1,,2.50,,,,0.00,0.00,2.50,,100.00,0.12
A10108,Laugenbrezel mit Butter,,,4.40,4.40,,2,,2.20,,,,0.00,0.00,4.40,,100.00,0.21
A10112,Maisbrötli,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.08
A10117,Nuss-Semmel ,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.08
A10126,Apfel im Schlafrock,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.23
A10144,Trockengebäck 100g verpackt,,,6.60,6.60,,3,,2.20,,,,0.00,0.00,6.60,,100.00,0.32
A10161,Muffin gross,,,9.00,9.00,,3,,3.00,,,,0.00,0.00,9.00,,100.00,0.44
A10200,Birchermüesli Classic,,,9.60,9.60,,3,,3.20,,,,0.00,0.00,9.60,,100.00,0.47
A10418,Sandwich Gruyere Semmel,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.20
Total Gruppe,,,,"2,050.40","2,050.40",,315,3.614,6.51,,,,0.00,0.00,"2,050.40",,,100.00
Total,,,,"2,050.40","2,050.40",,315,3.614,6.51,,,,0.00,0.00,"2,050.40",,,
"Mittwoch, 08 März 2017 11:45",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
