"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"560";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0168180289270098;"KW15.xlsx";2017
"561";"A10101";"Ragusa-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0931460063649771;"KW15.xlsx";2017
"562";"A10102";"Mandelgipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0620973375766514;"KW15.xlsx";2017
"563";"A10103";"Vanille-Gipfel";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0931460063649771;"KW15.xlsx";2017
"564";"A10104";"Schoggi-Gipfel ";28,8;28,8;12;NA;2,4;0;0;28,8;100;0,372584025459908;"KW15.xlsx";2017
"565";"A10105";"Schinkengipfel ";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,161711816605863;"KW15.xlsx";2017
"566";"A10108";"Laugenbrezel mit Butter";15,4;15,4;7;NA;2,2;0;0;15,4;100;0,199228958058423;"KW15.xlsx";2017
"567";"A10111";"Schoggi Fair";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0569225594452638;"KW15.xlsx";2017
"568";"A10114";"Fitnessbrötli ";6,8;6,8;4;NA;1,7;0;0;6,8;100;0,0879712282335895;"KW15.xlsx";2017
"569";"A10122";"Nussbrille";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0620973375766514;"KW15.xlsx";2017
"570";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0310486687883257;"KW15.xlsx";2017
"571";"A10128";"Aprikosenjalousie";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0310486687883257;"KW15.xlsx";2017
"572";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0310486687883257;"KW15.xlsx";2017
"573";"A10131";"Vanille/Apfelstange";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0931460063649771;"KW15.xlsx";2017
"574";"A10135";"Wähe";7,8;7,8;2;NA;3,9;0;0;7,8;100;0,100908173562059;"KW15.xlsx";2017
"575";"A10136";"Muffin";10;10;4;NA;2,5;0;0;10;100;0,12936945328469;"KW15.xlsx";2017
"576";"A10161";"Muffin gross";6;6;2;NA;3;0;0;6;100;0,0776216719708143;"KW15.xlsx";2017
"577";"A10164";"Hausgemachter Kuchen";5;5;2;NA;2,5;0;0;5;100;0,0646847266423452;"KW15.xlsx";2017
"578";"A10200";"Birchermüesli Classic";41,6;41,6;13;NA;3,2;0;0;41,6;100;0,538176925664312;"KW15.xlsx";2017
"579";"A10409";"Sandwich Appenzell";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0711531993065797;"KW15.xlsx";2017
"580";"A10410";"Sandwich Milano";24,5;24,5;6;NA;4,08;0;0;24,5;100;0,316955160547492;"KW15.xlsx";2017
"581";"A10413";"Sandwich Start Your Day";9;9;2;NA;4,5;0;0;9;100;0,116432507956221;"KW15.xlsx";2017
"582";"A10415";"Sandwich Turkey";11;11;2;NA;5,5;0;0;11;100;0,142306398613159;"KW15.xlsx";2017
"583";"A10416";"Sandwich Ticinese";18;18;3;NA;6;0;0;18;100;0,232865015912443;"KW15.xlsx";2017
"584";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,0517477813138762;"KW15.xlsx";2017
"585";"A10425";"Sandwich Italien";18;18;3;NA;6;0;0;18;100;0,232865015912443;"KW15.xlsx";2017
"586";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,103495562627752;"KW15.xlsx";2017
"587";"A10451";"Sandwich Bauette";5;5;1;NA;5;0;0;5;100;0,0646847266423452;"KW15.xlsx";2017
"588";"Total Gruppe";NA;7729,8;7729,8;1171;21,39;6,6;0;0;7729,8;NA;100;"KW15.xlsx";2017
"589";"A10000";"Küche";68,2;68,2;15;NA;4,55;0;0;68,2;100;0,88898158165726;"KW16.xlsx";2017
"590";"A10001";"Favorite";4063;4063;536;NA;7,58;0;0;4063;100;52,960882203423;"KW16.xlsx";2017
"591";"A10002";"Green";1143;1143;152;NA;7,52;0;0;1143;100;14,898914191118;"KW16.xlsx";2017
"592";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00391047616564777;"KW16.xlsx";2017
"593";"A10005";"Menu Suppe";25,5;25,5;17;NA;1,5;0;0;25,5;100;0,332390474080061;"KW16.xlsx";2017
"594";"A10006";"Menu Salat";232;232;152;NA;1,53;0;0;232;100;3,02410156810094;"KW16.xlsx";2017
"595";"A10007";"Senf Mayo Ketschup";2;2;4;NA;0,5;0;0;2;100;0,0260698411043185;"KW16.xlsx";2017
"596";"A10013";"Kitchen 3";406;406;34;NA;11,94;0;0;406;100;5,29217774417665;"KW16.xlsx";2017
"597";"A10014";"Kitchen 4";737;737;57;NA;12,93;0;0;737;100;9,60673644694136;"KW16.xlsx";2017
"598";"A10020";"Local 0";275;275;37;NA;7,43;0;0;275;100;3,58460315184379;"KW16.xlsx";2017
"599";"A10040";"Garden";405,7;405,7;65;17,562;23,1;0;0;405,7;100;5,288267268011;"KW16.xlsx";2017
"600";"A10060";"Frucht -.70";0,7;0,7;1;NA;0,7;0;0;0,7;100;0,00912444438651146;"KW16.xlsx";2017
"601";"A10063";"Frucht 1.00";4;4;4;NA;1;0;0;4;100;0,0521396822086369;"KW16.xlsx";2017
"602";"A10064";"Frucht 1.20";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,0156419046625911;"KW16.xlsx";2017
"603";"A10072";"Schichtjoghurt";15;15;5;NA;3;0;0;15;100;0,195523808282389;"KW16.xlsx";2017
"604";"A10073";"Saisonfrüchte geschnitten";14,5;14,5;4;NA;3,63;0;0;14,5;100;0,189006348006309;"KW16.xlsx";2017
"605";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,016945396717807;"KW16.xlsx";2017
"606";"A10101";"Ragusa-Gipfel ";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,16293650690199;"KW16.xlsx";2017
"607";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"608";"A10104";"Schoggi-Gipfel ";12;12;5;NA;2,4;0;0;12;100;0,156419046625911;"KW16.xlsx";2017
"609";"A10105";"Schinkengipfel ";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,16293650690199;"KW16.xlsx";2017
"610";"A10108";"Laugenbrezel mit Butter";15,8;15,8;7;NA;2,26;0;0;15,8;100;0,205951744724116;"KW16.xlsx";2017
"611";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0286768252147503;"KW16.xlsx";2017
"612";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0221593649386707;"KW16.xlsx";2017
"613";"A10114";"Fitnessbrötli ";5,1;5,1;3;NA;1,7;0;0;5,1;100;0,0664780948160121;"KW16.xlsx";2017
"614";"A10116";"Semmel ";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0182488887730229;"KW16.xlsx";2017
"615";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"616";"A10122";"Nussbrille";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"617";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"618";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"619";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"620";"A10131";"Vanille/Apfelstange";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0625676186503643;"KW16.xlsx";2017
"621";"A10135";"Wähe";7,8;7,8;2;NA;3,9;0;0;7,8;100;0,101672380306842;"KW16.xlsx";2017
"622";"A10136";"Muffin";3;3;1;NA;3;0;0;3;100;0,0391047616564777;"KW16.xlsx";2017
"623";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0312838093251822;"KW16.xlsx";2017
"624";"A10161";"Muffin gross";12;12;4;NA;3;0;0;12;100;0,156419046625911;"KW16.xlsx";2017
"625";"A10200";"Birchermüesli Classic";35,2;35,2;11;NA;3,2;0;0;35,2;100;0,458829203436005;"KW16.xlsx";2017
"626";"A10201";"Birchermüesli Saisonal";15;15;3;NA;5;0;0;15;100;0,195523808282389;"KW16.xlsx";2017
"627";"A10409";"Sandwich Appenzell";22,5;22,5;4;NA;5,63;0;0;22,5;100;0,293285712423583;"KW16.xlsx";2017
"628";"A10410";"Sandwich Milano";4;4;1;NA;4;0;0;4;100;0,0521396822086369;"KW16.xlsx";2017
"629";"A10411";"Sandwich Power Ham";12;12;3;NA;4;0;0;12;100;0,156419046625911;"KW16.xlsx";2017
"630";"A10413";"Sandwich Start Your Day";18,5;18,5;4;NA;4,63;0;0;18,5;100;0,241146030214946;"KW16.xlsx";2017
"631";"A10415";"Sandwich Turkey";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0716920630368758;"KW16.xlsx";2017
"632";"A10416";"Sandwich Ticinese";18;18;3;NA;6;0;0;18;100;0,234628569938866;"KW16.xlsx";2017
"633";"A10425";"Sandwich Italien";18;18;3;NA;6;0;0;18;100;0,234628569938866;"KW16.xlsx";2017
"634";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,143384126073752;"KW16.xlsx";2017
"635";"A10451";"Sandwich Bauette";10;10;2;NA;5;0;0;10;100;0,130349205521592;"KW16.xlsx";2017
"636";"Total Gruppe";NA;7671,7;7671,7;1167;17,562;6,57;0;0;7671,7;NA;100;"KW16.xlsx";2017
"637";"A10000";"Küche";46,6;46,6;11;NA;4,24;0;0;46,6;100;0,582558255825583;"KW17.xlsx";2017
"638";"A10001";"Favorite";3525;3525;473;NA;7,45;0;0;3525;100;44,0669066906691;"KW17.xlsx";2017
"639";"A10002";"Green";1575;1575;210;NA;7,5;0;0;1575;100;19,6894689468947;"KW17.xlsx";2017
"640";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00375037503750375;"KW17.xlsx";2017
"641";"A10005";"Menu Suppe";28,5;28,5;19;NA;1,5;0;0;28,5;100;0,356285628562856;"KW17.xlsx";2017
"642";"A10006";"Menu Salat";187;187;124;NA;1,51;0;0;187;100;2,33773377337734;"KW17.xlsx";2017
"643";"A10007";"Senf Mayo Ketschup";2;2;4;NA;0,5;0;0;2;100;0,025002500250025;"KW17.xlsx";2017
"644";"A10011";"Kitchen 1";217;217;22;NA;9,86;0;0;217;100;2,71277127712771;"KW17.xlsx";2017
"645";"A10013";"Kitchen 3";367;367;31;NA;11,84;0;0;367;100;4,58795879587959;"KW17.xlsx";2017
"646";"A10014";"Kitchen 4";896;896;70;NA;12,8;0;0;896;100;11,2011201120112;"KW17.xlsx";2017
"647";"A10020";"Local 0";326;326;44;NA;7,41;0;0;326;100;4,07540754075408;"KW17.xlsx";2017
"648";"A10040";"Garden";596,3;596,3;87;25,768;23,14;0;0;596,3;100;7,45449544954495;"KW17.xlsx";2017
"649";"A10063";"Frucht 1.00";8;8;8;NA;1;0;0;8;100;0,1000100010001;"KW17.xlsx";2017
"650";"A10064";"Frucht 1.20";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,015001500150015;"KW17.xlsx";2017
"651";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,02000200020002;"KW17.xlsx";2017
"652";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,075007500750075;"KW17.xlsx";2017
"653";"A10073";"Saisonfrüchte geschnitten";10,5;10,5;3;NA;3,5;0;0;10,5;100;0,131263126312631;"KW17.xlsx";2017
"654";"A10100";"Gipfel";2,6;2,6;2;NA;1,3;0;0;2,6;100;0,0325032503250325;"KW17.xlsx";2017
"655";"A10101";"Ragusa-Gipfel ";10,1;10,1;4;NA;2,53;0;0;10,1;100;0,126262626262626;"KW17.xlsx";2017
"656";"A10102";"Mandelgipfel ";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,12001200120012;"KW17.xlsx";2017
"657";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,03000300030003;"KW17.xlsx";2017
"658";"A10104";"Schoggi-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,06000600060006;"KW17.xlsx";2017
"659";"A10105";"Schinkengipfel ";10;10;4;NA;2,5;0;0;10;100;0,125012501250125;"KW17.xlsx";2017
"660";"A10108";"Laugenbrezel mit Butter";13,2;13,2;6;NA;2,2;0;0;13,2;100;0,165016501650165;"KW17.xlsx";2017
"661";"A10111";"Schoggi Fair";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,055005500550055;"KW17.xlsx";2017
"662";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0425042504250425;"KW17.xlsx";2017
"663";"A10114";"Fitnessbrötli ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0212521252125213;"KW17.xlsx";2017
"664";"A10125";"Nussstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,03000300030003;"KW17.xlsx";2017
"665";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,03000300030003;"KW17.xlsx";2017
"666";"A10131";"Vanille/Apfelstange";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,06000600060006;"KW17.xlsx";2017
"667";"A10136";"Muffin";5;5;2;NA;2,5;0;0;5;100;0,0625062506250625;"KW17.xlsx";2017
"668";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0275027502750275;"KW17.xlsx";2017
"669";"A10147";"Pariser Gipfel";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,02000200020002;"KW17.xlsx";2017
"670";"A10161";"Muffin gross";6;6;2;NA;3;0;0;6;100;0,075007500750075;"KW17.xlsx";2017
"671";"A10164";"Hausgemachter Kuchen";5;5;2;NA;2,5;0;0;5;100;0,0625062506250625;"KW17.xlsx";2017
"672";"A10200";"Birchermüesli Classic";41,6;41,6;13;NA;3,2;0;0;41,6;100;0,52005200520052;"KW17.xlsx";2017
"673";"A10409";"Sandwich Appenzell";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,206270627062706;"KW17.xlsx";2017
"674";"A10410";"Sandwich Milano";8;8;2;NA;4;0;0;8;100;0,1000100010001;"KW17.xlsx";2017
"675";"A10413";"Sandwich Start Your Day";13,5;13,5;3;NA;4,5;0;0;13,5;100;0,168766876687669;"KW17.xlsx";2017
"676";"A10416";"Sandwich Ticinese";25;25;4;NA;6,25;0;0;25;100;0,312531253125313;"KW17.xlsx";2017
"677";"A10450";"Sandwich Laugenkaiser";4;4;1;NA;4;0;0;4;100;0,05000500050005;"KW17.xlsx";2017
"678";"A10451";"Sandwich Bauette";5;5;1;NA;5;0;0;5;100;0,0625062506250625;"KW17.xlsx";2017
"679";"Total Gruppe";NA;7999,2;7999,2;1178;25,768;6,79;0;0;7999,2;NA;100;"KW17.xlsx";2017
"680";"A10000";"Küche";41,6;41,6;8;NA;5,2;0;0;41,6;100;1,49505840071878;"KW18.xlsx";2017
"681";"A10001";"Favorite";1247;1247;164;NA;7,6;0;0;1247;100;44,8158131176999;"KW18.xlsx";2017
"682";"A10002";"Green";730;730;95;NA;7,68;0;0;730;100;26,2353998203055;"KW18.xlsx";2017
"683";"A10005";"Menu Suppe";12;12;8;NA;1,5;0;0;12;100;0,431266846361186;"KW18.xlsx";2017
"684";"A10006";"Menu Salat";57;57;38;NA;1,5;0;0;57;100;2,04851752021563;"KW18.xlsx";2017
"685";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,0359389038634322;"KW18.xlsx";2017
"686";"A10011";"Kitchen 1";101;101;10;NA;10,1;0;0;101;100;3,62982929020665;"KW18.xlsx";2017
"687";"A10013";"Kitchen 3";35;35;3;NA;11,67;0;0;35;100;1,25786163522013;"KW18.xlsx";2017
"688";"A10014";"Kitchen 4";112;112;9;NA;12,44;0;0;112;100;4,0251572327044;"KW18.xlsx";2017
"689";"A10020";"Local 0";197;197;25;NA;7,88;0;0;197;100;7,07996406109614;"KW18.xlsx";2017
"690";"A10040";"Garden";161,6;161,6;32;7,02;23,02;0;0;161,6;100;5,80772686433064;"KW18.xlsx";2017
"691";"A10063";"Frucht 1.00";2;2;2;NA;1;0;0;2;100;0,0718778077268643;"KW18.xlsx";2017
"692";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,215633423180593;"KW18.xlsx";2017
"693";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0467205750224618;"KW18.xlsx";2017
"694";"A10105";"Schinkengipfel ";7,5;7,5;3;NA;2,5;0;0;7,5;100;0,269541778975741;"KW18.xlsx";2017
"695";"A10108";"Laugenbrezel mit Butter";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,237196765498652;"KW18.xlsx";2017
"696";"A10111";"Schoggi Fair";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,158131176999102;"KW18.xlsx";2017
"697";"A10114";"Fitnessbrötli ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0610961365678347;"KW18.xlsx";2017
"698";"A10125";"Nussstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0862533692722372;"KW18.xlsx";2017
"699";"A10136";"Muffin";7,5;7,5;3;NA;2,5;0;0;7,5;100;0,269541778975741;"KW18.xlsx";2017
"700";"A10161";"Muffin gross";3;3;1;NA;3;0;0;3;100;0,107816711590297;"KW18.xlsx";2017
"701";"A10164";"Hausgemachter Kuchen";7,5;7,5;3;NA;2,5;0;0;7,5;100;0,269541778975741;"KW18.xlsx";2017
"702";"A10200";"Birchermüesli Classic";6,4;6,4;2;NA;3,2;0;0;6,4;100;0,230008984725966;"KW18.xlsx";2017
"703";"A10409";"Sandwich Appenzell";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,197663971248877;"KW18.xlsx";2017
"704";"A10413";"Sandwich Start Your Day";5;5;1;NA;5;0;0;5;100;0,179694519317161;"KW18.xlsx";2017
"705";"A10415";"Sandwich Turkey";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,197663971248877;"KW18.xlsx";2017
"706";"A10416";"Sandwich Ticinese";6;6;1;NA;6;0;0;6;100;0,215633423180593;"KW18.xlsx";2017
"707";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,143755615453729;"KW18.xlsx";2017
"708";"A10451";"Sandwich Bauette";5;5;1;NA;5;0;0;5;100;0,179694519317161;"KW18.xlsx";2017
"709";"Total Gruppe";NA;2782,5;2782,5;424;7,02;6,56;0;0;2782,5;NA;100;"KW18.xlsx";2017
"710";"A10000";"Küche";62,8;62,8;14;NA;4,49;0;0;62,8;100;0,85357400133201;"KW19.xlsx";2017
"711";"A10001";"Favorite";2783;2783;374;NA;7,44;0;0;2783;100;37,8263765239966;"KW19.xlsx";2017
"712";"A10002";"Green";1637;1637;219;NA;7,47;0;0;1637;100;22,250010193957;"KW19.xlsx";2017
"713";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0747556848300328;"KW19.xlsx";2017
"714";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00407758280891088;"KW19.xlsx";2017
"715";"A10006";"Menu Salat";162;162;108;NA;1,5;0;0;162;100;2,20189471681187;"KW19.xlsx";2017
"716";"A10007";"Senf Mayo Ketschup";2,5;2,5;5;NA;0,5;0;0;2,5;100;0,033979856740924;"KW19.xlsx";2017
"717";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0203879140445544;"KW19.xlsx";2017
"718";"A10014";"Kitchen 4";1455;1455;115;NA;12,65;0;0;1455;100;19,7762766232178;"KW19.xlsx";2017
"719";"A10020";"Local 0";270;270;35;NA;7,71;0;0;270;100;3,66982452801979;"KW19.xlsx";2017
"720";"A10040";"Garden";637,3;637,3;88;27,604;23,09;0;0;637,3;100;8,66214508039634;"KW19.xlsx";2017
"721";"A10063";"Frucht 1.00";12;12;12;NA;1;0;0;12;100;0,163103312356435;"KW19.xlsx";2017
"722";"A10064";"Frucht 1.20";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,0163103312356435;"KW19.xlsx";2017
"723";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0217471083141913;"KW19.xlsx";2017
"724";"A10072";"Schichtjoghurt";15;15;5;NA;3;0;0;15;100;0,203879140445544;"KW19.xlsx";2017
"725";"A10073";"Saisonfrüchte geschnitten";14;14;4;NA;3,5;0;0;14;100;0,190287197749174;"KW19.xlsx";2017
"726";"A10101";"Ragusa-Gipfel ";38,9;38,9;16;NA;2,43;0;0;38,9;100;0,528726570888777;"KW19.xlsx";2017
"727";"A10102";"Mandelgipfel ";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,130482649885148;"KW19.xlsx";2017
"728";"A10103";"Vanille-Gipfel";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,065241324942574;"KW19.xlsx";2017
"729";"A10105";"Schinkengipfel ";5;5;2;NA;2,5;0;0;5;100;0,067959713481848;"KW19.xlsx";2017
"730";"A10108";"Laugenbrezel mit Butter";11;11;5;NA;2,2;0;0;11;100;0,149511369660066;"KW19.xlsx";2017
"731";"A10111";"Schoggi Fair";8,8;8,8;4;NA;2,2;0;0;8,8;100;0,119609095728052;"KW19.xlsx";2017
"732";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0462126051676566;"KW19.xlsx";2017
"733";"A10114";"Fitnessbrötli ";5,1;5,1;3;NA;1,7;0;0;5,1;100;0,0693189077514849;"KW19.xlsx";2017
"734";"A10125";"Nussstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,032620662471287;"KW19.xlsx";2017
"735";"A10135";"Wähe";11,7;11,7;3;NA;3,9;0;0;11,7;100;0,159025729547524;"KW19.xlsx";2017
"736";"A10144";"Trockengebäck 100g verpackt";2,7;2,7;1;NA;2,7;0;0;2,7;100;0,0366982452801979;"KW19.xlsx";2017
"737";"A10147";"Pariser Gipfel";4,8;4,8;3;NA;1,6;0;0;4,8;100;0,065241324942574;"KW19.xlsx";2017
"738";"A10161";"Muffin gross";21;21;7;NA;3;0;0;21;100;0,285430796623761;"KW19.xlsx";2017
"739";"A10164";"Hausgemachter Kuchen";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,033979856740924;"KW19.xlsx";2017
"740";"A10200";"Birchermüesli Classic";19,2;19,2;6;NA;3,2;0;0;19,2;100;0,260965299770296;"KW19.xlsx";2017
"741";"A10201";"Birchermüesli Saisonal";9,8;9,8;2;NA;4,9;0;0;9,8;100;0,133201038424422;"KW19.xlsx";2017
"742";"A10409";"Sandwich Appenzell";11;11;2;NA;5,5;0;0;11;100;0,149511369660066;"KW19.xlsx";2017
"743";"A10410";"Sandwich Milano";12;12;3;NA;4;0;0;12;100;0,163103312356435;"KW19.xlsx";2017
"744";"A10413";"Sandwich Start Your Day";22,5;22,5;5;NA;4,5;0;0;22,5;100;0,305818710668316;"KW19.xlsx";2017
"745";"A10415";"Sandwich Turkey";11;11;2;NA;5,5;0;0;11;100;0,149511369660066;"KW19.xlsx";2017
"746";"A10416";"Sandwich Ticinese";18;18;3;NA;6;0;0;18;100;0,244654968534653;"KW19.xlsx";2017
"747";"A10425";"Sandwich Italien";6;6;1;NA;6;0;0;6;100;0,0815516561782176;"KW19.xlsx";2017
"748";"A10430";"Bagel Sandwich Fisherman's Catch";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,224267054490098;"KW19.xlsx";2017
"749";"A10450";"Sandwich Laugenkaiser";4;4;1;NA;4;0;0;4;100;0,0543677707854784;"KW19.xlsx";2017
"750";"A10451";"Sandwich Bauette";20;20;4;NA;5;0;0;20;100;0,271838853927392;"KW19.xlsx";2017
"751";"A10452";"Crispy Chicken";6;6;1;NA;6;0;0;6;100;0,0815516561782176;"KW19.xlsx";2017
"752";"L19000";"Brotwaren offen";4,9;4,9;2;NA;2,45;0;0;4,9;100;0,066600519212211;"KW19.xlsx";2017
"753";"L19100";"Patisserie offen";4;4;1;NA;4;0;0;4;100;0,0543677707854784;"KW19.xlsx";2017
"754";"Total Gruppe";NA;7357,3;7357,3;1074;27,604;6,85;0;0;7357,3;NA;100;"KW19.xlsx";2017
"755";"A10000";"Küche";56,1;56,1;13;NA;4,32;0;0;56,1;100;0,947043233114439;"KW20.xlsx";2017
"756";"A10001";"Favorite";2735;2735;364;NA;7,51;0;0;2735;100;46,1704677819606;"KW20.xlsx";2017
"757";"A10002";"Green";1159;1159;156;NA;7,43;0;0;1159;100;19,5654742812769;"KW20.xlsx";2017
"758";"A10004";"Brot Stück";0,6;0,6;2;NA;0,3;0;0;0,6;100;0,01012880463224;"KW20.xlsx";2017
"759";"A10006";"Menu Salat";203,5;203,5;135;NA;1,51;0;0;203,5;100;3,43535290443473;"KW20.xlsx";2017
"760";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,0168813410537333;"KW20.xlsx";2017
"761";"A10013";"Kitchen 3";240;240;21;NA;11,43;0;0;240;100;4,05152185289599;"KW20.xlsx";2017
"762";"A10014";"Kitchen 4";617;617;48;NA;12,85;0;0;617;100;10,4157874301535;"KW20.xlsx";2017
"763";"A10020";"Local 0";330;330;46;NA;7,17;0;0;330;100;5,57084254773199;"KW20.xlsx";2017
"764";"A10040";"Garden";348,3;348,3;53;15,042;23,16;0;0;348,3;100;5,87977108901531;"KW20.xlsx";2017
"765";"A10060";"Frucht -.70";0,7;0,7;1;NA;0,7;0;0;0,7;100;0,0118169387376133;"KW20.xlsx";2017
"766";"A10063";"Frucht 1.00";1;1;1;NA;1;0;0;1;100;0,0168813410537333;"KW20.xlsx";2017
"767";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0270101456859733;"KW20.xlsx";2017
"768";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,1012880463224;"KW20.xlsx";2017
"769";"A10073";"Saisonfrüchte geschnitten";14;14;4;NA;3,5;0;0;14;100;0,236338774752266;"KW20.xlsx";2017
"770";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0219457433698533;"KW20.xlsx";2017
"771";"A10101";"Ragusa-Gipfel ";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0894711075847865;"KW20.xlsx";2017
"772";"A10102";"Mandelgipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0810304370579199;"KW20.xlsx";2017
"773";"A10103";"Vanille-Gipfel";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,12154565558688;"KW20.xlsx";2017
"774";"A10104";"Schoggi-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,12154565558688;"KW20.xlsx";2017
"775";"A10105";"Schinkengipfel ";10;10;4;NA;2,5;0;0;10;100;0,168813410537333;"KW20.xlsx";2017
"776";"A10108";"Laugenbrezel mit Butter";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0742779006364266;"KW20.xlsx";2017
