Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 23.11.2015 - 23.11.2015,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,19.50,19.50,,3,,6.50,,,,0.00,0.00,19.50,,100.00,0.95
A10001,Favorite,,,836.00,836.00,,108,,7.74,,,,0.00,0.00,836.00,,100.00,40.78
A10002,Green,,,395.00,395.00,,52,,7.60,,,,0.00,0.00,395.00,,100.00,19.27
A10005,Menu Suppe,,,7.50,7.50,,5,,1.50,,,,0.00,0.00,7.50,,100.00,0.37
A10006,Menu Salat,,,61.00,61.00,,38,,1.61,,,,0.00,0.00,61.00,,100.00,2.98
A10013,Kitchen 3,,,219.00,219.00,,18,,12.17,,,,0.00,0.00,219.00,,100.00,10.68
A10020,Local 0,,,349.00,349.00,,46,,7.59,,,,0.00,0.00,349.00,,100.00,17.03
A10030,Market,,,44.60,44.60,,5,1.910,23.35,,,,0.00,0.00,44.60,,100.00,2.18
A10040,Garden,,,25.40,25.40,,3,1.104,23.01,,,,0.00,0.00,25.40,,100.00,1.24
A10063,Frucht 1.00,,,1.00,1.00,,1,,1.00,,,,0.00,0.00,1.00,,100.00,0.05
A100700,Yogi,,,1.60,1.60,,1,,1.60,,,,0.00,0.00,1.60,,100.00,0.08
A10073,Saisonfrüchte geschnitten,,,3.50,3.50,,1,,3.50,,,,0.00,0.00,3.50,,100.00,0.17
A10074,Milchreis,,,4.60,4.60,,2,,2.30,,,,0.00,0.00,4.60,,100.00,0.22
A10114,Fitnessbrötli ,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.08
A10119,Studentenschnitte ,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.23
A10122,Nussbrille,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.12
A10130,Vanillekreuz,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.23
A10135,Wähe,,,7.80,7.80,,2,,3.90,,,,0.00,0.00,7.80,,100.00,0.38
A10148,Fruchttörtli,,,5.30,5.30,,2,,2.65,,,,0.00,0.00,5.30,,100.00,0.26
A10200,Birchermüesli Classic,,,6.40,6.40,,2,,3.20,,,,0.00,0.00,6.40,,100.00,0.31
A10410,Sandwich Milano,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.39
A10411,Sandwich Power Ham,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.20
A10415,Sandwich Turkey,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.27
A10416,Sandwich Ticinese,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.29
A10430,Bagel Sandwich Fisherman's Catch,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.27
A10438,FB Sandwich Ham & Co,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.54
A10450,Sandwich Laugenkaiser,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.20
A10451,Sandwich Bauette,,,5.00,5.00,,1,,5.00,,,,0.00,0.00,5.00,,100.00,0.24
Total Gruppe,,,,"2,049.90","2,049.90",,305,3.014,6.72,,,,0.00,0.00,"2,049.90",,,100.00
Total,,,,"2,049.90","2,049.90",,305,3.014,6.72,,,,0.00,0.00,"2,049.90",,,
"Dienstag, 07 März 2017 11:16",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
