Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27907 Vista Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 11.09.2015 - 11.09.2015,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10001,Favorite,,,241.00,241.00,,31,,7.77,,,,0.00,0.00,241.00,,100.00,32.18
A10002,Green,,,116.00,116.00,,15,,7.73,,,,0.00,0.00,116.00,,100.00,15.49
A10005,Menu Suppe,,,4.50,4.50,,3,,1.50,,,,0.00,0.00,4.50,,100.00,0.60
A10006,Menu Salat,,,39.00,39.00,,26,,1.50,,,,0.00,0.00,39.00,,100.00,5.21
A10014,Kitchen 4,,,155.00,155.00,,12,,12.92,,,,0.00,0.00,155.00,,100.00,20.70
A10020,Local 0,,,123.00,123.00,,16,,7.69,,,,0.00,0.00,123.00,,100.00,16.43
A10040,Garden,,,47.50,47.50,,8,2.064,23.01,,,,0.00,0.00,47.50,,100.00,6.34
A10102,Mandelgipfel ,,,12.00,12.00,,5,,2.40,,,,0.00,0.00,12.00,,100.00,1.60
A10112,Maisbrötli,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.23
A10115,Kaisersemmel ,,,1.40,1.40,,1,,1.40,,,,0.00,0.00,1.40,,100.00,0.19
A10200,Birchermüesli Classic,,,3.20,3.20,,1,,3.20,,,,0.00,0.00,3.20,,100.00,0.43
A10413,Sandwich Start Your Day,,,4.50,4.50,,1,,4.50,,,,0.00,0.00,4.50,,100.00,0.60
Total Gruppe,,,,748.80,748.80,,120,2.064,6.24,,,,0.00,0.00,748.80,,,100.00
Total,,,,748.80,748.80,,120,2.064,6.24,,,,0.00,0.00,748.80,,,
"Mittwoch, 08 März 2017 11:28",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
