Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27907 Vista Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 28.09.2015 - 28.09.2015,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,10.00,10.00,,2,,5.00,,,,0.00,0.00,10.00,,100.00,0.43
A10001,Favorite,,,739.00,739.00,,101,,7.32,,,,0.00,0.00,739.00,,100.00,31.82
A10002,Green,,,523.00,523.00,,69,,7.58,,,,0.00,0.00,523.00,,100.00,22.52
A10006,Menu Salat,,,37.00,37.00,,24,,1.54,,,,0.00,0.00,37.00,,100.00,1.59
A10011,Kitchen 1,,,378.00,378.00,,38,,9.95,,,,0.00,0.00,378.00,,100.00,16.27
A10013,Kitchen 3,,,11.00,11.00,,1,,11.00,,,,0.00,0.00,11.00,,100.00,0.47
A10020,Local 0,,,485.00,485.00,,67,,7.24,,,,0.00,0.00,485.00,,100.00,20.88
A10040,Garden,,,38.40,38.40,,7,1.670,22.99,,,,0.00,0.00,38.40,,100.00,1.65
A10063,Frucht 1.00,,,3.00,3.00,,3,,1.00,,,,0.00,0.00,3.00,,100.00,0.13
A10101,Ragusa-Gipfel ,,,9.60,9.60,,4,,2.40,,,,0.00,0.00,9.60,,100.00,0.41
A10102,Mandelgipfel ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10103,Vanille-Gipfel,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.21
A10105,Schinkengipfel ,,,2.50,2.50,,1,,2.50,,,,0.00,0.00,2.50,,100.00,0.11
A10111,Schoggi Fair,,,6.60,6.60,,3,,2.20,,,,0.00,0.00,6.60,,100.00,0.28
A10114,Fitnessbrötli ,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.07
A10117,Nuss-Semmel ,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.07
A10122,Nussbrille,,,2.50,2.50,,1,,2.50,,,,0.00,0.00,2.50,,100.00,0.11
A10126,Apfel im Schlafrock,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10129,Aprikosen-Bögli,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10135,Wähe,,,3.90,3.90,,1,,3.90,,,,0.00,0.00,3.90,,100.00,0.17
A10161,Muffin gross,,,12.00,12.00,,4,,3.00,,,,0.00,0.00,12.00,,100.00,0.52
A10200,Birchermüesli Classic,,,6.40,6.40,,2,,3.20,,,,0.00,0.00,6.40,,100.00,0.28
A10413,Sandwich Start Your Day,,,9.00,9.00,,2,,4.50,,,,0.00,0.00,9.00,,100.00,0.39
A10416,Sandwich Ticinese,,,12.00,12.00,,2,,6.00,,,,0.00,0.00,12.00,,100.00,0.52
A10425,Sandwich Italien,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.26
A10451,Sandwich Bauette,,,10.00,10.00,,2,,5.00,,,,0.00,0.00,10.00,,100.00,0.43
L19100,Patisserie offen,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
Total Gruppe,,,,"2,322.70","2,322.70",,343,1.670,6.77,,,,0.00,0.00,"2,322.70",,,100.00
Total,,,,"2,322.70","2,322.70",,343,1.670,6.77,,,,0.00,0.00,"2,322.70",,,
"Mittwoch, 08 März 2017 11:32",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
