Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27907 Vista Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 19.12.2016 - 19.12.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,2.50,2.50,,1,,2.50,,,,0.00,0.00,2.50,,100.00,0.14
A10001,Favorite,,,759.00,759.00,,106,,7.16,,,,0.00,0.00,759.00,,100.00,41.36
A10002,Green,,,385.00,385.00,,52,,7.40,,,,0.00,0.00,385.00,,100.00,20.98
A10005,Menu Suppe,,,12.00,12.00,,8,,1.50,,,,0.00,0.00,12.00,,100.00,0.65
A10006,Menu Salat,,,26.50,26.50,,17,,1.56,,,,0.00,0.00,26.50,,100.00,1.44
A10020,Local 0,,,257.00,257.00,,33,,7.79,,,,0.00,0.00,257.00,,100.00,14.01
A10040,Garden,,,281.40,281.40,,42,12.218,23.03,,,,0.00,0.00,281.40,,100.00,15.34
A10062,Frucht -.90,,,0.90,0.90,,1,,0.90,,,,0.00,0.00,0.90,,100.00,0.05
A10063,Frucht 1.00,,,1.00,1.00,,1,,1.00,,,,0.00,0.00,1.00,,100.00,0.05
A10072,Schichtjoghurt,,,3.00,3.00,,1,,3.00,,,,0.00,0.00,3.00,,100.00,0.16
A10073,Saisonfrüchte geschnitten,,,7.50,7.50,,2,,3.75,,,,0.00,0.00,7.50,,100.00,0.41
A10101,Ragusa-Gipfel ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.13
A10102,Mandelgipfel ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.13
A10103,Vanille-Gipfel,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.39
A10104,Schoggi-Gipfel ,,,9.60,9.60,,4,,2.40,,,,0.00,0.00,9.60,,100.00,0.52
A10108,Laugenbrezel mit Butter,,,2.20,2.20,,1,,2.20,,,,0.00,0.00,2.20,,100.00,0.12
A10111,Schoggi Fair,,,2.20,2.20,,1,,2.20,,,,0.00,0.00,2.20,,100.00,0.12
A10116,Semmel ,,,1.40,1.40,,1,,1.40,,,,0.00,0.00,1.40,,100.00,0.08
A10200,Birchermüesli Classic,,,19.70,19.70,,6,,3.28,,,,0.00,0.00,19.70,,100.00,1.07
A10410,Sandwich Milano,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.22
A10413,Sandwich Start Your Day,,,9.50,9.50,,2,,4.75,,,,0.00,0.00,9.50,,100.00,0.52
A10416,Sandwich Ticinese,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.33
A10417,Sandwich Softie,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.44
A10425,Sandwich Italien,,,12.00,12.00,,2,,6.00,,,,0.00,0.00,12.00,,100.00,0.65
A10452,Crispy Chicken,,,12.50,12.50,,2,,6.25,,,,0.00,0.00,12.50,,100.00,0.68
Total Gruppe,,,,"1,834.90","1,834.90",,292,12.218,6.28,,,,0.00,0.00,"1,834.90",,,100.00
Total,,,,"1,834.90","1,834.90",,292,12.218,6.28,,,,0.00,0.00,"1,834.90",,,
"Mittwoch, 08 März 2017 12:12",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
