Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 27.09.2016 - 27.09.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 00:00 - 23:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,"1,652.10","1,652.10",,240,,6.88,,,,0.00,0.00,"1,652.10",,100.00,37.15
A10001,Favorite,,,"1,484.00","1,484.00",,178,,8.34,,,,0.00,0.00,"1,484.00",,100.00,33.37
A10002,Green,,,646.00,646.00,,82,,7.88,,,,0.00,0.00,646.00,,100.00,14.53
A10004,Brot Stück,,,1.50,1.50,,5,,0.30,,,,0.00,0.00,1.50,,100.00,0.03
A10006,Menu Salat,,,9.00,9.00,,6,,1.50,,,,0.00,0.00,9.00,,100.00,0.20
A10040,Garden,,,278.30,278.30,,35,12.096,23.01,,,,0.00,0.00,278.30,,100.00,6.26
A10063,Frucht 1.00,,,42.00,42.00,,42,,1.00,,,,0.00,0.00,42.00,,100.00,0.94
A10072,Schichtjoghurt,,,15.00,15.00,,5,,3.00,,,,0.00,0.00,15.00,,100.00,0.34
A10100,Gipfel,,,41.20,41.20,,28,,1.47,,,,0.00,0.00,41.20,,100.00,0.93
A10101,Ragusa-Gipfel ,,,12.00,12.00,,5,,2.40,,,,0.00,0.00,12.00,,100.00,0.27
A10112,Maisbrötli,,,52.40,52.40,,28,,1.87,,,,0.00,0.00,52.40,,100.00,1.18
A10114,Fitnessbrötli ,,,11.00,11.00,,5,,2.20,,,,0.00,0.00,11.00,,100.00,0.25
A10116,Semmel ,,,25.60,25.60,,16,,1.60,,,,0.00,0.00,25.60,,100.00,0.58
A10122,Nussbrille,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.11
A10123,Russenzöpfli,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.11
A10128,Aprikosenjalousie,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.05
A10129,Aprikosen-Bögli,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.05
A10148,Fruchttörtli,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.16
A10200,Birchermüesli Classic,,,26.10,26.10,,8,,3.26,,,,0.00,0.00,26.10,,100.00,0.59
A10409,Sandwich Appenzell,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.25
A10410,Sandwich Milano,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.18
A10411,Sandwich Power Ham,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.18
A10413,Sandwich Start Your Day,,,9.00,9.00,,2,,4.50,,,,0.00,0.00,9.00,,100.00,0.20
A10417,Sandwich Softie,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.09
A10450,Sandwich Laugenkaiser,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.18
A10451,Sandwich Bauette,,,15.50,15.50,,3,,5.17,,,,0.00,0.00,15.50,,100.00,0.35
A10452,Crispy Chicken,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.13
L18006,Käseplatte 800g,,,32.00,32.00,,1,,32.00,,,,0.00,0.00,32.00,,100.00,0.72
L18007,Aufschnitt- / Wurstplatte 800g,,,28.00,28.00,,1,,28.00,,,,0.00,0.00,28.00,,100.00,0.63
Total Gruppe,,,,"4,447.30","4,447.30",,709,12.096,6.27,,,,0.00,0.00,"4,447.30",,,100.00
Total,,,,"4,447.30","4,447.30",,709,12.096,6.27,,,,0.00,0.00,"4,447.30",,,
"Dienstag, 07 März 2017 11:26",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
