Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 22.09.2016 - 22.09.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 00:00 - 23:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10001,Favorite,,,"1,310.00","1,310.00",,158,,8.29,,,,0.00,0.00,"1,310.00",,100.00,51.18
A10002,Green,,,449.00,449.00,,58,,7.74,,,,0.00,0.00,449.00,,100.00,17.54
A10003,nur Fleisch Favorite,,,8.00,8.00,,1,,8.00,,,,0.00,0.00,8.00,,100.00,0.31
A10004,Brot Stück,,,1.50,1.50,,5,,0.30,,,,0.00,0.00,1.50,,100.00,0.06
A10006,Menu Salat,,,24.00,24.00,,16,,1.50,,,,0.00,0.00,24.00,,100.00,0.94
A10014,Kitchen 4,,,219.00,219.00,,17,,12.88,,,,0.00,0.00,219.00,,100.00,8.56
A10040,Garden,,,340.20,340.20,,44,14.720,23.11,,,,0.00,0.00,340.20,,100.00,13.29
A10063,Frucht 1.00,,,4.00,4.00,,4,,1.00,,,,0.00,0.00,4.00,,100.00,0.16
A10072,Schichtjoghurt,,,9.50,9.50,,3,,3.17,,,,0.00,0.00,9.50,,100.00,0.37
A10080,Tagesdessert 2.50,,,2.50,2.50,,1,,2.50,,,,0.00,0.00,2.50,,100.00,0.10
A10100,Gipfel,,,6.50,6.50,,5,,1.30,,,,0.00,0.00,6.50,,100.00,0.25
A10101,Ragusa-Gipfel ,,,14.90,14.90,,6,,2.48,,,,0.00,0.00,14.90,,100.00,0.58
A10112,Maisbrötli,,,6.80,6.80,,4,,1.70,,,,0.00,0.00,6.80,,100.00,0.27
A10114,Fitnessbrötli ,,,6.60,6.60,,3,,2.20,,,,0.00,0.00,6.60,,100.00,0.26
A10120,Mandelbrezel ,,,7.70,7.70,,3,,2.57,,,,0.00,0.00,7.70,,100.00,0.30
A10121,Mandelschnecke ,,,2.90,2.90,,1,,2.90,,,,0.00,0.00,2.90,,100.00,0.11
A10122,Nussbrille,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.28
A10126,Apfel im Schlafrock,,,9.60,9.60,,4,,2.40,,,,0.00,0.00,9.60,,100.00,0.38
A10135,Wähe,,,4.50,4.50,,1,,4.50,,,,0.00,0.00,4.50,,100.00,0.18
A10139,Zitronencake-Schnitte 100g verpackt,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.09
A10144,Trockengebäck 100g verpackt,,,4.40,4.40,,2,,2.20,,,,0.00,0.00,4.40,,100.00,0.17
A10148,Fruchttörtli,,,9.60,9.60,,4,,2.40,,,,0.00,0.00,9.60,,100.00,0.38
A10163,Bürli,,,2.80,2.80,,2,,1.40,,,,0.00,0.00,2.80,,100.00,0.11
A10164,Hausgemachter Kuchen,,,2.50,2.50,,1,,2.50,,,,0.00,0.00,2.50,,100.00,0.10
A10200,Birchermüesli Classic,,,13.30,13.30,,4,,3.33,,,,0.00,0.00,13.30,,100.00,0.52
A10409,Sandwich Appenzell,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.43
A10410,Sandwich Milano,,,12.50,12.50,,3,,4.17,,,,0.00,0.00,12.50,,100.00,0.49
A10411,Sandwich Power Ham,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.31
A10415,Sandwich Turkey,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.43
A10416,Sandwich Ticinese,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.23
A10430,Bagel Sandwich Fisherman's Catch,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.43
A10450,Sandwich Laugenkaiser,,,8.50,8.50,,2,,4.25,,,,0.00,0.00,8.50,,100.00,0.33
A10451,Sandwich Bauette,,,10.00,10.00,,2,,5.00,,,,0.00,0.00,10.00,,100.00,0.39
A10452,Crispy Chicken,,,12.00,12.00,,2,,6.00,,,,0.00,0.00,12.00,,100.00,0.47
Total Gruppe,,,,"2,559.40","2,559.40",,369,14.720,6.94,,,,0.00,0.00,"2,559.40",,,100.00
Total,,,,"2,559.40","2,559.40",,369,14.720,6.94,,,,0.00,0.00,"2,559.40",,,
"Dienstag, 07 März 2017 11:25",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
