Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27907 Vista Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 01.11.2016 - 01.11.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,21.70,21.70,,4,,5.43,,,,0.00,0.00,21.70,,100.00,1.20
A10001,Favorite,,,565.00,565.00,,78,,7.24,,,,0.00,0.00,565.00,,100.00,31.15
A10002,Green,,,269.00,269.00,,35,,7.69,,,,0.00,0.00,269.00,,100.00,14.83
A10005,Menu Suppe,,,4.50,4.50,,3,,1.50,,,,0.00,0.00,4.50,,100.00,0.25
A10006,Menu Salat,,,37.50,37.50,,25,,1.50,,,,0.00,0.00,37.50,,100.00,2.07
A10013,Kitchen 3,,,718.00,718.00,,62,,11.58,,,,0.00,0.00,718.00,,100.00,39.58
A10040,Garden,,,130.40,130.40,,18,5.660,23.04,,,,0.00,0.00,130.40,,100.00,7.19
A10063,Frucht 1.00,,,2.00,2.00,,2,,1.00,,,,0.00,0.00,2.00,,100.00,0.11
A10072,Schichtjoghurt,,,6.00,6.00,,2,,3.00,,,,0.00,0.00,6.00,,100.00,0.33
A10073,Saisonfrüchte geschnitten,,,3.50,3.50,,1,,3.50,,,,0.00,0.00,3.50,,100.00,0.19
A10102,Mandelgipfel ,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.26
A10103,Vanille-Gipfel,,,9.60,9.60,,4,,2.40,,,,0.00,0.00,9.60,,100.00,0.53
A10108,Laugenbrezel mit Butter,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.13
A10114,Fitnessbrötli ,,,2.20,2.20,,1,,2.20,,,,0.00,0.00,2.20,,100.00,0.12
A10125,Nussstange,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.13
A10200,Birchermüesli Classic,,,6.40,6.40,,2,,3.20,,,,0.00,0.00,6.40,,100.00,0.35
A10415,Sandwich Turkey,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.30
A10416,Sandwich Ticinese,,,18.00,18.00,,3,,6.00,,,,0.00,0.00,18.00,,100.00,0.99
A10451,Sandwich Bauette,,,5.00,5.00,,1,,5.00,,,,0.00,0.00,5.00,,100.00,0.28
Total Gruppe,,,,"1,813.90","1,813.90",,246,5.660,7.37,,,,0.00,0.00,"1,813.90",,,100.00
Total,,,,"1,813.90","1,813.90",,246,5.660,7.37,,,,0.00,0.00,"1,813.90",,,
"Mittwoch, 08 März 2017 12:04",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
