Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 14.11.2016 - 14.11.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,7.00,7.00,,1,,7.00,,,,0.00,0.00,7.00,,100.00,0.35
A10001,Favorite,,,918.00,918.00,,117,,7.85,,,,0.00,0.00,918.00,,100.00,45.80
A10002,Green,,,588.00,588.00,,78,,7.54,,,,0.00,0.00,588.00,,100.00,29.34
A10004,Brot Stück,,,0.60,0.60,,2,,0.30,,,,0.00,0.00,0.60,,100.00,0.03
A10005,Menu Suppe,,,6.00,6.00,,4,,1.50,,,,0.00,0.00,6.00,,100.00,0.30
A10006,Menu Salat,,,9.00,9.00,,6,,1.50,,,,0.00,0.00,9.00,,100.00,0.45
A10014,Kitchen 4,,,131.00,131.00,,10,,13.10,,,,0.00,0.00,131.00,,100.00,6.54
A10040,Garden,,,300.40,300.40,,40,12.968,23.16,,,,0.00,0.00,300.40,,100.00,14.99
A10063,Frucht 1.00,,,2.00,2.00,,2,,1.00,,,,0.00,0.00,2.00,,100.00,0.10
A10128,Aprikosenjalousie,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.24
A10135,Wähe,,,4.50,4.50,,1,,4.50,,,,0.00,0.00,4.50,,100.00,0.22
A10139,Zitronencake-Schnitte 100g verpackt,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.36
A10200,Birchermüesli Classic,,,3.20,3.20,,1,,3.20,,,,0.00,0.00,3.20,,100.00,0.16
A10409,Sandwich Appenzell,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.27
A10417,Sandwich Softie,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.20
A10450,Sandwich Laugenkaiser,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.40
A10451,Sandwich Bauette,,,5.00,5.00,,1,,5.00,,,,0.00,0.00,5.00,,100.00,0.25
Total Gruppe,,,,"2,004.20","2,004.20",,272,12.968,7.37,,,,0.00,0.00,"2,004.20",,,100.00
Total,,,,"2,004.20","2,004.20",,272,12.968,7.37,,,,0.00,0.00,"2,004.20",,,
"Dienstag, 07 März 2017 11:41",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
