Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 09.10.2015 - 09.10.2015,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,"1,408.50","1,408.50",,4,,352.13,,,,0.00,0.00,"1,408.50",,100.00,49.97
A10001,Favorite,,,431.00,431.00,,57,,7.56,,,,0.00,0.00,431.00,,100.00,15.29
A10002,Green,,,166.00,166.00,,22,,7.55,,,,0.00,0.00,166.00,,100.00,5.89
A10006,Menu Salat,,,3.00,3.00,,2,,1.50,,,,0.00,0.00,3.00,,100.00,0.11
A10012,Kitchen 2,,,395.00,395.00,,36,,10.97,,,,0.00,0.00,395.00,,100.00,14.01
A10020,Local 0,,,314.00,314.00,,38,,8.26,,,,0.00,0.00,314.00,,100.00,11.14
A10030,Market,,,30.70,30.70,,4,1.332,23.05,,,,0.00,0.00,30.70,,100.00,1.09
A10040,Garden,,,33.60,33.60,,5,1.458,23.05,,,,0.00,0.00,33.60,,100.00,1.19
A10103,Vanille-Gipfel,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.09
A10121,Mandelschnecke ,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.17
A10130,Vanillekreuz,,,2.90,2.90,,1,,2.90,,,,0.00,0.00,2.90,,100.00,0.10
A10148,Fruchttörtli,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.09
A10413,Sandwich Start Your Day,,,9.00,9.00,,2,,4.50,,,,0.00,0.00,9.00,,100.00,0.32
A10415,Sandwich Turkey,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.20
A10416,Sandwich Ticinese,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.21
A10450,Sandwich Laugenkaiser,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.14
Total Gruppe,,,,"2,818.80","2,818.80",,178,2.790,15.84,,,,0.00,0.00,"2,818.80",,,100.00
Total,,,,"2,818.80","2,818.80",,178,2.790,15.84,,,,0.00,0.00,"2,818.80",,,
"Dienstag, 07 März 2017 11:03",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
