Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 27.10.2015 - 27.10.2015,,,,,,,,,,,,
,,,,,,Zeit Fenster: 11:00 - 13:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,36.80,36.80,,7,,5.26,,,,0.00,0.00,36.80,,100.00,1.50
A10001,Favorite,,,"1,094.00","1,094.00",,147,,7.44,,,,0.00,0.00,"1,094.00",,100.00,44.50
A10002,Green,,,452.00,452.00,,61,,7.41,,,,0.00,0.00,452.00,,100.00,18.39
A100039,Portion Pommes,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.22
A10005,Menu Suppe,,,7.50,7.50,,5,,1.50,,,,0.00,0.00,7.50,,100.00,0.31
A10006,Menu Salat,,,52.50,52.50,,35,,1.50,,,,0.00,0.00,52.50,,100.00,2.14
A10007,Senf Mayo Ketschup,,,7.00,7.00,,14,,0.50,,,,0.00,0.00,7.00,,100.00,0.28
A10013,Kitchen 3,,,432.00,432.00,,37,,11.68,,,,0.00,0.00,432.00,,100.00,17.57
A10020,Local 0,,,207.00,207.00,,28,,7.39,,,,0.00,0.00,207.00,,100.00,8.42
A10030,Market,,,43.10,43.10,,7,1.876,22.97,,,,0.00,0.00,43.10,,100.00,1.75
A10040,Garden,,,27.60,27.60,,4,1.200,23.00,,,,0.00,0.00,27.60,,100.00,1.12
A10061,Frucht -.80,,,0.80,0.80,,1,,0.80,,,,0.00,0.00,0.80,,100.00,0.03
A10102,Mandelgipfel ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10110,Sonnenblumenbrötli,,,3.40,3.40,,2,,1.70,,,,0.00,0.00,3.40,,100.00,0.14
A10119,Studentenschnitte ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10122,Nussbrille,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10124,Kirschenstange,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10126,Apfel im Schlafrock,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.20
A10129,Aprikosen-Bögli,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10148,Fruchttörtli,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.10
A10200,Birchermüesli Classic,,,12.80,12.80,,4,,3.20,,,,0.00,0.00,12.80,,100.00,0.52
A10413,Sandwich Start Your Day,,,13.50,13.50,,3,,4.50,,,,0.00,0.00,13.50,,100.00,0.55
A10414,Sandwich Ham & Cheese,,,5.50,5.50,,1,,5.50,,,,0.00,0.00,5.50,,100.00,0.22
A10425,Sandwich Italien,,,18.00,18.00,,3,,6.00,,,,0.00,0.00,18.00,,100.00,0.73
A10451,Sandwich Bauette,,,20.00,20.00,,4,,5.00,,,,0.00,0.00,20.00,,100.00,0.81
Total Gruppe,,,,"2,458.20","2,458.20",,372,3.076,6.61,,,,0.00,0.00,"2,458.20",,,100.00
Total,,,,"2,458.20","2,458.20",,372,3.076,6.61,,,,0.00,0.00,"2,458.20",,,
"Dienstag, 07 März 2017 11:09",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
