"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"42";"A10414";"Sandwich Ham & Cheese";33,5;33,5;6;NA;5,58;0;0;33,5;100;0,324823286435961;"KW33.xlsx";2015
"43";"A10415";"Sandwich Turkey";44,5;44,5;8;NA;5,56;0;0;44,5;100;0,431481678997023;"KW33.xlsx";2015
"44";"A10416";"Sandwich Ticinese";37,5;37,5;6;NA;6,25;0;0;37,5;100;0,363608156458166;"KW33.xlsx";2015
"45";"A10425";"Sandwich Italien";12,5;12,5;2;NA;6,25;0;0;12,5;100;0,121202718819389;"KW33.xlsx";2015
"46";"A10430";"Bagel Sandwich Fisherman's Catch";17;17;3;NA;5,67;0;0;17;100;0,164835697594368;"KW33.xlsx";2015
"47";"A10438";"FB Sandwich Ham & Co";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,159987588841593;"KW33.xlsx";2015
"48";"A10441";"FB Sandwich Ham & Cheese";11;11;2;NA;5,5;0;0;11;100;0,106658392561062;"KW33.xlsx";2015
"49";"A10442";"FB Sandwich Neptun";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,159987588841593;"KW33.xlsx";2015
"50";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,0775697400444087;"KW33.xlsx";2015
"51";"A10451";"Sandwich Bauette";35,5;35,5;7;NA;5,07;0;0;35,5;100;0,344215721447064;"KW33.xlsx";2015
"52";"Total Gruppe";NA;10313,3;10313,3;1549;21,758;6,66;0;0;10313,3;NA;100;"KW33.xlsx";2015
"53";"A10000";"Küche";298,2;298,2;49;NA;6,09;0;0;298,2;100;3,94027484143763;"KW34.xlsx";2015
"54";"A10001";"Favorite";3163;3163;383;NA;8,26;0;0;3163;100;41,7943974630021;"KW34.xlsx";2015
"55";"A10002";"Green";2128;2128;264;NA;8,06;0;0;2128;100;28,1183932346723;"KW34.xlsx";2015
"56";"A10003";"nur Fleisch Favorite";6;6;1;NA;6;0;0;6;100;0,0792811839323467;"KW34.xlsx";2015
"57";"A10006";"Menu Salat";151,5;151,5;95;NA;1,59;0;0;151,5;100;2,00184989429175;"KW34.xlsx";2015
"58";"A10011";"Kitchen 1";159;159;16;NA;9,94;0;0;159;100;2,10095137420719;"KW34.xlsx";2015
"59";"A10012";"Kitchen 2";48;48;4;NA;12;0;0;48;100;0,634249471458774;"KW34.xlsx";2015
"60";"A10013";"Kitchen 3";763;763;64;NA;11,92;0;0;763;100;10,0819238900634;"KW34.xlsx";2015
"61";"A10014";"Kitchen 4";160;160;12;NA;13,33;0;0;160;100;2,11416490486258;"KW34.xlsx";2015
"62";"A10023";"Local 3";71;71;6;NA;11,83;0;0;71;100;0,93816067653277;"KW34.xlsx";2015
"63";"A10024";"Local 4";211;211;16;NA;13,19;0;0;211;100;2,78805496828753;"KW34.xlsx";2015
"64";"A10040";"Garden";237,1;237,1;33;10,224;23,19;0;0;237,1;100;3,13292811839323;"KW34.xlsx";2015
"65";"A10063";"Frucht 1.00";8;8;8;NA;1;0;0;8;100;0,105708245243129;"KW34.xlsx";2015
"66";"A10064";"Frucht 1.20";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,0158562367864693;"KW34.xlsx";2015
"67";"A10065";"Frucht 1.30";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0171775898520085;"KW34.xlsx";2015
"68";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,0792811839323467;"KW34.xlsx";2015
"69";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0462473572938689;"KW34.xlsx";2015
"70";"A10104";"Schoggi-Gipfel ";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,101744186046512;"KW34.xlsx";2015
"71";"A10114";"Fitnessbrötli ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0224630021141649;"KW34.xlsx";2015
"72";"A10116";"Semmel ";2,8;2,8;2;NA;1,4;0;0;2,8;100;0,0369978858350951;"KW34.xlsx";2015
"73";"A10123";"Russenzöpfli";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0383192389006342;"KW34.xlsx";2015
"74";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0317124735729387;"KW34.xlsx";2015
"75";"A10127";"Aprikosenplunder";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0634249471458774;"KW34.xlsx";2015
"76";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0330338266384778;"KW34.xlsx";2015
"77";"A10200";"Birchermüesli Classic";28,8;28,8;9;NA;3,2;0;0;28,8;100;0,380549682875264;"KW34.xlsx";2015
"78";"A10400";"Sandwich klein";36;36;9;NA;4;0;0;36;100;0,47568710359408;"KW34.xlsx";2015
"79";"A10401";"Sandwich Mittel";31;31;6;NA;5,17;0;0;31;100;0,409619450317125;"KW34.xlsx";2015
"80";"A10403";"Bagel 1";11;11;2;NA;5,5;0;0;11;100;0,145348837209302;"KW34.xlsx";2015
"81";"L19000";"Brotwaren offen";7;7;1;NA;7;0;0;7;100;0,0924947145877379;"KW34.xlsx";2015
"82";"L19100";"Patisserie offen";4,6;4,6;2;NA;2,3;0;0;4,6;100;0,0607822410147992;"KW34.xlsx";2015
"83";"L19200";"Sandwich offen";9;9;2;NA;4,5;0;0;9;100;0,11892177589852;"KW34.xlsx";2015
"84";"Total Gruppe";NA;7568;7568;998;10,224;7,58;0;0;7568;NA;100;"KW34.xlsx";2015
"85";"A10000";"Küche";140;140;34;NA;4,12;0;0;140;100;1,94566048224585;"KW35.xlsx";2015
"86";"A10001";"Favorite";3016;3016;361;NA;8,35;0;0;3016;100;41,9150858175248;"KW35.xlsx";2015
"87";"A10002";"Green";1736;1736;217;NA;8;0;0;1736;100;24,1261899798485;"KW35.xlsx";2015
"88";"A10006";"Menu Salat";123,5;123,5;77;NA;1,6;0;0;123,5;100;1,7163504968383;"KW35.xlsx";2015
"89";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,0138975748731846;"KW35.xlsx";2015
"90";"A10010";"Kitchen 0";9;9;1;NA;9;0;0;9;100;0,125078173858662;"KW35.xlsx";2015
"91";"A10011";"Kitchen 1";653;653;63;NA;10,37;0;0;653;100;9,07511639218956;"KW35.xlsx";2015
"92";"A10014";"Kitchen 4";435;435;31;NA;14,03;0;0;435;100;6,04544506983531;"KW35.xlsx";2015
"93";"A10020";"Local 0";462;462;57;NA;8,11;0;0;462;100;6,4206795914113;"KW35.xlsx";2015
"94";"A10021";"Local 1";99;99;10;NA;9,9;0;0;99;100;1,37585991244528;"KW35.xlsx";2015
"95";"A10040";"Garden";298,1;298,1;41;12,852;23,19;0;0;298,1;100;4,14286706969634;"KW35.xlsx";2015
"96";"A10063";"Frucht 1.00";7;7;7;NA;1;0;0;7;100;0,0972830241122924;"KW35.xlsx";2015
"97";"A10071";"Quark";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0472517545688277;"KW35.xlsx";2015
"98";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0416927246195539;"KW35.xlsx";2015
"99";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0486415120561462;"KW35.xlsx";2015
"100";"A10110";"Sonnenblumenbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0236258772844139;"KW35.xlsx";2015
"101";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0236258772844139;"KW35.xlsx";2015
"102";"A10116";"Semmel ";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0194566048224585;"KW35.xlsx";2015
"103";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0333541796956431;"KW35.xlsx";2015
"104";"A10124";"Kirschenstange";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0667083593912862;"KW35.xlsx";2015
"105";"A10127";"Aprikosenplunder";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,133416718782572;"KW35.xlsx";2015
"106";"A10148";"Fruchttörtli";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0403029671322354;"KW35.xlsx";2015
"107";"A10200";"Birchermüesli Classic";32;32;10;NA;3,2;0;0;32;100;0,444722395941908;"KW35.xlsx";2015
"108";"A10400";"Sandwich klein";41;41;10;NA;4,1;0;0;41;100;0,56980056980057;"KW35.xlsx";2015
"109";"A10401";"Sandwich Mittel";21;21;4;NA;5,25;0;0;21;100;0,291849072336877;"KW35.xlsx";2015
"110";"A10402";"Sandwich Gross";24;24;4;NA;6;0;0;24;100;0,333541796956431;"KW35.xlsx";2015
"111";"A10403";"Bagel 1";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,382183309012577;"KW35.xlsx";2015
"112";"A10404";"Bagel 2";12;12;2;NA;6;0;0;12;100;0,166770898478216;"KW35.xlsx";2015
"113";"A10405";"Sandwich";9;9;2;NA;4,5;0;0;9;100;0,125078173858662;"KW35.xlsx";2015
"114";"L19100";"Patisserie offen";10,5;10,5;4;NA;2,63;0;0;10,5;100;0,145924536168439;"KW35.xlsx";2015
"115";"L19200";"Sandwich offen";4,5;4,5;1;NA;4,5;0;0;4,5;100;0,0625390869293308;"KW35.xlsx";2015
"116";"Total Gruppe";NA;7195,5;7195,5;958;12,852;7,51;0;0;7195,5;NA;100;"KW35.xlsx";2015
"117";"A10000";"Küche";139;139;22;NA;6,32;0;0;139;100;1,78093249112737;"KW36.xlsx";2015
"118";"A10001";"Favorite";3166;3166;383;NA;8,27;0;0;3166;100;40,5642609130162;"KW36.xlsx";2015
"119";"A10002";"Green";1663;1663;205;NA;8,11;0;0;1663;100;21,3071275737037;"KW36.xlsx";2015
"120";"A10006";"Menu Salat";147,5;147,5;93;NA;1,59;0;0;147,5;100;1,8898384348294;"KW36.xlsx";2015
"121";"A10007";"Senf Mayo Ketschup";4,5;4,5;9;NA;0,5;0;0;4,5;100;0,0576560878422529;"KW36.xlsx";2015
"122";"A10011";"Kitchen 1";640;640;64;NA;10;0;0;640;100;8,19997693756486;"KW36.xlsx";2015
"123";"A10013";"Kitchen 3";145;145;12;NA;12,08;0;0;145;100;1,85780727491704;"KW36.xlsx";2015
"124";"A10014";"Kitchen 4";512;512;40;NA;12,8;0;0;512;100;6,55998155005189;"KW36.xlsx";2015
"125";"A10020";"Local 0";729;729;91;NA;8,01;0;0;729;100;9,34028623044498;"KW36.xlsx";2015
"126";"A10030";"Market";18;18;2;0,746;24,13;0;0;18;100;0,230624351369012;"KW36.xlsx";2015
"127";"A10040";"Garden";439,5;439,5;54;18,946;23,2;0;0;439,5;100;5,63107791259337;"KW36.xlsx";2015
"128";"A10063";"Frucht 1.00";3;3;3;NA;1;0;0;3;100;0,0384373918948353;"KW36.xlsx";2015
"129";"A10071";"Quark";5,1;5,1;3;NA;1,7;0;0;5,1;100;0,06534356622122;"KW36.xlsx";2015
"130";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0384373918948353;"KW36.xlsx";2015
"131";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0448436238773078;"KW36.xlsx";2015
"132";"A10101";"Ragusa-Gipfel ";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,067906059014209;"KW36.xlsx";2015
"133";"A10104";"Schoggi-Gipfel ";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0371561454983408;"KW36.xlsx";2015
"134";"A10110";"Sonnenblumenbrötli";5,5;5,5;3;NA;1,83;0;0;5,5;100;0,070468551807198;"KW36.xlsx";2015
"135";"A10124";"Kirschenstange";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0307499135158682;"KW36.xlsx";2015
"136";"A10136";"Muffin";9;9;3;NA;3;0;0;9;100;0,115312175684506;"KW36.xlsx";2015
"137";"A10148";"Fruchttörtli";13,5;13,5;5;NA;2,7;0;0;13,5;100;0,172968263526759;"KW36.xlsx";2015
"138";"A10200";"Birchermüesli Classic";20,2;20,2;6;NA;3,37;0;0;20,2;100;0,258811772091891;"KW36.xlsx";2015
"139";"A10400";"Sandwich klein";41,5;41,5;10;NA;4,15;0;0;41,5;100;0,531717254545222;"KW36.xlsx";2015
"140";"A10401";"Sandwich Mittel";10;10;2;NA;5;0;0;10;100;0,128124639649451;"KW36.xlsx";2015
"141";"A10403";"Bagel 1";17;17;3;NA;5,67;0;0;17;100;0,217811887404067;"KW36.xlsx";2015
"142";"A10405";"Sandwich";59,5;59,5;13;NA;4,58;0;0;59,5;100;0,762341605914233;"KW36.xlsx";2015
"143";"Total Gruppe";NA;7804,9;7804,9;1032;19,692;7,56;0;0;7804,9;NA;100;"KW36.xlsx";2015
"144";"A10000";"Küche";121,6;121,6;22;NA;5,53;0;0;121,6;100;1,07295379945646;"KW37.xlsx";2015
"145";"A10001";"Favorite";4040;4040;524;NA;7,71;0;0;4040;100;35,647478205626;"KW37.xlsx";2015
"146";"A10002";"Green";2391;2391;310;NA;7,71;0;0;2391;100;21,0973070271415;"KW37.xlsx";2015
"147";"A10005";"Menu Suppe";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0132354498288215;"KW37.xlsx";2015
"148";"A10006";"Menu Salat";276;276;180;NA;1,53;0;0;276;100;2,43532276850316;"KW37.xlsx";2015
"149";"A10007";"Senf Mayo Ketschup";0,5;0,5;1;NA;0,5;0;0;0,5;100;0,00441181660960717;"KW37.xlsx";2015
"150";"A10012";"Kitchen 2";483;483;45;NA;10,73;0;0;483;100;4,26181484488053;"KW37.xlsx";2015
"151";"A10013";"Kitchen 3";1028;1028;87;NA;11,82;0;0;1028;100;9,07069494935235;"KW37.xlsx";2015
"152";"A10014";"Kitchen 4";342;342;27;NA;12,67;0;0;342;100;3,01768256097131;"KW37.xlsx";2015
"153";"A10020";"Local 0";1550;1550;204;NA;7,6;0;0;1550;100;13,6766314897822;"KW37.xlsx";2015
"154";"A10030";"Market";39,4;39,4;5;1,712;23,01;0;0;39,4;100;0,347651148837045;"KW37.xlsx";2015
"155";"A10040";"Garden";530,4;530,4;72;23,018;23,04;0;0;530,4;100;4,68005505947129;"KW37.xlsx";2015
"156";"A10063";"Frucht 1.00";4;4;4;NA;1;0;0;4;100;0,0352945328768574;"KW37.xlsx";2015
"157";"A10071";"Quark";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0150001764726644;"KW37.xlsx";2015
"158";"A10072";"Schichtjoghurt";12;12;4;NA;3;0;0;12;100;0,105883598630572;"KW37.xlsx";2015
"159";"A10073";"Saisonfrüchte geschnitten";25;25;7;NA;3,57;0;0;25;100;0,220590830480359;"KW37.xlsx";2015
"160";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0114707231849786;"KW37.xlsx";2015
"161";"A10101";"Ragusa-Gipfel ";10,6;10,6;4;NA;2,65;0;0;10,6;100;0,093530512123672;"KW37.xlsx";2015
"162";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0194119930822716;"KW37.xlsx";2015
"163";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0150001764726644;"KW37.xlsx";2015
"164";"A10116";"Semmel ";5,8;5,8;4;NA;1,45;0;0;5,8;100;0,0511770726714432;"KW37.xlsx";2015
"165";"A10117";"Nuss-Semmel ";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0300003529453288;"KW37.xlsx";2015
"166";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0211767197261144;"KW37.xlsx";2015
"167";"A10121";"Mandelschnecke ";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,0847068789044577;"KW37.xlsx";2015
"168";"A10122";"Nussbrille";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0220590830480359;"KW37.xlsx";2015
"169";"A10123";"Russenzöpfli";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0635301591783433;"KW37.xlsx";2015
"170";"A10124";"Kirschenstange";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,0679419757879504;"KW37.xlsx";2015
"171";"A10126";"Apfel im Schlafrock";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0423534394522289;"KW37.xlsx";2015
"172";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0211767197261144;"KW37.xlsx";2015
"173";"A10131";"Vanille/Apfelstange";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0635301591783433;"KW37.xlsx";2015
"174";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0220590830480359;"KW37.xlsx";2015
"175";"A10144";"Trockengebäck 100g verpackt";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0388239861645431;"KW37.xlsx";2015
"176";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0211767197261144;"KW37.xlsx";2015
"177";"A10200";"Birchermüesli Classic";66;66;20;NA;3,3;0;0;66;100;0,582359792468147;"KW37.xlsx";2015
"178";"A10410";"Sandwich Milano";76,5;76,5;19;NA;4,03;0;0;76,5;100;0,675007941269897;"KW37.xlsx";2015
"179";"A10413";"Sandwich Start Your Day";126,5;126,5;28;NA;4,52;0;0;126,5;100;1,11618960223061;"KW37.xlsx";2015
"180";"A10414";"Sandwich Ham & Cheese";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,145589948117037;"KW37.xlsx";2015
"181";"A10415";"Sandwich Turkey";39;39;7;NA;5,57;0;0;39;100;0,344121695549359;"KW37.xlsx";2015
"182";"A10416";"Sandwich Ticinese";6;6;1;NA;6;0;0;6;100;0,0529417993152861;"KW37.xlsx";2015
"183";"A10422";"Sandwich Turkey Classic";6,5;6,5;1;NA;6,5;0;0;6,5;100;0,0573536159248932;"KW37.xlsx";2015
"184";"A10426";"Bagel Sandwich Ham & Cheese";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0485299827056789;"KW37.xlsx";2015
"185";"A10427";"Bagel Sandwich Tandoori";6;6;1;NA;6;0;0;6;100;0,0529417993152861;"KW37.xlsx";2015
"186";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,0970599654113578;"KW37.xlsx";2015
"187";"L19200";"Sandwich offen";49,5;49,5;10;NA;4,95;0;0;49,5;100;0,43676984435111;"KW37.xlsx";2015
"188";"Total Gruppe";NA;11333,2;11333,2;1622;24,73;6,99;0;0;11333,2;NA;100;"KW37.xlsx";2015
"189";"A10000";"Küche";496,8;496,8;66;NA;7,53;0;0;496,8;100;4,17121458917566;"KW38.xlsx";2015
"190";"A10001";"Favorite";3902;3902;494;NA;7,9;0;0;3902;100;32,7618343940488;"KW38.xlsx";2015
"191";"A10002";"Green";2597;2597;341;NA;7,62;0;0;2597;100;21,8048395492939;"KW38.xlsx";2015
"192";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0461789054759786;"KW38.xlsx";2015
"193";"A10006";"Menu Salat";298;298;190;NA;1,57;0;0;298;100;2,50205706033484;"KW38.xlsx";2015
"194";"A10007";"Senf Mayo Ketschup";0,5;0,5;1;NA;0,5;0;0;0,5;100;0,00419808231599805;"KW38.xlsx";2015
"195";"A10011";"Kitchen 1";396;396;41;NA;9,66;0;0;396;100;3,32488119427046;"KW38.xlsx";2015
"196";"A10013";"Kitchen 3";489;489;42;NA;11,64;0;0;489;100;4,1057245050461;"KW38.xlsx";2015
"197";"A10014";"Kitchen 4";660;660;50;NA;13,2;0;0;660;100;5,54146865711743;"KW38.xlsx";2015
"198";"A10020";"Local 0";1910;1910;253;NA;7,55;0;0;1910;100;16,0366744471126;"KW38.xlsx";2015
"199";"A10030";"Market";282,2;282,2;38;12,102;23,32;0;0;282,2;100;2,3693976591493;"KW38.xlsx";2015
"200";"A10040";"Garden";265,6;265,6;35;11,492;23,11;0;0;265,6;100;2,23002132625817;"KW38.xlsx";2015
"201";"A10063";"Frucht 1.00";7;7;7;NA;1;0;0;7;100;0,0587731524239727;"KW38.xlsx";2015
"202";"A10071";"Quark";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0142734798743934;"KW38.xlsx";2015
"203";"A10072";"Schichtjoghurt";9;9;3;NA;3;0;0;9;100;0,0755654816879649;"KW38.xlsx";2015
"204";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0403015902335813;"KW38.xlsx";2015
"205";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0142734798743934;"KW38.xlsx";2015
"206";"A10114";"Fitnessbrötli ";1,9;1,9;1;NA;1,9;0;0;1,9;100;0,0159527128007926;"KW38.xlsx";2015
"207";"A10116";"Semmel ";8,8;8,8;6;NA;1,47;0;0;8,8;100;0,0738862487615657;"KW38.xlsx";2015
"208";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0201507951167906;"KW38.xlsx";2015
"209";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0201507951167906;"KW38.xlsx";2015
"210";"A10122";"Nussbrille";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0243488774327887;"KW38.xlsx";2015
"211";"A10126";"Apfel im Schlafrock";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0243488774327887;"KW38.xlsx";2015
"212";"A10131";"Vanille/Apfelstange";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,060452385350372;"KW38.xlsx";2015
"213";"A10136";"Muffin";8,5;8,5;3;NA;2,83;0;0;8,5;100;0,0713673993719669;"KW38.xlsx";2015
"214";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0184715621903914;"KW38.xlsx";2015
"215";"A10148";"Fruchttörtli";50,5;50,5;20;NA;2,53;0;0;50,5;100;0,424006313915803;"KW38.xlsx";2015
