Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 11.10.2016 - 11.10.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 00:00 - 23:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,"1,153.80","1,153.80",,256,,4.51,,,,0.00,0.00,"1,153.80",,100.00,33.34
A10001,Favorite,,,838.00,838.00,,112,,7.48,,,,0.00,0.00,838.00,,100.00,24.21
A10002,Green,,,443.00,443.00,,59,,7.51,,,,0.00,0.00,443.00,,100.00,12.80
A10004,Brot Stück,,,1.50,1.50,,5,,0.30,,,,0.00,0.00,1.50,,100.00,0.04
A10005,Menu Suppe,,,18.00,18.00,,12,,1.50,,,,0.00,0.00,18.00,,100.00,0.52
A10006,Menu Salat,,,18.00,18.00,,12,,1.50,,,,0.00,0.00,18.00,,100.00,0.52
A10008,Gemüseportion,,,1.50,1.50,,1,,1.50,,,,0.00,0.00,1.50,,100.00,0.04
A10014,Kitchen 4,,,326.00,326.00,,25,,13.04,,,,0.00,0.00,326.00,,100.00,9.42
A10040,Garden,,,432.80,432.80,,55,18.754,23.08,,,,0.00,0.00,432.80,,100.00,12.51
A10063,Frucht 1.00,,,2.00,2.00,,2,,1.00,,,,0.00,0.00,2.00,,100.00,0.06
A10072,Schichtjoghurt,,,15.50,15.50,,5,,3.10,,,,0.00,0.00,15.50,,100.00,0.45
A10073,Saisonfrüchte geschnitten,,,10.50,10.50,,3,,3.50,,,,0.00,0.00,10.50,,100.00,0.30
A10100,Gipfel,,,6.50,6.50,,5,,1.30,,,,0.00,0.00,6.50,,100.00,0.19
A10101,Ragusa-Gipfel ,,,12.50,12.50,,5,,2.50,,,,0.00,0.00,12.50,,100.00,0.36
A10112,Maisbrötli,,,6.80,6.80,,4,,1.70,,,,0.00,0.00,6.80,,100.00,0.20
A10114,Fitnessbrötli ,,,6.60,6.60,,3,,2.20,,,,0.00,0.00,6.60,,100.00,0.19
A10121,Mandelschnecke ,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.07
A10122,Nussbrille,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.14
A10124,Kirschenstange,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.07
A10127,Aprikosenplunder,,,14.90,14.90,,6,,2.48,,,,0.00,0.00,14.90,,100.00,0.43
A10135,Wähe,,,4.50,4.50,,1,,4.50,,,,0.00,0.00,4.50,,100.00,0.13
A10144,Trockengebäck 100g verpackt,,,6.60,6.60,,3,,2.20,,,,0.00,0.00,6.60,,100.00,0.19
A10148,Fruchttörtli,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.21
A10200,Birchermüesli Classic,,,17.00,17.00,,5,,3.40,,,,0.00,0.00,17.00,,100.00,0.49
A10409,Sandwich Appenzell,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.32
A10410,Sandwich Milano,,,16.50,16.50,,4,,4.13,,,,0.00,0.00,16.50,,100.00,0.48
A10411,Sandwich Power Ham,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.12
A10413,Sandwich Start Your Day,,,9.00,9.00,,2,,4.50,,,,0.00,0.00,9.00,,100.00,0.26
A10415,Sandwich Turkey,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.32
A10416,Sandwich Ticinese,,,18.50,18.50,,3,,6.17,,,,0.00,0.00,18.50,,100.00,0.53
A10417,Sandwich Softie,,,12.00,12.00,,3,,4.00,,,,0.00,0.00,12.00,,100.00,0.35
A10450,Sandwich Laugenkaiser,,,4.00,4.00,,1,,4.00,,,,0.00,0.00,4.00,,100.00,0.12
A10451,Sandwich Bauette,,,10.00,10.00,,2,,5.00,,,,0.00,0.00,10.00,,100.00,0.29
A10452,Crispy Chicken,,,12.00,12.00,,2,,6.00,,,,0.00,0.00,12.00,,100.00,0.35
Total Gruppe,,,,"3,460.80","3,460.80",,608,18.754,5.69,,,,0.00,0.00,"3,460.80",,,100.00
Total,,,,"3,460.80","3,460.80",,608,18.754,5.69,,,,0.00,0.00,"3,460.80",,,
"Dienstag, 07 März 2017 11:29",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
