Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 07.10.2016 - 07.10.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 00:00 - 23:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10001,Favorite,,,281.00,281.00,,36,,7.81,,,,0.00,0.00,281.00,,100.00,19.32
A10002,Green,,,493.00,493.00,,64,,7.70,,,,0.00,0.00,493.00,,100.00,33.89
A10004,Brot Stück,,,0.30,0.30,,1,,0.30,,,,0.00,0.00,0.30,,100.00,0.02
A10005,Menu Suppe,,,4.50,4.50,,3,,1.50,,,,0.00,0.00,4.50,,100.00,0.31
A10006,Menu Salat,,,4.50,4.50,,3,,1.50,,,,0.00,0.00,4.50,,100.00,0.31
A10007,Senf Mayo Ketschup,,,0.50,0.50,,1,,0.50,,,,0.00,0.00,0.50,,100.00,0.03
A10014,Kitchen 4,,,369.00,369.00,,28,,13.18,,,,0.00,0.00,369.00,,100.00,25.37
A10040,Garden,,,167.30,167.30,,19,7.274,23.00,,,,0.00,0.00,167.30,,100.00,11.50
A10063,Frucht 1.00,,,4.00,4.00,,4,,1.00,,,,0.00,0.00,4.00,,100.00,0.28
A10072,Schichtjoghurt,,,3.00,3.00,,1,,3.00,,,,0.00,0.00,3.00,,100.00,0.21
A10100,Gipfel,,,6.70,6.70,,5,,1.34,,,,0.00,0.00,6.70,,100.00,0.46
A10101,Ragusa-Gipfel ,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.33
A10108,Laugenbrezel mit Butter,,,6.60,6.60,,3,,2.20,,,,0.00,0.00,6.60,,100.00,0.45
A10112,Maisbrötli,,,5.30,5.30,,3,,1.77,,,,0.00,0.00,5.30,,100.00,0.36
A10114,Fitnessbrötli ,,,8.80,8.80,,4,,2.20,,,,0.00,0.00,8.80,,100.00,0.61
A10119,Studentenschnitte ,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.33
A10120,Mandelbrezel ,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.50
A10123,Russenzöpfli,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.33
A10200,Birchermüesli Classic,,,6.40,6.40,,2,,3.20,,,,0.00,0.00,6.40,,100.00,0.44
A10409,Sandwich Appenzell,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.76
A10410,Sandwich Milano,,,12.00,12.00,,3,,4.00,,,,0.00,0.00,12.00,,100.00,0.83
A10413,Sandwich Start Your Day,,,13.50,13.50,,3,,4.50,,,,0.00,0.00,13.50,,100.00,0.93
A10415,Sandwich Turkey,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.76
A10416,Sandwich Ticinese,,,6.50,6.50,,1,,6.50,,,,0.00,0.00,6.50,,100.00,0.45
A10425,Sandwich Italien,,,6.00,6.00,,1,,6.00,,,,0.00,0.00,6.00,,100.00,0.41
A10452,Crispy Chicken,,,12.00,12.00,,2,,6.00,,,,0.00,0.00,12.00,,100.00,0.83
Total Gruppe,,,,"1,454.50","1,454.50",,200,7.274,7.27,,,,0.00,0.00,"1,454.50",,,100.00
Total,,,,"1,454.50","1,454.50",,200,7.274,7.27,,,,0.00,0.00,"1,454.50",,,
"Dienstag, 07 März 2017 11:28",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
