Artikel Analyse,,,,,,,,,,,,,,,,,,
,,,,,,Shops: 27902 Grüntal Mensa,,,,,,Gruppen: 10 Sparten SAP Küche,,,,,,
,,,,,,Kassen: Alle,,,,,,Visibility: 1 Full visibility,,,,,,
,,,,,,Bediener: Alle,,,,,,Gruppieren nach: Gruppe A,,,,,,
,,,,,,Preisebenen:Alle,,,,,,Zeige Maßeinheit: Nein,,,,,,
,,,,,,Drucke Artikel: Ja,,,,,Inkl. umsatzneutrale Artikel: Ja,,,,,,,
,,,,,,Datumsbereich: 12.10.2016 - 12.10.2016,,,,,,,,,,,,
,,,,,,Zeit Fenster: 00:00 - 23:59,,,,,,,,,,,,
,,,,,,Kunde:Alle,,,,,,,,,,,,
Gruppe,10,Sparten SAP Küche,,,,,,,,,,,,,,,,
Artikel,,,,Bruttobetrag,Nettobetrag,,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,,,,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,,Ref %,Tot %Umsatz
A10000,Küche,,,7.00,7.00,,1,,7.00,,,,0.00,0.00,7.00,,100.00,0.39
A10001,Favorite,,,702.00,702.00,,96,,7.31,,,,0.00,0.00,702.00,,100.00,38.65
A10002,Green,,,336.00,336.00,,45,,7.47,,,,0.00,0.00,336.00,,100.00,18.50
A10004,Brot Stück,,,1.50,1.50,,5,,0.30,,,,0.00,0.00,1.50,,100.00,0.08
A10005,Menu Suppe,,,8.50,8.50,,5,,1.70,,,,0.00,0.00,8.50,,100.00,0.47
A10006,Menu Salat,,,15.00,15.00,,10,,1.50,,,,0.00,0.00,15.00,,100.00,0.83
A10014,Kitchen 4,,,308.00,308.00,,24,,12.83,,,,0.00,0.00,308.00,,100.00,16.96
A10040,Garden,,,237.00,237.00,,29,10.226,23.18,,,,0.00,0.00,237.00,,100.00,13.05
A10063,Frucht 1.00,,,3.00,3.00,,3,,1.00,,,,0.00,0.00,3.00,,100.00,0.17
A10072,Schichtjoghurt,,,3.00,3.00,,1,,3.00,,,,0.00,0.00,3.00,,100.00,0.17
A10073,Saisonfrüchte geschnitten,,,7.00,7.00,,2,,3.50,,,,0.00,0.00,7.00,,100.00,0.39
A10100,Gipfel,,,5.20,5.20,,4,,1.30,,,,0.00,0.00,5.20,,100.00,0.29
A10101,Ragusa-Gipfel ,,,12.00,12.00,,5,,2.40,,,,0.00,0.00,12.00,,100.00,0.66
A10108,Laugenbrezel mit Butter,,,8.80,8.80,,4,,2.20,,,,0.00,0.00,8.80,,100.00,0.48
A10110,Sonnenblumenbrötli,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.09
A10112,Maisbrötli,,,1.70,1.70,,1,,1.70,,,,0.00,0.00,1.70,,100.00,0.09
A10114,Fitnessbrötli ,,,9.00,9.00,,4,,2.25,,,,0.00,0.00,9.00,,100.00,0.50
A10116,Semmel ,,,1.40,1.40,,1,,1.40,,,,0.00,0.00,1.40,,100.00,0.08
A10119,Studentenschnitte ,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.26
A10120,Mandelbrezel ,,,7.20,7.20,,3,,2.40,,,,0.00,0.00,7.20,,100.00,0.40
A10126,Apfel im Schlafrock,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.13
A10128,Aprikosenjalousie,,,2.40,2.40,,1,,2.40,,,,0.00,0.00,2.40,,100.00,0.13
A10135,Wähe,,,9.00,9.00,,2,,4.50,,,,0.00,0.00,9.00,,100.00,0.50
A10139,Zitronencake-Schnitte 100g verpackt,,,4.80,4.80,,2,,2.40,,,,0.00,0.00,4.80,,100.00,0.26
A10144,Trockengebäck 100g verpackt,,,2.20,2.20,,1,,2.20,,,,0.00,0.00,2.20,,100.00,0.12
A10163,Bürli,,,1.40,1.40,,1,,1.40,,,,0.00,0.00,1.40,,100.00,0.08
A10200,Birchermüesli Classic,,,12.80,12.80,,4,,3.20,,,,0.00,0.00,12.80,,100.00,0.70
A10409,Sandwich Appenzell,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.61
A10410,Sandwich Milano,,,12.50,12.50,,3,,4.17,,,,0.00,0.00,12.50,,100.00,0.69
A10411,Sandwich Power Ham,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.44
A10413,Sandwich Start Your Day,,,4.50,4.50,,1,,4.50,,,,0.00,0.00,4.50,,100.00,0.25
A10415,Sandwich Turkey,,,11.00,11.00,,2,,5.50,,,,0.00,0.00,11.00,,100.00,0.61
A10416,Sandwich Ticinese,,,12.50,12.50,,2,,6.25,,,,0.00,0.00,12.50,,100.00,0.69
A10417,Sandwich Softie,,,12.00,12.00,,3,,4.00,,,,0.00,0.00,12.00,,100.00,0.66
A10450,Sandwich Laugenkaiser,,,8.00,8.00,,2,,4.00,,,,0.00,0.00,8.00,,100.00,0.44
A10451,Sandwich Bauette,,,10.00,10.00,,2,,5.00,,,,0.00,0.00,10.00,,100.00,0.55
A10452,Crispy Chicken,,,12.00,12.00,,2,,6.00,,,,0.00,0.00,12.00,,100.00,0.66
Total Gruppe,,,,"1,816.30","1,816.30",,279,10.226,6.51,,,,0.00,0.00,"1,816.30",,,100.00
Total,,,,"1,816.30","1,816.30",,279,10.226,6.51,,,,0.00,0.00,"1,816.30",,,
"Dienstag, 07 März 2017 11:29",,,Gedruckt durch 201 RM,,,,,,,Visibility: 1 Full visibility,,,,,,Seite 1 von 1,,
