Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.21,02.11.csv,2016
A10006,Menu Salat,25,25,16,NA,1.56,0,0,25,100,1.18,02.11.csv,2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.05,02.11.csv,2016
A10014,Kitchen 4,284,284,22,NA,12.91,0,0,284,100,13.38,02.11.csv,2016
A10040,Garden,245,245,30,10.544,23.24,0,0,245,100,11.54,02.11.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,02.11.csv,2016
A10072,Schichtjoghurt,9,9,3,NA,3,0,0,9,100,0.42,02.11.csv,2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,02.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.1,02.11.csv,2016
A10119,Studentenschnitte ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,02.11.csv,2016
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,02.11.csv,2016
A10127,Aprikosenplunder,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.23,02.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,10.1,10.1,4,NA,2.53,0,0,10.1,100,0.48,02.11.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.3,02.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.26,02.11.csv,2016
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.38,02.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.21,02.11.csv,2016
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.26,02.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.19,02.11.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.24,02.11.csv,2016
Total Gruppe,NA,2123.2,2123.2,293,10.544,7.25,0,0,2123.2,NA,100,02.11.csv,2016
A10000,Küche,18.3,18.3,3,NA,6.1,0,0,18.3,100,0.95,03.11.csv,2016
A10001,Favorite,802,802,100,NA,8.02,0,0,802,100,41.65,03.11.csv,2016
A10002,Green,601,601,76,NA,7.91,0,0,601,100,31.21,03.11.csv,2016
A10005,Menu Suppe,11.5,11.5,7,NA,1.64,0,0,11.5,100,0.6,03.11.csv,2016
A10006,Menu Salat,3,3,2,NA,1.5,0,0,3,100,0.16,03.11.csv,2016
A10014,Kitchen 4,116,116,8,NA,14.5,0,0,116,100,6.02,03.11.csv,2016
A10040,Garden,282.6,282.6,32,12.236,23.1,0,0,282.6,100,14.68,03.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.1,03.11.csv,2016
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.25,03.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.11,03.11.csv,2016
A10120,Mandelbrezel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,03.11.csv,2016
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,03.11.csv,2016
A10130,Vanillekreuz,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.28,03.11.csv,2016
A10135,Wähe,9,9,2,NA,4.5,0,0,9,100,0.47,03.11.csv,2016
A10200,Birchermüesli Classic,10.1,10.1,3,NA,3.37,0,0,10.1,100,0.52,03.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.29,03.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.23,03.11.csv,2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.29,03.11.csv,2016
A10416,Sandwich Ticinese,12,12,2,NA,6,0,0,12,100,0.62,03.11.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.31,03.11.csv,2016
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.29,03.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.21,03.11.csv,2016
A10451,Sandwich Bauette,10,10,2,NA,5,0,0,10,100,0.52,03.11.csv,2016
Total Gruppe,NA,1925.6,1925.6,252,12.236,7.64,0,0,1925.6,NA,100,03.11.csv,2016
A10000,Küche,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.16,04.11.csv,2016
A10001,Favorite,958,958,123,NA,7.79,0,0,958,100,61.98,04.11.csv,2016
A10002,Green,245,245,31,NA,7.9,0,0,245,100,15.85,04.11.csv,2016
A10005,Menu Suppe,9,9,6,NA,1.5,0,0,9,100,0.58,04.11.csv,2016
A10006,Menu Salat,35,35,22,NA,1.59,0,0,35,100,2.26,04.11.csv,2016
A10007,Senf Mayo Ketschup,1.5,1.5,3,NA,0.5,0,0,1.5,100,0.1,04.11.csv,2016
A10014,Kitchen 4,131,131,10,NA,13.1,0,0,131,100,8.48,04.11.csv,2016
A10040,Garden,144,144,19,6.23,23.11,0,0,144,100,9.32,04.11.csv,2016
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,04.11.csv,2016
A10127,Aprikosenplunder,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,04.11.csv,2016
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,04.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,04.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.36,04.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.29,04.11.csv,2016
Total Gruppe,NA,1545.6,1545.6,221,6.23,6.99,0,0,1545.6,NA,100,04.11.csv,2016
A10001,Favorite,1106,1106,144,NA,7.68,0,0,1106,100,58.49,07.11.csv,2016
A10002,Green,409,409,54,NA,7.57,0,0,409,100,21.63,07.11.csv,2016
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0,0,0.6,100,0.03,07.11.csv,2016
A10005,Menu Suppe,6,6,4,NA,1.5,0,0,6,100,0.32,07.11.csv,2016
A10006,Menu Salat,18,18,12,NA,1.5,0,0,18,100,0.95,07.11.csv,2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.05,07.11.csv,2016
A10014,Kitchen 4,26,26,2,NA,13,0,0,26,100,1.38,07.11.csv,2016
A10040,Garden,296.4,296.4,39,12.874,23.02,0,0,296.4,100,15.68,07.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.16,07.11.csv,2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,07.11.csv,2016
A10127,Aprikosenplunder,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,07.11.csv,2016
A10128,Aprikosenjalousie,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.25,07.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.25,07.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.29,07.11.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.26,07.11.csv,2016
Total Gruppe,NA,1890.9,1890.9,268,12.874,7.06,0,0,1890.9,NA,100,07.11.csv,2016
A10000,Küche,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.15,08.11.csv,2016
A10001,Favorite,580,580,77,NA,7.53,0,0,580,100,26.84,08.11.csv,2016
A10002,Green,942,942,125,NA,7.54,0,0,942,100,43.6,08.11.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.01,08.11.csv,2016
A10005,Menu Suppe,6,6,4,NA,1.5,0,0,6,100,0.28,08.11.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.02,08.11.csv,2016
A10014,Kitchen 4,213,213,17,NA,12.53,0,0,213,100,9.86,08.11.csv,2016
A10040,Garden,348.4,348.4,47,15.058,23.14,0,0,348.4,100,16.13,08.11.csv,2016
A10063,Frucht 1.00,6,6,6,NA,1,0,0,6,100,0.28,08.11.csv,2016
A10127,Aprikosenplunder,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.22,08.11.csv,2016
A10135,Wähe,9,9,2,NA,4.5,0,0,9,100,0.42,08.11.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.3,08.11.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.19,08.11.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.19,08.11.csv,2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,08.11.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.28,08.11.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.28,08.11.csv,2016
A10430,Bagel Sandwich Fisherman's Catch,11,11,2,NA,5.5,0,0,11,100,0.51,08.11.csv,2016
A10450,Sandwich Laugenkaiser,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.21,08.11.csv,2016
Total Gruppe,NA,2160.6,2160.6,293,15.058,7.37,0,0,2160.6,NA,100,08.11.csv,2016
A10000,Küche,1,1,1,NA,1,0,0,1,100,0.05,09.11.csv,2016
A10001,Favorite,560,560,74,NA,7.57,0,0,560,100,28.56,09.11.csv,2016
A10002,Green,461,461,61,NA,7.56,0,0,461,100,23.51,09.11.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,09.11.csv,2016
A10005,Menu Suppe,10.5,10.5,7,NA,1.5,0,0,10.5,100,0.54,09.11.csv,2016
A10006,Menu Salat,10.5,10.5,7,NA,1.5,0,0,10.5,100,0.54,09.11.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.03,09.11.csv,2016
A10014,Kitchen 4,513,513,40,NA,12.83,0,0,513,100,26.16,09.11.csv,2016
A10040,Garden,335.1,335.1,39,14.434,23.22,0,0,335.1,100,17.09,09.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.1,09.11.csv,2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,09.11.csv,2016
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,09.11.csv,2016
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,09.11.csv,2016
A10144,Trockengebäck 100g verpackt,9.3,9.3,4,NA,2.33,0,0,9.3,100,0.47,09.11.csv,2016
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.49,09.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,09.11.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.2,09.11.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.31,09.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.2,09.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.2,09.11.csv,2016
A10452,Crispy Chicken,12,12,2,NA,6,0,0,12,100,0.61,09.11.csv,2016
Total Gruppe,NA,1960.7,1960.7,250,14.434,7.84,0,0,1960.7,NA,100,09.11.csv,2016
A10000,Küche,44.4,44.4,7,NA,6.34,0,0,44.4,100,2.39,10.11.csv,2016
A10001,Favorite,597,597,77,NA,7.75,0,0,597,100,32.09,10.11.csv,2016
A10002,Green,566,566,71,NA,7.97,0,0,566,100,30.43,10.11.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.02,10.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.24,10.11.csv,2016
A10006,Menu Salat,15,15,10,NA,1.5,0,0,15,100,0.81,10.11.csv,2016
A10014,Kitchen 4,230,230,18,NA,12.78,0,0,230,100,12.36,10.11.csv,2016
A10040,Garden,356.7,356.7,40,15.47,23.06,0,0,356.7,100,19.17,10.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.11,10.11.csv,2016
A10124,Kirschenstange,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.16,10.11.csv,2016
A10127,Aprikosenplunder,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,10.11.csv,2016
A10135,Wähe,9,9,2,NA,4.5,0,0,9,100,0.48,10.11.csv,2016
A10136,Muffin,11,11,4,NA,2.75,0,0,11,100,0.59,10.11.csv,2016
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,10.11.csv,2016
A10200,Birchermüesli Classic,6.9,6.9,2,NA,3.45,0,0,6.9,100,0.37,10.11.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.32,10.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.22,10.11.csv,2016
Total Gruppe,NA,1860.3,1860.3,242,15.47,7.69,0,0,1860.3,NA,100,10.11.csv,2016
A10000,Küche,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.12,11.11.csv,2016
A10001,Favorite,849,849,111,NA,7.65,0,0,849,100,41.46,11.11.csv,2016
A10002,Green,330,330,42,NA,7.86,0,0,330,100,16.11,11.11.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.01,11.11.csv,2016
A10006,Menu Salat,15,15,10,NA,1.5,0,0,15,100,0.73,11.11.csv,2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.05,11.11.csv,2016
A10014,Kitchen 4,604,604,46,NA,13.13,0,0,604,100,29.49,11.11.csv,2016
A10040,Garden,211.5,211.5,26,9.082,23.29,0,0,211.5,100,10.33,11.11.csv,2016
A10120,Mandelbrezel ,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.14,11.11.csv,2016
A10126,Apfel im Schlafrock,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.23,11.11.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.31,11.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.22,11.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.2,11.11.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.29,11.11.csv,2016
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.29,11.11.csv,2016
Total Gruppe,NA,2047.9,2047.9,248,9.082,8.26,0,0,2047.9,NA,100,11.11.csv,2016
A10000,Küche,7,7,1,NA,7,0,0,7,100,0.35,14.11.csv,2016
A10001,Favorite,918,918,117,NA,7.85,0,0,918,100,45.8,14.11.csv,2016
A10002,Green,588,588,78,NA,7.54,0,0,588,100,29.34,14.11.csv,2016
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0,0,0.6,100,0.03,14.11.csv,2016
A10005,Menu Suppe,6,6,4,NA,1.5,0,0,6,100,0.3,14.11.csv,2016
A10006,Menu Salat,9,9,6,NA,1.5,0,0,9,100,0.45,14.11.csv,2016
A10014,Kitchen 4,131,131,10,NA,13.1,0,0,131,100,6.54,14.11.csv,2016
A10040,Garden,300.4,300.4,40,12.968,23.16,0,0,300.4,100,14.99,14.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.1,14.11.csv,2016
A10128,Aprikosenjalousie,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.24,14.11.csv,2016
A10135,Wähe,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.22,14.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.36,14.11.csv,2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.16,14.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.27,14.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.2,14.11.csv,2016
A10450,Sandwich Laugenkaiser,8,8,2,NA,4,0,0,8,100,0.4,14.11.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.25,14.11.csv,2016
Total Gruppe,NA,2004.2,2004.2,272,12.968,7.37,0,0,2004.2,NA,100,14.11.csv,2016
A10000,Küche,4,4,1,NA,4,0,0,4,100,0.17,15.11.csv,2016
A10001,Favorite,1341,1341,172,NA,7.8,0,0,1341,100,58.12,15.11.csv,2016
A10002,Green,521,521,68,NA,7.66,0,0,521,100,22.58,15.11.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.24,15.11.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.01,15.11.csv,2016
A10005,Menu Suppe,9,9,6,NA,1.5,0,0,9,100,0.39,15.11.csv,2016
A10006,Menu Salat,16.5,16.5,11,NA,1.5,0,0,16.5,100,0.72,15.11.csv,2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.04,15.11.csv,2016
A10014,Kitchen 4,115,115,9,NA,12.78,0,0,115,100,4.98,15.11.csv,2016
A10040,Garden,220.9,220.9,30,9.574,23.07,0,0,220.9,100,9.57,15.11.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.04,15.11.csv,2016
A10072,Schichtjoghurt,6.5,6.5,2,NA,3.25,0,0,6.5,100,0.28,15.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.1,15.11.csv,2016
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,15.11.csv,2016
A10135,Wähe,9,9,2,NA,4.5,0,0,9,100,0.39,15.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,15.11.csv,2016
A10148,Fruchttörtli,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.42,15.11.csv,2016
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.35,15.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.2,15.11.csv,2016
A10425,Sandwich Italien,18,18,3,NA,6,0,0,18,100,0.78,15.11.csv,2016
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.24,15.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.17,15.11.csv,2016
Total Gruppe,NA,2307.3,2307.3,321,9.574,7.19,0,0,2307.3,NA,100,15.11.csv,2016
A10001,Favorite,1006,1006,128,NA,7.86,0,0,1006,100,46.49,16.11.csv,2016
A10002,Green,643,643,84,NA,7.65,0,0,643,100,29.72,16.11.csv,2016
A10005,Menu Suppe,14.5,14.5,9,NA,1.61,0,0,14.5,100,0.67,16.11.csv,2016
A10006,Menu Salat,13,13,8,NA,1.63,0,0,13,100,0.6,16.11.csv,2016
A10014,Kitchen 4,127,127,10,NA,12.7,0,0,127,100,5.87,16.11.csv,2016
A10040,Garden,286.8,286.8,33,12.434,23.07,0,0,286.8,100,13.25,16.11.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,16.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.14,16.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.1,16.11.csv,2016
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.08,16.11.csv,2016
A10119,Studentenschnitte ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,16.11.csv,2016
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,16.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.33,16.11.csv,2016
A10144,Trockengebäck 100g verpackt,2.7,2.7,1,NA,2.7,0,0,2.7,100,0.12,16.11.csv,2016
A10161,Muffin gross,12,12,4,NA,3,0,0,12,100,0.55,16.11.csv,2016
A10164,Hausgemachter Kuchen,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.12,16.11.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.3,16.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,16.11.csv,2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,16.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.18,16.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.18,16.11.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.23,16.11.csv,2016
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.28,16.11.csv,2016
Total Gruppe,NA,2163.8,2163.8,295,12.434,7.33,0,0,2163.8,NA,100,16.11.csv,2016
A10001,Favorite,1309,1309,143,NA,9.15,0,0,1309,100,43.04,17.11.csv,2016
A10002,Green,1031,1031,120,NA,8.59,0,0,1031,100,33.9,17.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.15,17.11.csv,2016
A10006,Menu Salat,45,45,26,NA,1.73,0,0,45,100,1.48,17.11.csv,2016
A10014,Kitchen 4,303,303,21,NA,14.43,0,0,303,100,9.96,17.11.csv,2016
A10040,Garden,248.8,248.8,32,10.602,23.47,0,0,248.8,100,8.18,17.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.07,17.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.07,17.11.csv,2016
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.08,17.11.csv,2016
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.08,17.11.csv,2016
A10127,Aprikosenplunder,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.08,17.11.csv,2016
A10135,Wähe,9.5,9.5,2,NA,4.75,0,0,9.5,100,0.31,17.11.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.1,17.11.csv,2016
A10148,Fruchttörtli,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.16,17.11.csv,2016
A10164,Hausgemachter Kuchen,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.08,17.11.csv,2016
A10200,Birchermüesli Classic,10.1,10.1,3,NA,3.37,0,0,10.1,100,0.33,17.11.csv,2016
A10409,Sandwich Appenzell,11,11,2,NA,5.5,0,0,11,100,0.36,17.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.13,17.11.csv,2016
A10425,Sandwich Italien,12,12,2,NA,6,0,0,12,100,0.39,17.11.csv,2016
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.18,17.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.13,17.11.csv,2016
A10451,Sandwich Bauette,10.5,10.5,2,NA,5.25,0,0,10.5,100,0.35,17.11.csv,2016
A10452,Crispy Chicken,12,12,2,NA,6,0,0,12,100,0.39,17.11.csv,2016
Total Gruppe,NA,3041.5,3041.5,371,10.602,8.2,0,0,3041.5,NA,100,17.11.csv,2016
