Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10148,Fruchttörtli,15.4,15.4,6,NA,2.57,0,0,15.4,100,0.68,18.09.csv,2015
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0,0,12.8,100,0.57,18.09.csv,2015
A10410,Sandwich Milano,16,16,4,NA,4,0,0,16,100,0.71,18.09.csv,2015
A10413,Sandwich Start Your Day,23,23,5,NA,4.6,0,0,23,100,1.02,18.09.csv,2015
A10414,Sandwich Ham & Cheese,16.5,16.5,3,NA,5.5,0,0,16.5,100,0.73,18.09.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.24,18.09.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.24,18.09.csv,2015
L19100,Patisserie offen,70,70,28,NA,2.5,0,0,70,100,3.09,18.09.csv,2015
L19200,Sandwich offen,15,15,3,NA,5,0,0,15,100,0.66,18.09.csv,2015
Total Gruppe,NA,2263.4,2263.4,318,2.57,7.12,0,0,2263.4,NA,100,18.09.csv,2015
A10000,Küche,75.1,75.1,11,NA,6.83,0,0,75.1,100,3.3,21.09.csv,2015
A10001,Favorite,864,864,112,NA,7.71,0,0,864,100,37.93,21.09.csv,2015
A10002,Green,471,471,62,NA,7.6,0,0,471,100,20.68,21.09.csv,2015
A10006,Menu Salat,50.5,50.5,31,NA,1.63,0,0,50.5,100,2.22,21.09.csv,2015
A10013,Kitchen 3,365,365,31,NA,11.77,0,0,365,100,16.02,21.09.csv,2015
A10020,Local 0,310,310,37,NA,8.38,0,0,310,100,13.61,21.09.csv,2015
A10030,Market,50.6,50.6,7,2.16,23.43,0,0,50.6,100,2.22,21.09.csv,2015
A10040,Garden,35.9,35.9,6,1.528,23.49,0,0,35.9,100,1.58,21.09.csv,2015
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.13,21.09.csv,2015
A10100,Gipfel,1.3,1.3,1,NA,1.3,0,0,1.3,100,0.06,21.09.csv,2015
A10122,Nussbrille,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.11,21.09.csv,2015
A10144,Trockengebäck 100g verpackt,2.7,2.7,1,NA,2.7,0,0,2.7,100,0.12,21.09.csv,2015
A10148,Fruchttörtli,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.21,21.09.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.18,21.09.csv,2015
A10413,Sandwich Start Your Day,9.5,9.5,2,NA,4.75,0,0,9.5,100,0.42,21.09.csv,2015
A10414,Sandwich Ham & Cheese,11,11,2,NA,5.5,0,0,11,100,0.48,21.09.csv,2015
L19000,Brotwaren offen,2,2,1,NA,2,0,0,2,100,0.09,21.09.csv,2015
L19200,Sandwich offen,15,15,3,NA,5,0,0,15,100,0.66,21.09.csv,2015
Total Gruppe,NA,2277.9,2277.9,312,3.688,7.3,0,0,2277.9,NA,100,21.09.csv,2015
A10000,Küche,45.7,45.7,13,NA,3.52,0,0,45.7,100,1.52,22.09.csv,2015
A10001,Favorite,1499,1499,191,NA,7.85,0,0,1499,100,49.94,22.09.csv,2015
A10002,Green,725,725,95,NA,7.63,0,0,725,100,24.15,22.09.csv,2015
A10006,Menu Salat,85.5,85.5,55,NA,1.55,0,0,85.5,100,2.85,22.09.csv,2015
A10010,Kitchen 0,8,8,1,NA,8,0,0,8,100,0.27,22.09.csv,2015
A10013,Kitchen 3,102,102,8,NA,12.75,0,0,102,100,3.4,22.09.csv,2015
A10014,Kitchen 4,102,102,8,NA,12.75,0,0,102,100,3.4,22.09.csv,2015
A10020,Local 0,282,282,36,NA,7.83,0,0,282,100,9.39,22.09.csv,2015
A10023,Local 3,12,12,1,NA,12,0,0,12,100,0.4,22.09.csv,2015
A10030,Market,20.2,20.2,3,0.86,23.49,0,0,20.2,100,0.67,22.09.csv,2015
A10040,Garden,29.2,29.2,4,1.274,22.92,0,0,29.2,100,0.97,22.09.csv,2015
A10101,Ragusa-Gipfel ,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.24,22.09.csv,2015
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.07,22.09.csv,2015
A10110,Sonnenblumenbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.06,22.09.csv,2015
A10117,Nuss-Semmel ,3.4,3.4,2,NA,1.7,0,0,3.4,100,0.11,22.09.csv,2015
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.08,22.09.csv,2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.08,22.09.csv,2015
A10136,Muffin,5,5,2,NA,2.5,0,0,5,100,0.17,22.09.csv,2015
A10144,Trockengebäck 100g verpackt,6.6,6.6,3,NA,2.2,0,0,6.6,100,0.22,22.09.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.08,22.09.csv,2015
A10200,Birchermüesli Classic,19.7,19.7,6,NA,3.28,0,0,19.7,100,0.66,22.09.csv,2015
A10410,Sandwich Milano,12,12,3,NA,4,0,0,12,100,0.4,22.09.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.15,22.09.csv,2015
A10415,Sandwich Turkey,16.5,16.5,3,NA,5.5,0,0,16.5,100,0.55,22.09.csv,2015
L19200,Sandwich offen,5,5,1,NA,5,0,0,5,100,0.17,22.09.csv,2015
Total Gruppe,NA,3001.6,3001.6,444,2.134,6.76,0,0,3001.6,NA,100,22.09.csv,2015
A10000,Küche,4,4,2,NA,2,0,0,4,100,0.16,23.09.csv,2015
A10001,Favorite,773,773,99,NA,7.81,0,0,773,100,31.8,23.09.csv,2015
A10002,Green,653,653,87,NA,7.51,0,0,653,100,26.87,23.09.csv,2015
A10006,Menu Salat,39,39,26,NA,1.5,0,0,39,100,1.6,23.09.csv,2015
A10011,Kitchen 1,394,394,41,NA,9.61,0,0,394,100,16.21,23.09.csv,2015
A10014,Kitchen 4,64,64,5,NA,12.8,0,0,64,100,2.63,23.09.csv,2015
A10020,Local 0,362,362,48,NA,7.54,0,0,362,100,14.89,23.09.csv,2015
A10030,Market,32.3,32.3,3,1.36,23.75,0,0,32.3,100,1.33,23.09.csv,2015
A10040,Garden,24.5,24.5,4,1.068,22.94,0,0,24.5,100,1.01,23.09.csv,2015
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.08,23.09.csv,2015
A10070,Yogurt 150g,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.07,23.09.csv,2015
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.12,23.09.csv,2015
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,23.09.csv,2015
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,23.09.csv,2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,23.09.csv,2015
A10148,Fruchttörtli,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.39,23.09.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.26,23.09.csv,2015
A10410,Sandwich Milano,17,17,4,NA,4.25,0,0,17,100,0.7,23.09.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.19,23.09.csv,2015
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.23,23.09.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.25,23.09.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,11.5,11.5,2,NA,5.75,0,0,11.5,100,0.47,23.09.csv,2015
A10451,Sandwich Bauette,10.5,10.5,2,NA,5.25,0,0,10.5,100,0.43,23.09.csv,2015
Total Gruppe,NA,2430.6,2430.6,339,2.428,7.17,0,0,2430.6,NA,100,23.09.csv,2015
A10000,Küche,20,20,3,NA,6.67,0,0,20,100,0.89,24.09.csv,2015
A10001,Favorite,734,734,93,NA,7.89,0,0,734,100,32.7,24.09.csv,2015
A10002,Green,551,551,70,NA,7.87,0,0,551,100,24.55,24.09.csv,2015
A10006,Menu Salat,61.5,61.5,41,NA,1.5,0,0,61.5,100,2.74,24.09.csv,2015
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.02,24.09.csv,2015
A10011,Kitchen 1,269,269,27,NA,9.96,0,0,269,100,11.99,24.09.csv,2015
A10020,Local 0,320,320,41,NA,7.8,0,0,320,100,14.26,24.09.csv,2015
A10021,Local 1,11,11,1,NA,11,0,0,11,100,0.49,24.09.csv,2015
A10030,Market,79.5,79.5,13,3.464,22.95,0,0,79.5,100,3.54,24.09.csv,2015
A10040,Garden,33.7,33.7,5,1.448,23.27,0,0,33.7,100,1.5,24.09.csv,2015
A10063,Frucht 1.00,11,11,11,NA,1,0,0,11,100,0.49,24.09.csv,2015
A10073,Saisonfrüchte geschnitten,7,7,2,NA,3.5,0,0,7,100,0.31,24.09.csv,2015
A10100,Gipfel,6.5,6.5,5,NA,1.3,0,0,6.5,100,0.29,24.09.csv,2015
A10105,Schinkengipfel ,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.11,24.09.csv,2015
A10108,Laugenbrezel mit Butter,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10113,Mandelbrötli ,8.5,8.5,5,NA,1.7,0,0,8.5,100,0.38,24.09.csv,2015
A10116,Semmel ,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.07,24.09.csv,2015
A10117,Nuss-Semmel ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.08,24.09.csv,2015
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10127,Aprikosenplunder,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10128,Aprikosenjalousie,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10135,Wähe,42.9,42.9,11,NA,3.9,0,0,42.9,100,1.91,24.09.csv,2015
A10136,Muffin,5,5,2,NA,2.5,0,0,5,100,0.22,24.09.csv,2015
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.1,24.09.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,24.09.csv,2015
A10200,Birchermüesli Classic,16.5,16.5,5,NA,3.3,0,0,16.5,100,0.74,24.09.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.18,24.09.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.4,24.09.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,24.09.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.27,24.09.csv,2015
A10426,Bagel Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,24.09.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.22,24.09.csv,2015
L19100,Patisserie offen,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.11,24.09.csv,2015
L19200,Sandwich offen,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.2,24.09.csv,2015
Total Gruppe,NA,2244.4,2244.4,356,4.912,6.3,0,0,2244.4,NA,100,24.09.csv,2015
A10000,Küche,49.5,49.5,10,NA,4.95,0,0,49.5,100,2.27,25.09.csv,2015
A10001,Favorite,746,746,93,NA,8.02,0,0,746,100,34.17,25.09.csv,2015
A10002,Green,396,396,52,NA,7.62,0,0,396,100,18.14,25.09.csv,2015
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,25.09.csv,2015
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.01,25.09.csv,2015
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.07,25.09.csv,2015
A10006,Menu Salat,54,54,36,NA,1.5,0,0,54,100,2.47,25.09.csv,2015
A10014,Kitchen 4,585,585,46,NA,12.72,0,0,585,100,26.8,25.09.csv,2015
A10020,Local 0,189,189,24,NA,7.88,0,0,189,100,8.66,25.09.csv,2015
A10030,Market,36.5,36.5,6,1.584,23.04,0,0,36.5,100,1.67,25.09.csv,2015
A10040,Garden,43.9,43.9,8,1.898,23.13,0,0,43.9,100,2.01,25.09.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.03,25.09.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,25.09.csv,2015
A10070,Yogurt 150g,3.2,3.2,2,NA,1.6,0,0,3.2,100,0.15,25.09.csv,2015
A10131,Vanille/Apfelstange,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.13,25.09.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,25.09.csv,2015
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0,0,12.8,100,0.59,25.09.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.41,25.09.csv,2015
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,25.09.csv,2015
A10415,Sandwich Turkey,11,11,2,NA,5.5,0,0,11,100,0.5,25.09.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.27,25.09.csv,2015
A10425,Sandwich Italien,12,12,2,NA,6,0,0,12,100,0.55,25.09.csv,2015
A10450,Sandwich Laugenkaiser,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.21,25.09.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.23,25.09.csv,2015
Total Gruppe,NA,2183.2,2183.2,298,3.482,7.33,0,0,2183.2,NA,100,25.09.csv,2015
A10000,Küche,17.5,17.5,5,NA,3.5,0,0,17.5,100,0.94,28.09.csv,2015
A10001,Favorite,584,584,74,NA,7.89,0,0,584,100,31.38,28.09.csv,2015
A10002,Green,345,345,45,NA,7.67,0,0,345,100,18.54,28.09.csv,2015
A10006,Menu Salat,31,31,20,NA,1.55,0,0,31,100,1.67,28.09.csv,2015
A10011,Kitchen 1,250,250,26,NA,9.62,0,0,250,100,13.43,28.09.csv,2015
A10020,Local 0,453,453,58,NA,7.81,0,0,453,100,24.34,28.09.csv,2015
A10030,Market,30.4,30.4,4,1.322,23,0,0,30.4,100,1.63,28.09.csv,2015
A10040,Garden,60.1,60.1,9,2.608,23.04,0,0,60.1,100,3.23,28.09.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.04,28.09.csv,2015
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.11,28.09.csv,2015
A10071,Quark,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.09,28.09.csv,2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.19,28.09.csv,2015
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,28.09.csv,2015
A10122,Nussbrille,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.13,28.09.csv,2015
A10126,Apfel im Schlafrock,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.26,28.09.csv,2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,28.09.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,28.09.csv,2015
A10200,Birchermüesli Classic,19.2,19.2,6,NA,3.2,0,0,19.2,100,1.03,28.09.csv,2015
A10410,Sandwich Milano,16,16,4,NA,4,0,0,16,100,0.86,28.09.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.48,28.09.csv,2015
A10416,Sandwich Ticinese,12,12,2,NA,6,0,0,12,100,0.64,28.09.csv,2015
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.32,28.09.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.3,28.09.csv,2015
Total Gruppe,NA,1860.9,1860.9,268,3.93,6.94,0,0,1860.9,NA,100,28.09.csv,2015
A10000,Küche,6.8,6.8,5,NA,1.36,0,0,6.8,100,0.27,29.09.csv,2015
A10001,Favorite,1040,1040,135,NA,7.7,0,0,1040,100,40.77,29.09.csv,2015
A10002,Green,567,567,76,NA,7.46,0,0,567,100,22.23,29.09.csv,2015
A10006,Menu Salat,49.5,49.5,31,NA,1.6,0,0,49.5,100,1.94,29.09.csv,2015
A10013,Kitchen 3,272,272,23,NA,11.83,0,0,272,100,10.66,29.09.csv,2015
A10020,Local 0,330,330,44,NA,7.5,0,0,330,100,12.94,29.09.csv,2015
A10030,Market,44.8,44.8,7,1.95,22.97,0,0,44.8,100,1.76,29.09.csv,2015
A10040,Garden,76.6,76.6,11,3.328,23.02,0,0,76.6,100,3,29.09.csv,2015
A10072,Schichtjoghurt,9,9,3,NA,3,0,0,9,100,0.35,29.09.csv,2015
A10073,Saisonfrüchte geschnitten,7.5,7.5,2,NA,3.75,0,0,7.5,100,0.29,29.09.csv,2015
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.09,29.09.csv,2015
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.09,29.09.csv,2015
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.09,29.09.csv,2015
A10131,Vanille/Apfelstange,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.19,29.09.csv,2015
A10148,Fruchttörtli,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.38,29.09.csv,2015
A10162,Bienenstich,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.09,29.09.csv,2015
A10200,Birchermüesli Classic,29.8,29.8,9,NA,3.31,0,0,29.8,100,1.17,29.09.csv,2015
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.31,29.09.csv,2015
A10413,Sandwich Start Your Day,18,18,4,NA,4.5,0,0,18,100,0.71,29.09.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.22,29.09.csv,2015
A10416,Sandwich Ticinese,24.5,24.5,4,NA,6.13,0,0,24.5,100,0.96,29.09.csv,2015
A10425,Sandwich Italien,12,12,2,NA,6,0,0,12,100,0.47,29.09.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,6,6,1,NA,6,0,0,6,100,0.24,29.09.csv,2015
A10451,Sandwich Bauette,20,20,4,NA,5,0,0,20,100,0.78,29.09.csv,2015
Total Gruppe,NA,2551,2551,374,5.278,6.82,0,0,2551,NA,100,29.09.csv,2015
A10000,Küche,2321.2,2321.2,65,NA,35.71,0,0,2321.2,100,40.92,30.09.csv,2015
A10001,Favorite,654,654,84,NA,7.79,0,0,654,100,11.53,30.09.csv,2015
A10002,Green,431,431,55,NA,7.84,0,0,431,100,7.6,30.09.csv,2015
A10006,Menu Salat,10.5,10.5,7,NA,1.5,0,0,10.5,100,0.19,30.09.csv,2015
A10007,Senf Mayo Ketschup,1.5,1.5,3,NA,0.5,0,0,1.5,100,0.03,30.09.csv,2015
A10012,Kitchen 2,269,269,25,NA,10.76,0,0,269,100,4.74,30.09.csv,2015
A10020,Local 0,563,563,74,NA,7.61,0,0,563,100,9.93,30.09.csv,2015
A10030,Market,6.3,6.3,1,0.274,22.99,0,0,6.3,100,0.11,30.09.csv,2015
A10040,Garden,43.7,43.7,5,1.9,23,0,0,43.7,100,0.77,30.09.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.01,30.09.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.02,30.09.csv,2015
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.04,30.09.csv,2015
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.04,30.09.csv,2015
A10148,Fruchttörtli,10.1,10.1,4,NA,2.53,0,0,10.1,100,0.18,30.09.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.07,30.09.csv,2015
A10412,Sandwich Gruyere,4,4,1,NA,4,0,0,4,100,0.07,30.09.csv,2015
A10413,Sandwich Start Your Day,18.5,18.5,4,NA,4.63,0,0,18.5,100,0.33,30.09.csv,2015
A10415,Sandwich Turkey,6,6,1,NA,6,0,0,6,100,0.11,30.09.csv,2015
A10416,Sandwich Ticinese,18,18,3,NA,6,0,0,18,100,0.32,30.09.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.09,30.09.csv,2015
L18000,Huusbrot 1kg,283.2,283.2,59,NA,4.8,0,0,283.2,100,4.99,30.09.csv,2015
L18003,"Knusper Crunch, Familia 2kg",38,38,2,NA,19,0,0,38,100,0.67,30.09.csv,2015
L18006,Käseplatte 800g,160,160,5,NA,32,0,0,160,100,2.82,30.09.csv,2015
L18007,Aufschnitt- / Wurstplatte 800g,140,140,5,NA,28,0,0,140,100,2.47,30.09.csv,2015
L18009,Butter Portionen 10g 96Stk.,96,96,4,NA,24,0,0,96,100,1.69,30.09.csv,2015
L18010,Lätta Margarine Portioen 10g 100Stk.,48,48,2,NA,24,0,0,48,100,0.85,30.09.csv,2015
L18012,Chocos Kellogs Superpack 8x600g,330,330,6,NA,55,0,0,330,100,5.82,30.09.csv,2015
L18013,Smacks Kellogs Superpack 8x600g,205,205,5,NA,41,0,0,205,100,3.61,30.09.csv,2015
Total Gruppe,NA,5672.5,5672.5,426,2.174,13.32,0,0,5672.5,NA,100,30.09.csv,2015
