Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
Total Gruppe,NA,2139.9,2139.9,398,3.288,5.38,0,0,2139.9,NA,100,01.10.csv,2015
A10000,Küche,22,22,5,NA,4.4,0,0,22,100,1.39,02.10.csv,2015
A10001,Favorite,528,528,67,NA,7.88,0,0,528,100,33.24,02.10.csv,2015
A10002,Green,395,395,50,NA,7.9,0,0,395,100,24.87,02.10.csv,2015
A10006,Menu Salat,18,18,12,NA,1.5,0,0,18,100,1.13,02.10.csv,2015
A10013,Kitchen 3,225,225,19,NA,11.84,0,0,225,100,14.17,02.10.csv,2015
A10020,Local 0,147,147,19,NA,7.74,0,0,147,100,9.25,02.10.csv,2015
A10023,Local 3,165,165,14,NA,11.79,0,0,165,100,10.39,02.10.csv,2015
A10030,Market,12.1,12.1,2,0.524,23.09,0,0,12.1,100,0.76,02.10.csv,2015
A10040,Garden,37.3,37.3,6,1.618,23.05,0,0,37.3,100,2.35,02.10.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.04,02.10.csv,2015
A10114,Fitnessbrötli ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.11,02.10.csv,2015
A10117,Nuss-Semmel ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.11,02.10.csv,2015
A10148,Fruchttörtli,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.33,02.10.csv,2015
A10162,Bienenstich,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.15,02.10.csv,2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.2,02.10.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.25,02.10.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.28,02.10.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.35,02.10.csv,2015
A10451,Sandwich Bauette,10,10,2,NA,5,0,0,10,100,0.63,02.10.csv,2015
Total Gruppe,NA,1588.4,1588.4,206,2.142,7.71,0,0,1588.4,NA,100,02.10.csv,2015
A10000,Küche,6.6,6.6,2,NA,3.3,0,0,6.6,100,0.39,05.10.csv,2015
A10001,Favorite,650,650,85,NA,7.65,0,0,650,100,38.46,05.10.csv,2015
A10002,Green,314,314,42,NA,7.48,0,0,314,100,18.58,05.10.csv,2015
A10006,Menu Salat,48.5,48.5,31,NA,1.56,0,0,48.5,100,2.87,05.10.csv,2015
A10014,Kitchen 4,271,271,21,NA,12.9,0,0,271,100,16.03,05.10.csv,2015
A10020,Local 0,291,291,39,NA,7.46,0,0,291,100,17.22,05.10.csv,2015
A10030,Market,15.5,15.5,3,0.674,23,0,0,15.5,100,0.92,05.10.csv,2015
A10040,Garden,16.7,16.7,3,0.726,23,0,0,16.7,100,0.99,05.10.csv,2015
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.12,05.10.csv,2015
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.18,05.10.csv,2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.21,05.10.csv,2015
A10113,Mandelbrötli ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.1,05.10.csv,2015
A10123,Russenzöpfli,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.17,05.10.csv,2015
A10126,Apfel im Schlafrock,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.43,05.10.csv,2015
A10135,Wähe,8.3,8.3,2,NA,4.15,0,0,8.3,100,0.49,05.10.csv,2015
A10136,Muffin,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.15,05.10.csv,2015
A10148,Fruchttörtli,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.31,05.10.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.38,05.10.csv,2015
A10410,Sandwich Milano,8.5,8.5,2,NA,4.25,0,0,8.5,100,0.5,05.10.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.27,05.10.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.33,05.10.csv,2015
A10416,Sandwich Ticinese,12,12,2,NA,6,0,0,12,100,0.71,05.10.csv,2015
L19100,Patisserie offen,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.21,05.10.csv,2015
Total Gruppe,NA,1690.1,1690.1,249,1.4,6.79,0,0,1690.1,NA,100,05.10.csv,2015
A10000,Küche,17,17,2,NA,8.5,0,0,17,100,0.85,06.10.csv,2015
A10001,Favorite,1055,1055,139,NA,7.59,0,0,1055,100,52.51,06.10.csv,2015
A10002,Green,469,469,63,NA,7.44,0,0,469,100,23.34,06.10.csv,2015
A10006,Menu Salat,58.5,58.5,37,NA,1.58,0,0,58.5,100,2.91,06.10.csv,2015
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.05,06.10.csv,2015
A10012,Kitchen 2,136,136,13,NA,10.46,0,0,136,100,6.77,06.10.csv,2015
A10020,Local 0,125,125,16,NA,7.81,0,0,125,100,6.22,06.10.csv,2015
A10040,Garden,82.5,82.5,12,3.586,23.01,0,0,82.5,100,4.11,06.10.csv,2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.17,06.10.csv,2015
A10100,Gipfel,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.07,06.10.csv,2015
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.24,06.10.csv,2015
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,06.10.csv,2015
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,06.10.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.11,06.10.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,06.10.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.32,06.10.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.2,06.10.csv,2015
A10413,Sandwich Start Your Day,13.5,13.5,3,NA,4.5,0,0,13.5,100,0.67,06.10.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.27,06.10.csv,2015
A10425,Sandwich Italien,12,12,2,NA,6,0,0,12,100,0.6,06.10.csv,2015
L19200,Sandwich offen,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.22,06.10.csv,2015
Total Gruppe,NA,2009.1,2009.1,302,3.586,6.65,0,0,2009.1,NA,100,06.10.csv,2015
A10000,Küche,3,3,1,NA,3,0,0,3,100,0.12,07.10.csv,2015
A10001,Favorite,646,646,84,NA,7.69,0,0,646,100,26.65,07.10.csv,2015
A10002,Green,561,561,73,NA,7.68,0,0,561,100,23.15,07.10.csv,2015
A10006,Menu Salat,87.5,87.5,57,NA,1.54,0,0,87.5,100,3.61,07.10.csv,2015
A10012,Kitchen 2,161,161,15,NA,10.73,0,0,161,100,6.64,07.10.csv,2015
A10014,Kitchen 4,610,610,47,NA,12.98,0,0,610,100,25.17,07.10.csv,2015
A10020,Local 0,214,214,29,NA,7.38,0,0,214,100,8.83,07.10.csv,2015
A10030,Market,39,39,5,1.698,22.97,0,0,39,100,1.61,07.10.csv,2015
A10040,Garden,42.4,42.4,7,1.844,22.99,0,0,42.4,100,1.75,07.10.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.03,07.10.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.04,07.10.csv,2015
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.25,07.10.csv,2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.14,07.10.csv,2015
A10110,Sonnenblumenbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.07,07.10.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.16,07.10.csv,2015
A10148,Fruchttörtli,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.12,07.10.csv,2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.13,07.10.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.17,07.10.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.19,07.10.csv,2015
A10415,Sandwich Turkey,11,11,2,NA,5.5,0,0,11,100,0.45,07.10.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.25,07.10.csv,2015
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.25,07.10.csv,2015
A10426,Bagel Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.23,07.10.csv,2015
Total Gruppe,NA,2423.8,2423.8,334,3.542,7.26,0,0,2423.8,NA,100,07.10.csv,2015
A10000,Küche,23.2,23.2,4,NA,5.8,0,0,23.2,100,1.15,08.10.csv,2015
A10001,Favorite,561,561,75,NA,7.48,0,0,561,100,27.87,08.10.csv,2015
A10002,Green,525,525,69,NA,7.61,0,0,525,100,26.08,08.10.csv,2015
A10006,Menu Salat,69,69,46,NA,1.5,0,0,69,100,3.43,08.10.csv,2015
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.02,08.10.csv,2015
A10014,Kitchen 4,367,367,29,NA,12.66,0,0,367,100,18.23,08.10.csv,2015
A10020,Local 0,355,355,48,NA,7.4,0,0,355,100,17.64,08.10.csv,2015
A10030,Market,20.6,20.6,3,0.894,23.04,0,0,20.6,100,1.02,08.10.csv,2015
A10040,Garden,16.4,16.4,2,0.68,24.12,0,0,16.4,100,0.81,08.10.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,08.10.csv,2015
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,08.10.csv,2015
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,08.10.csv,2015
A10135,Wähe,15.6,15.6,4,NA,3.9,0,0,15.6,100,0.77,08.10.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.11,08.10.csv,2015
A10148,Fruchttörtli,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.36,08.10.csv,2015
A10162,Bienenstich,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,08.10.csv,2015
A10200,Birchermüesli Classic,10.1,10.1,3,NA,3.37,0,0,10.1,100,0.5,08.10.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.27,08.10.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.3,08.10.csv,2015
A10426,Bagel Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.27,08.10.csv,2015
A10451,Sandwich Bauette,15,15,3,NA,5,0,0,15,100,0.75,08.10.csv,2015
Total Gruppe,NA,2013,2013,298,1.574,6.76,0,0,2013,NA,100,08.10.csv,2015
A10000,Küche,1408.5,1408.5,4,NA,352.13,0,0,1408.5,100,49.97,09.10.csv,2015
A10001,Favorite,431,431,57,NA,7.56,0,0,431,100,15.29,09.10.csv,2015
A10002,Green,166,166,22,NA,7.55,0,0,166,100,5.89,09.10.csv,2015
A10006,Menu Salat,3,3,2,NA,1.5,0,0,3,100,0.11,09.10.csv,2015
A10012,Kitchen 2,395,395,36,NA,10.97,0,0,395,100,14.01,09.10.csv,2015
A10020,Local 0,314,314,38,NA,8.26,0,0,314,100,11.14,09.10.csv,2015
A10030,Market,30.7,30.7,4,1.332,23.05,0,0,30.7,100,1.09,09.10.csv,2015
A10040,Garden,33.6,33.6,5,1.458,23.05,0,0,33.6,100,1.19,09.10.csv,2015
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.09,09.10.csv,2015
A10121,Mandelschnecke ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.17,09.10.csv,2015
A10130,Vanillekreuz,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.1,09.10.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.09,09.10.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.32,09.10.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.2,09.10.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.21,09.10.csv,2015
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.14,09.10.csv,2015
Total Gruppe,NA,2818.8,2818.8,178,2.79,15.84,0,0,2818.8,NA,100,09.10.csv,2015
A10000,Küche,22,22,2,NA,11,0,0,22,100,1.28,12.10.csv,2015
A10001,Favorite,596,596,75,NA,7.95,0,0,596,100,34.57,12.10.csv,2015
A10002,Green,525,525,70,NA,7.5,0,0,525,100,30.45,12.10.csv,2015
A10006,Menu Salat,43.5,43.5,29,NA,1.5,0,0,43.5,100,2.52,12.10.csv,2015
A10011,Kitchen 1,116,116,12,NA,9.67,0,0,116,100,6.73,12.10.csv,2015
A10020,Local 0,269,269,36,NA,7.47,0,0,269,100,15.6,12.10.csv,2015
A10030,Market,6.4,6.4,2,0.28,22.86,0,0,6.4,100,0.37,12.10.csv,2015
A10040,Garden,63.6,63.6,9,2.748,23.14,0,0,63.6,100,3.69,12.10.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.04,12.10.csv,2015
A10061,Frucht -.80,0.8,0.8,1,NA,0.8,0,0,0.8,100,0.05,12.10.csv,2015
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.17,12.10.csv,2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.2,12.10.csv,2015
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,12.10.csv,2015
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,12.10.csv,2015
A10110,Sonnenblumenbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.1,12.10.csv,2015
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.1,12.10.csv,2015
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,12.10.csv,2015
A10123,Russenzöpfli,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.28,12.10.csv,2015
A10124,Kirschenstange,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.17,12.10.csv,2015
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,12.10.csv,2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.19,12.10.csv,2015
A10410,Sandwich Milano,12,12,3,NA,4,0,0,12,100,0.7,12.10.csv,2015
A10415,Sandwich Turkey,16.5,16.5,3,NA,5.5,0,0,16.5,100,0.96,12.10.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.35,12.10.csv,2015
A10426,Bagel Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.32,12.10.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.32,12.10.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.29,12.10.csv,2015
Total Gruppe,NA,1723.9,1723.9,259,3.028,6.66,0,0,1723.9,NA,100,12.10.csv,2015
A10001,Favorite,491,491,66,NA,7.44,0,0,491,100,24.97,13.10.csv,2015
A10002,Green,457,457,62,NA,7.37,0,0,457,100,23.24,13.10.csv,2015
A10006,Menu Salat,40,40,26,NA,1.54,0,0,40,100,2.03,13.10.csv,2015
A10011,Kitchen 1,19,19,2,NA,9.5,0,0,19,100,0.97,13.10.csv,2015
A10013,Kitchen 3,338,338,28,NA,12.07,0,0,338,100,17.19,13.10.csv,2015
A10020,Local 0,452,452,60,NA,7.53,0,0,452,100,22.99,13.10.csv,2015
A10040,Garden,105.8,105.8,16,4.602,22.99,0,0,105.8,100,5.38,13.10.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,13.10.csv,2015
A10104,Schoggi-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.24,13.10.csv,2015
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.09,13.10.csv,2015
A10116,Semmel ,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.07,13.10.csv,2015
A10124,Kirschenstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,13.10.csv,2015
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,13.10.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.2,13.10.csv,2015
A10148,Fruchttörtli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,13.10.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.33,13.10.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.2,13.10.csv,2015
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,13.10.csv,2015
A10426,Bagel Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,13.10.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,13.10.csv,2015
A10435,FB Sandwich Emmental,11,11,2,NA,5.5,0,0,11,100,0.56,13.10.csv,2015
A10438,FB Sandwich Ham & Co,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.28,13.10.csv,2015
Total Gruppe,NA,1966.2,1966.2,278,4.602,7.07,0,0,1966.2,NA,100,13.10.csv,2015
A10001,Favorite,854,854,114,NA,7.49,0,0,854,100,35.99,14.10.csv,2015
A10002,Green,624,624,82,NA,7.61,0,0,624,100,26.3,14.10.csv,2015
A10006,Menu Salat,67,67,44,NA,1.52,0,0,67,100,2.82,14.10.csv,2015
A10007,Senf Mayo Ketschup,2.5,2.5,5,NA,0.5,0,0,2.5,100,0.11,14.10.csv,2015
A10014,Kitchen 4,137,137,10,NA,13.7,0,0,137,100,5.77,14.10.csv,2015
A10020,Local 0,444,444,59,NA,7.53,0,0,444,100,18.71,14.10.csv,2015
A10030,Market,15.2,15.2,2,0.664,22.89,0,0,15.2,100,0.64,14.10.csv,2015
A10040,Garden,82.3,82.3,11,3.578,23,0,0,82.3,100,3.47,14.10.csv,2015
A10060,Frucht -.70,0.7,0.7,1,NA,0.7,0,0,0.7,100,0.03,14.10.csv,2015
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.08,14.10.csv,2015
A10074,Milchreis,2.3,2.3,1,NA,2.3,0,0,2.3,100,0.1,14.10.csv,2015
A10108,Laugenbrezel mit Butter,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,14.10.csv,2015
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.09,14.10.csv,2015
A10121,Mandelschnecke ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.2,14.10.csv,2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,14.10.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.16,14.10.csv,2015
A10136,Muffin,5,5,2,NA,2.5,0,0,5,100,0.21,14.10.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.09,14.10.csv,2015
A10148,Fruchttörtli,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.2,14.10.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.27,14.10.csv,2015
A10201,Birchermüesli Saisonal,4.9,4.9,1,NA,4.9,0,0,4.9,100,0.21,14.10.csv,2015
A10410,Sandwich Milano,20.5,20.5,5,NA,4.1,0,0,20.5,100,0.86,14.10.csv,2015
A10413,Sandwich Start Your Day,13.5,13.5,3,NA,4.5,0,0,13.5,100,0.57,14.10.csv,2015
A10415,Sandwich Turkey,27.5,27.5,5,NA,5.5,0,0,27.5,100,1.16,14.10.csv,2015
A10425,Sandwich Italien,12,12,2,NA,6,0,0,12,100,0.51,14.10.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,16.5,16.5,3,NA,5.5,0,0,16.5,100,0.7,14.10.csv,2015
A10450,Sandwich Laugenkaiser,8,8,2,NA,4,0,0,8,100,0.34,14.10.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.21,14.10.csv,2015
Total Gruppe,NA,2373,2373,366,4.242,6.48,0,0,2373,NA,100,14.10.csv,2015
A10001,Favorite,616,616,80,NA,7.7,0,0,616,100,35.99,15.10.csv,2015
A10002,Green,408,408,53,NA,7.7,0,0,408,100,23.84,15.10.csv,2015
A10006,Menu Salat,52.5,52.5,35,NA,1.5,0,0,52.5,100,3.07,15.10.csv,2015
A10012,Kitchen 2,212,212,20,NA,10.6,0,0,212,100,12.39,15.10.csv,2015
A10014,Kitchen 4,51,51,4,NA,12.75,0,0,51,100,2.98,15.10.csv,2015
A10020,Local 0,229,229,31,NA,7.39,0,0,229,100,13.38,15.10.csv,2015
A10021,Local 1,19,19,2,NA,9.5,0,0,19,100,1.11,15.10.csv,2015
A10030,Market,15.3,15.3,2,0.668,22.9,0,0,15.3,100,0.89,15.10.csv,2015
A10040,Garden,28.6,28.6,4,1.216,23.52,0,0,28.6,100,1.67,15.10.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.06,15.10.csv,2015
A100700,Yogi,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.09,15.10.csv,2015
A10101,Ragusa-Gipfel ,10.1,10.1,4,NA,2.53,0,0,10.1,100,0.59,15.10.csv,2015
A10119,Studentenschnitte ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,15.10.csv,2015
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,15.10.csv,2015
A10129,Aprikosen-Bögli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,15.10.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.37,15.10.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.23,15.10.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.26,15.10.csv,2015
A10415,Sandwich Turkey,11,11,2,NA,5.5,0,0,11,100,0.64,15.10.csv,2015
A10416,Sandwich Ticinese,18,18,3,NA,6,0,0,18,100,1.05,15.10.csv,2015
A10426,Bagel Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.32,15.10.csv,2015
A10430,Bagel Sandwich Fisherman's Catch,11,11,2,NA,5.5,0,0,11,100,0.64,15.10.csv,2015
Total Gruppe,NA,1711.7,1711.7,252,1.884,6.79,0,0,1711.7,NA,100,15.10.csv,2015
A10001,Favorite,324,324,42,NA,7.71,0,0,324,100,24.54,16.10.csv,2015
A10002,Green,315,315,41,NA,7.68,0,0,315,100,23.86,16.10.csv,2015
A10006,Menu Salat,31.5,31.5,21,NA,1.5,0,0,31.5,100,2.39,16.10.csv,2015
A10014,Kitchen 4,383,383,30,NA,12.77,0,0,383,100,29.01,16.10.csv,2015
A10020,Local 0,156,156,21,NA,7.43,0,0,156,100,11.82,16.10.csv,2015
A10030,Market,9.1,9.1,2,0.382,23.82,0,0,9.1,100,0.69,16.10.csv,2015
A10040,Garden,18.2,18.2,3,0.788,23.1,0,0,18.2,100,1.38,16.10.csv,2015
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.08,16.10.csv,2015
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.45,16.10.csv,2015
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.27,16.10.csv,2015
A10122,Nussbrille,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.36,16.10.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.3,16.10.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.17,16.10.csv,2015
A10148,Fruchttörtli,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.36,16.10.csv,2015
A10200,Birchermüesli Classic,3.7,3.7,1,NA,3.7,0,0,3.7,100,0.28,16.10.csv,2015
