Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.31,03.11.csv,2016
A10451,Sandwich Bauette,10,10,2,NA,5,0,0,10,100,0.52,03.11.csv,2016
Total Gruppe,NA,1915.8,1915.8,267,8.426,7.18,0,0,1915.8,NA,100,03.11.csv,2016
A10000,Küche,14.5,14.5,3,NA,4.83,0,0,14.5,100,1.07,04.11.csv,2016
A10001,Favorite,843,843,114,NA,7.39,0,0,843,100,61.99,04.11.csv,2016
A10002,Green,205,205,28,NA,7.32,0,0,205,100,15.07,04.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.33,04.11.csv,2016
A10006,Menu Salat,21,21,14,NA,1.5,0,0,21,100,1.54,04.11.csv,2016
A10007,Senf Mayo Ketschup,1,1,2,NA,0.5,0,0,1,100,0.07,04.11.csv,2016
A10040,Garden,240.2,240.2,27,10.34,23.23,0,0,240.2,100,17.66,04.11.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.44,04.11.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.26,04.11.csv,2016
A10101,Ragusa-Gipfel ,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.53,04.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.18,04.11.csv,2016
A10147,Pariser Gipfel,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.12,04.11.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.44,04.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.29,04.11.csv,2016
Total Gruppe,NA,1359.9,1359.9,201,10.34,6.77,0,0,1359.9,NA,100,04.11.csv,2016
A10001,Favorite,1040,1040,141,NA,7.38,0,0,1040,100,55.18,07.11.csv,2016
A10002,Green,339,339,46,NA,7.37,0,0,339,100,17.99,07.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.24,07.11.csv,2016
A10006,Menu Salat,28,28,18,NA,1.56,0,0,28,100,1.49,07.11.csv,2016
A10020,Local 0,216,216,29,NA,7.45,0,0,216,100,11.46,07.11.csv,2016
A10040,Garden,206.7,206.7,30,8.92,23.17,0,0,206.7,100,10.97,07.11.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.32,07.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,07.11.csv,2016
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.25,07.11.csv,2016
A10108,Laugenbrezel mit Butter,11,11,5,NA,2.2,0,0,11,100,0.58,07.11.csv,2016
A10111,Schoggi Fair,6.6,6.6,3,NA,2.2,0,0,6.6,100,0.35,07.11.csv,2016
A10118,Brownie ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,07.11.csv,2016
A10125,Nussstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,07.11.csv,2016
A10143,Trockengebäck Lyner verpackt,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.28,07.11.csv,2016
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.51,07.11.csv,2016
Total Gruppe,NA,1884.7,1884.7,287,8.92,6.57,0,0,1884.7,NA,100,07.11.csv,2016
A10000,Küche,13.5,13.5,2,NA,6.75,0,0,13.5,100,0.65,08.11.csv,2016
A10001,Favorite,543,543,73,NA,7.44,0,0,543,100,26.05,08.11.csv,2016
A10002,Green,435,435,56,NA,7.77,0,0,435,100,20.87,08.11.csv,2016
A10005,Menu Suppe,6,6,4,NA,1.5,0,0,6,100,0.29,08.11.csv,2016
A10006,Menu Salat,22.5,22.5,15,NA,1.5,0,0,22.5,100,1.08,08.11.csv,2016
A10013,Kitchen 3,676,676,59,NA,11.46,0,0,676,100,32.43,08.11.csv,2016
A10020,Local 0,208,208,29,NA,7.17,0,0,208,100,9.98,08.11.csv,2016
A10040,Garden,150.9,150.9,24,6.544,23.06,0,0,150.9,100,7.24,08.11.csv,2016
A10063,Frucht 1.00,3,3,3,NA,1,0,0,3,100,0.14,08.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.14,08.11.csv,2016
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.23,08.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,08.11.csv,2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.12,08.11.csv,2016
A10111,Schoggi Fair,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.21,08.11.csv,2016
A10143,Trockengebäck Lyner verpackt,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.25,08.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.19,08.11.csv,2016
Total Gruppe,NA,2084.2,2084.2,275,6.544,7.58,0,0,2084.2,NA,100,08.11.csv,2016
A10000,Küche,12,12,1,NA,12,0,0,12,100,0.56,09.11.csv,2016
A10001,Favorite,538,538,75,NA,7.17,0,0,538,100,25.15,09.11.csv,2016
A10002,Green,198,198,27,NA,7.33,0,0,198,100,9.25,09.11.csv,2016
A100039,Portion Pommes,7.5,7.5,1,NA,7.5,0,0,7.5,100,0.35,09.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.21,09.11.csv,2016
A10006,Menu Salat,22.5,22.5,15,NA,1.5,0,0,22.5,100,1.05,09.11.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.02,09.11.csv,2016
A10014,Kitchen 4,795,795,63,NA,12.62,0,0,795,100,37.16,09.11.csv,2016
A10020,Local 0,234,234,32,NA,7.31,0,0,234,100,10.94,09.11.csv,2016
A10040,Garden,261,261,34,11.316,23.06,0,0,261,100,12.2,09.11.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,09.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.14,09.11.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.16,09.11.csv,2016
A10101,Ragusa-Gipfel ,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.45,09.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,09.11.csv,2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,09.11.csv,2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.21,09.11.csv,2016
A10111,Schoggi Fair,9,9,4,NA,2.25,0,0,9,100,0.42,09.11.csv,2016
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.08,09.11.csv,2016
A10143,Trockengebäck Lyner verpackt,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.14,09.11.csv,2016
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.45,09.11.csv,2016
A10410,Sandwich Milano,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.21,09.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.21,09.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.19,09.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.19,09.11.csv,2016
Total Gruppe,NA,2139.5,2139.5,276,11.316,7.75,0,0,2139.5,NA,100,09.11.csv,2016
A10000,Küche,39.7,39.7,5,NA,7.94,0,0,39.7,100,1.87,10.11.csv,2016
A10001,Favorite,696,696,93,NA,7.48,0,0,696,100,32.71,10.11.csv,2016
A10002,Green,353,353,46,NA,7.67,0,0,353,100,16.59,10.11.csv,2016
A100039,Portion Pommes,55,55,10,NA,5.5,0,0,55,100,2.59,10.11.csv,2016
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.35,10.11.csv,2016
A10006,Menu Salat,43.5,43.5,29,NA,1.5,0,0,43.5,100,2.04,10.11.csv,2016
A10012,Kitchen 2,589,589,56,NA,10.52,0,0,589,100,27.69,10.11.csv,2016
A10020,Local 0,93,93,13,NA,7.15,0,0,93,100,4.37,10.11.csv,2016
A10040,Garden,212.6,212.6,27,9.172,23.18,0,0,212.6,100,9.99,10.11.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,10.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.14,10.11.csv,2016
A10116,Semmel ,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.07,10.11.csv,2016
A10143,Trockengebäck Lyner verpackt,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.14,10.11.csv,2016
A10200,Birchermüesli Classic,6.9,6.9,2,NA,3.45,0,0,6.9,100,0.32,10.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.26,10.11.csv,2016
A10416,Sandwich Ticinese,12,12,2,NA,6,0,0,12,100,0.56,10.11.csv,2016
A10451,Sandwich Bauette,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.26,10.11.csv,2016
Total Gruppe,NA,2127.5,2127.5,294,9.172,7.24,0,0,2127.5,NA,100,10.11.csv,2016
A10001,Favorite,352,352,47,NA,7.49,0,0,352,100,29.26,11.11.csv,2016
A10002,Green,30,30,4,NA,7.5,0,0,30,100,2.49,11.11.csv,2016
A10006,Menu Salat,21,21,14,NA,1.5,0,0,21,100,1.75,11.11.csv,2016
A10012,Kitchen 2,11,11,1,NA,11,0,0,11,100,0.91,11.11.csv,2016
A10020,Local 0,577,577,78,NA,7.4,0,0,577,100,47.96,11.11.csv,2016
A10040,Garden,134.1,134.1,22,5.832,22.99,0,0,134.1,100,11.15,11.11.csv,2016
A10063,Frucht 1.00,55,55,55,NA,1,0,0,55,100,4.57,11.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.25,11.11.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.29,11.11.csv,2016
A10101,Ragusa-Gipfel ,10.1,10.1,4,NA,2.53,0,0,10.1,100,0.84,11.11.csv,2016
A10143,Trockengebäck Lyner verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.2,11.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.33,11.11.csv,2016
Total Gruppe,NA,1203.1,1203.1,229,5.832,5.25,0,0,1203.1,NA,100,11.11.csv,2016
A10000,Küche,19.9,19.9,4,NA,4.98,0,0,19.9,100,1.11,14.11.csv,2016
A10001,Favorite,789,789,107,NA,7.37,0,0,789,100,43.88,14.11.csv,2016
A10002,Green,739,739,101,NA,7.32,0,0,739,100,41.1,14.11.csv,2016
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.42,14.11.csv,2016
A10006,Menu Salat,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.25,14.11.csv,2016
A10040,Garden,171.5,171.5,25,7.374,23.26,0,0,171.5,100,9.54,14.11.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.06,14.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.17,14.11.csv,2016
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.27,14.11.csv,2016
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.27,14.11.csv,2016
A10103,Vanille-Gipfel,7.7,7.7,3,NA,2.57,0,0,7.7,100,0.43,14.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,14.11.csv,2016
A10143,Trockengebäck Lyner verpackt,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.29,14.11.csv,2016
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,14.11.csv,2016
A10200,Birchermüesli Classic,16.5,16.5,5,NA,3.3,0,0,16.5,100,0.92,14.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.25,14.11.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.33,14.11.csv,2016
A10417,Sandwich Softie,8.5,8.5,2,NA,4.25,0,0,8.5,100,0.47,14.11.csv,2016
Total Gruppe,NA,1797.9,1797.9,267,7.374,6.73,0,0,1797.9,NA,100,14.11.csv,2016
A10000,Küche,18.2,18.2,3,NA,6.07,0,0,18.2,100,1.1,15.11.csv,2016
A10001,Favorite,700,700,95,NA,7.37,0,0,700,100,42.24,15.11.csv,2016
A10002,Green,257,257,34,NA,7.56,0,0,257,100,15.51,15.11.csv,2016
A10005,Menu Suppe,9,9,6,NA,1.5,0,0,9,100,0.54,15.11.csv,2016
A10006,Menu Salat,32,32,20,NA,1.6,0,0,32,100,1.93,15.11.csv,2016
A10013,Kitchen 3,402,402,35,NA,11.49,0,0,402,100,24.26,15.11.csv,2016
A10040,Garden,179.9,179.9,26,7.792,23.09,0,0,179.9,100,10.86,15.11.csv,2016
A10063,Frucht 1.00,3,3,3,NA,1,0,0,3,100,0.18,15.11.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.36,15.11.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.21,15.11.csv,2016
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.29,15.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,15.11.csv,2016
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.29,15.11.csv,2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.27,15.11.csv,2016
A10111,Schoggi Fair,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.27,15.11.csv,2016
A10115,Kaisersemmel ,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.08,15.11.csv,2016
A10143,Trockengebäck Lyner verpackt,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.32,15.11.csv,2016
A10147,Pariser Gipfel,7.2,7.2,4,NA,1.8,0,0,7.2,100,0.43,15.11.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.36,15.11.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.36,15.11.csv,2016
Total Gruppe,NA,1657.3,1657.3,243,7.792,6.82,0,0,1657.3,NA,100,15.11.csv,2016
A10000,Küche,24,24,6,NA,4,0,0,24,100,1.28,16.11.csv,2016
A10001,Favorite,626,626,86,NA,7.28,0,0,626,100,33.42,16.11.csv,2016
A10002,Green,270,270,36,NA,7.5,0,0,270,100,14.41,16.11.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.29,16.11.csv,2016
A10006,Menu Salat,21,21,14,NA,1.5,0,0,21,100,1.12,16.11.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.03,16.11.csv,2016
A10014,Kitchen 4,700,700,56,NA,12.5,0,0,700,100,37.37,16.11.csv,2016
A10040,Garden,187.3,187.3,23,8.122,23.06,0,0,187.3,100,10,16.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.16,16.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,16.11.csv,2016
A10126,Apfel im Schlafrock,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.38,16.11.csv,2016
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,16.11.csv,2016
A10200,Birchermüesli Classic,16,16,5,NA,3.2,0,0,16,100,0.85,16.11.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.21,16.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.21,16.11.csv,2016
Total Gruppe,NA,1873.1,1873.1,236,8.122,7.94,0,0,1873.1,NA,100,16.11.csv,2016
A10001,Favorite,488,488,62,NA,7.87,0,0,488,100,34.96,17.11.csv,2016
A10002,Green,408,408,56,NA,7.29,0,0,408,100,29.23,17.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.32,17.11.csv,2016
A10006,Menu Salat,34,34,22,NA,1.55,0,0,34,100,2.44,17.11.csv,2016
A10007,Senf Mayo Ketschup,1.5,1.5,3,NA,0.5,0,0,1.5,100,0.11,17.11.csv,2016
A10012,Kitchen 2,262,262,25,NA,10.48,0,0,262,100,18.77,17.11.csv,2016
A10040,Garden,150.3,150.3,22,6.516,23.07,0,0,150.3,100,10.77,17.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.14,17.11.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.21,17.11.csv,2016
A10102,Mandelgipfel ,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.52,17.11.csv,2016
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.17,17.11.csv,2016
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.17,17.11.csv,2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.23,17.11.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.39,17.11.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.43,17.11.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.43,17.11.csv,2016
A10451,Sandwich Bauette,10,10,2,NA,5,0,0,10,100,0.72,17.11.csv,2016
Total Gruppe,NA,1396,1396,207,6.516,6.74,0,0,1396,NA,100,17.11.csv,2016
A10000,Küche,21,21,3,NA,7,0,0,21,100,1.94,18.11.csv,2016
A10001,Favorite,95,95,13,NA,7.31,0,0,95,100,8.76,18.11.csv,2016
A10002,Green,232,232,30,NA,7.73,0,0,232,100,21.39,18.11.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.41,18.11.csv,2016
A10006,Menu Salat,15,15,10,NA,1.5,0,0,15,100,1.38,18.11.csv,2016
A10012,Kitchen 2,11,11,1,NA,11,0,0,11,100,1.01,18.11.csv,2016
A10020,Local 0,7,7,1,NA,7,0,0,7,100,0.65,18.11.csv,2016
A10021,Local 1,438,438,46,NA,9.52,0,0,438,100,40.39,18.11.csv,2016
A10040,Garden,222.8,222.8,32,9.612,23.18,0,0,222.8,100,20.55,18.11.csv,2016
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.32,18.11.csv,2016
A10101,Ragusa-Gipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.44,18.11.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.22,18.11.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.2,18.11.csv,2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.3,18.11.csv,2016
A10410,Sandwich Milano,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.41,18.11.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.41,18.11.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.37,18.11.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.37,18.11.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.46,18.11.csv,2016
Total Gruppe,NA,1084.4,1084.4,150,9.612,7.23,0,0,1084.4,NA,100,18.11.csv,2016
A10000,Küche,54,54,8,NA,6.75,0,0,54,100,2.9,21.11.csv,2016
A10001,Favorite,1275,1275,174,NA,7.33,0,0,1275,100,68.58,21.11.csv,2016
A10002,Green,216,216,29,NA,7.45,0,0,216,100,11.62,21.11.csv,2016
A10003,nur Fleisch Favorite,6,6,1,NA,6,0,0,6,100,0.32,21.11.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.3,21.11.csv,2016
A10005,Menu Suppe,6,6,4,NA,1.5,0,0,6,100,0.32,21.11.csv,2016
A10006,Menu Salat,30,30,20,NA,1.5,0,0,30,100,1.61,21.11.csv,2016
A10007,Senf Mayo Ketschup,1.5,1.5,3,NA,0.5,0,0,1.5,100,0.08,21.11.csv,2016
A10040,Garden,180.6,180.6,25,7.854,22.99,0,0,180.6,100,9.71,21.11.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.11,21.11.csv,2016
A10072,Schichtjoghurt,6.5,6.5,2,NA,3.25,0,0,6.5,100,0.35,21.11.csv,2016
A10101,Ragusa-Gipfel ,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.39,21.11.csv,2016
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.26,21.11.csv,2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,21.11.csv,2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.24,21.11.csv,2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,21.11.csv,2016
