Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10001,Favorite,706,706,91,NA,7.76,0,0,706,100,46.46,19.12.csv,2016
A10002,Green,498,498,65,NA,7.66,0,0,498,100,32.77,19.12.csv,2016
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.49,19.12.csv,2016
A10006,Menu Salat,13.5,13.5,9,NA,1.5,0,0,13.5,100,0.89,19.12.csv,2016
A10040,Garden,244.6,244.6,33,10.584,23.11,0,0,244.6,100,16.1,19.12.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.13,19.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.2,19.12.csv,2016
A10120,Mandelbrezel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,19.12.csv,2016
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,19.12.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.16,19.12.csv,2016
A10200,Birchermüesli Classic,6.9,6.9,2,NA,3.45,0,0,6.9,100,0.45,19.12.csv,2016
A10415,Sandwich Turkey,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.36,19.12.csv,2016
A10417,Sandwich Softie,8,8,2,NA,4,0,0,8,100,0.53,19.12.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.26,19.12.csv,2016
Total Gruppe,NA,1519.7,1519.7,219,10.584,6.94,0,0,1519.7,NA,100,19.12.csv,2016
A10000,Küche,1.7,1.7,2,NA,0.85,0,0,1.7,100,0.08,20.12.csv,2016
A10001,Favorite,1149,1149,149,NA,7.71,0,0,1149,100,52.31,20.12.csv,2016
A10002,Green,658,658,86,NA,7.65,0,0,658,100,29.96,20.12.csv,2016
A10004,Brot Stück,0.3,0.3,1,NA,0.3,0,0,0.3,100,0.01,20.12.csv,2016
A10005,Menu Suppe,10.5,10.5,7,NA,1.5,0,0,10.5,100,0.48,20.12.csv,2016
A10006,Menu Salat,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.34,20.12.csv,2016
A10007,Senf Mayo Ketschup,8,8,16,NA,0.5,0,0,8,100,0.36,20.12.csv,2016
A10040,Garden,304.4,304.4,45,13.176,23.1,0,0,304.4,100,13.86,20.12.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,20.12.csv,2016
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.27,20.12.csv,2016
A10100,Gipfel,1.3,1.3,1,NA,1.3,0,0,1.3,100,0.06,20.12.csv,2016
A10123,Russenzöpfli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,20.12.csv,2016
A10130,Vanillekreuz,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,20.12.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.11,20.12.csv,2016
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.44,20.12.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.25,20.12.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.2,20.12.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.18,20.12.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.27,20.12.csv,2016
A10452,Crispy Chicken,12,12,2,NA,6,0,0,12,100,0.55,20.12.csv,2016
Total Gruppe,NA,2196.5,2196.5,327,13.176,6.72,0,0,2196.5,NA,100,20.12.csv,2016
A10001,Favorite,568,568,74,NA,7.68,0,0,568,100,28.15,21.12.csv,2016
A10002,Green,1081,1081,140,NA,7.72,0,0,1081,100,53.57,21.12.csv,2016
A10005,Menu Suppe,15,15,10,NA,1.5,0,0,15,100,0.74,21.12.csv,2016
A10006,Menu Salat,12,12,8,NA,1.5,0,0,12,100,0.59,21.12.csv,2016
A10007,Senf Mayo Ketschup,1.5,1.5,3,NA,0.5,0,0,1.5,100,0.07,21.12.csv,2016
A10040,Garden,246.8,246.8,34,10.574,23.34,0,0,246.8,100,12.23,21.12.csv,2016
A10063,Frucht 1.00,3,3,3,NA,1,0,0,3,100,0.15,21.12.csv,2016
A10135,Wähe,18,18,4,NA,4.5,0,0,18,100,0.89,21.12.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,5.3,5.3,2,NA,2.65,0,0,5.3,100,0.26,21.12.csv,2016
A10200,Birchermüesli Classic,16.5,16.5,5,NA,3.3,0,0,16.5,100,0.82,21.12.csv,2016
A10409,Sandwich Appenzell,11,11,2,NA,5.5,0,0,11,100,0.55,21.12.csv,2016
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.4,21.12.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.2,21.12.csv,2016
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.45,21.12.csv,2016
A10417,Sandwich Softie,8.5,8.5,2,NA,4.25,0,0,8.5,100,0.42,21.12.csv,2016
A10450,Sandwich Laugenkaiser,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.22,21.12.csv,2016
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.3,21.12.csv,2016
Total Gruppe,NA,2018.1,2018.1,294,10.574,6.86,0,0,2018.1,NA,100,21.12.csv,2016
A10000,Küche,26,26,4,NA,6.5,0,0,26,100,1.49,22.12.csv,2016
A10001,Favorite,988,988,125,NA,7.9,0,0,988,100,56.48,22.12.csv,2016
A10002,Green,485,485,64,NA,7.58,0,0,485,100,27.73,22.12.csv,2016
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0,0,0.6,100,0.03,22.12.csv,2016
A10005,Menu Suppe,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.14,22.12.csv,2016
A10006,Menu Salat,15,15,10,NA,1.5,0,0,15,100,0.86,22.12.csv,2016
A10040,Garden,178,178,27,7.682,23.17,0,0,178,100,10.18,22.12.csv,2016
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,22.12.csv,2016
A10139,Zitronencake-Schnitte 100g verpackt,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,22.12.csv,2016
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.37,22.12.csv,2016
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.46,22.12.csv,2016
A10417,Sandwich Softie,4,4,1,NA,4,0,0,4,100,0.23,22.12.csv,2016
A10450,Sandwich Laugenkaiser,16,16,4,NA,4,0,0,16,100,0.91,22.12.csv,2016
A10451,Sandwich Bauette,15,15,3,NA,5,0,0,15,100,0.86,22.12.csv,2016
Total Gruppe,NA,1749.3,1749.3,247,7.682,7.08,0,0,1749.3,NA,100,22.12.csv,2016
A10000,Küche,30,30,1,NA,30,0,0,30,100,2.96,23.12.csv,2016
A10001,Favorite,517,517,66,NA,7.83,0,0,517,100,50.94,23.12.csv,2016
A10002,Green,398,398,50,NA,7.96,0,0,398,100,39.21,23.12.csv,2016
A10040,Garden,45.7,45.7,7,1.888,24.21,0,0,45.7,100,4.5,23.12.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.1,23.12.csv,2016
A10073,Saisonfrüchte geschnitten,4,4,1,NA,4,0,0,4,100,0.39,23.12.csv,2016
A10200,Birchermüesli Classic,13.8,13.8,4,NA,3.45,0,0,13.8,100,1.36,23.12.csv,2016
A10435,FB Sandwich Emmental,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.54,23.12.csv,2016
Total Gruppe,NA,1015,1015,131,1.888,7.75,0,0,1015,NA,100,23.12.csv,2016
