Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10112,Maisbrötli,5.1,5.1,3,NA,1.7,0,0,5.1,100,0.31,29.10.csv,2015
A10114,Fitnessbrötli ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.1,29.10.csv,2015
A10122,Nussbrille,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.15,29.10.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.24,29.10.csv,2015
A10136,Muffin,3,3,1,NA,3,0,0,3,100,0.18,29.10.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.13,29.10.csv,2015
A10150,Spinatstrudel,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.15,29.10.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.39,29.10.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.24,29.10.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.55,29.10.csv,2015
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.34,29.10.csv,2015
A10451,Sandwich Bauette,10,10,2,NA,5,0,0,10,100,0.61,29.10.csv,2015
Total Gruppe,NA,1641.3,1641.3,247,2.364,6.64,0,0,1641.3,NA,100,29.10.csv,2015
A10000,Küche,14,14,1,NA,14,0,0,14,100,0.87,30.10.csv,2015
A10001,Favorite,775,775,104,NA,7.45,0,0,775,100,48.41,30.10.csv,2015
A10002,Green,141,141,19,NA,7.42,0,0,141,100,8.81,30.10.csv,2015
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.47,30.10.csv,2015
A10006,Menu Salat,40,40,26,NA,1.54,0,0,40,100,2.5,30.10.csv,2015
A10010,Kitchen 0,8,8,1,NA,8,0,0,8,100,0.5,30.10.csv,2015
A10011,Kitchen 1,10,10,1,NA,10,0,0,10,100,0.62,30.10.csv,2015
A10014,Kitchen 4,204,204,16,NA,12.75,0,0,204,100,12.74,30.10.csv,2015
A10020,Local 0,302,302,40,NA,7.55,0,0,302,100,18.87,30.10.csv,2015
A10021,Local 1,10,10,1,NA,10,0,0,10,100,0.62,30.10.csv,2015
A10040,Garden,35.9,35.9,9,1.53,23.46,0,0,35.9,100,2.24,30.10.csv,2015
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.19,30.10.csv,2015
A10100,Gipfel,1.3,1.3,1,NA,1.3,0,0,1.3,100,0.08,30.10.csv,2015
A10110,Sonnenblumenbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.11,30.10.csv,2015
A10121,Mandelschnecke ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.3,30.10.csv,2015
A10135,Wähe,7.8,7.8,2,NA,3.9,0,0,7.8,100,0.49,30.10.csv,2015
A10136,Muffin,5,5,2,NA,2.5,0,0,5,100,0.31,30.10.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.14,30.10.csv,2015
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.6,30.10.csv,2015
A10400,Sandwich klein,8,8,2,NA,4,0,0,8,100,0.5,30.10.csv,2015
L19100,Patisserie offen,10,10,4,NA,2.5,0,0,10,100,0.62,30.10.csv,2015
Total Gruppe,NA,1600.8,1600.8,242,1.53,6.61,0,0,1600.8,NA,100,30.10.csv,2015
