Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10073,Saisonfrüchte geschnitten,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.21,12.12.csv,2016
A10101,Ragusa-Gipfel ,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.18,12.12.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.15,12.12.csv,2016
A10104,Schoggi-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.15,12.12.csv,2016
A10200,Birchermüesli Classic,10.1,10.1,3,NA,3.37,0,0,10.1,100,0.61,12.12.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.33,12.12.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.27,12.12.csv,2016
A10416,Sandwich Ticinese,6.5,6.5,1,NA,6.5,0,0,6.5,100,0.4,12.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.3,12.12.csv,2016
Total Gruppe,NA,1642.7,1642.7,248,12.296,6.62,0,0,1642.7,NA,100,12.12.csv,2016
A10000,Küche,10,10,2,NA,5,0,0,10,100,0.58,13.12.csv,2016
A10001,Favorite,553,553,74,NA,7.47,0,0,553,100,32.01,13.12.csv,2016
A10002,Green,567,567,77,NA,7.36,0,0,567,100,32.82,13.12.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.32,13.12.csv,2016
A10005,Menu Suppe,7.5,7.5,5,NA,1.5,0,0,7.5,100,0.43,13.12.csv,2016
A10006,Menu Salat,53.5,53.5,35,NA,1.53,0,0,53.5,100,3.1,13.12.csv,2016
A10007,Senf Mayo Ketschup,4.5,4.5,9,NA,0.5,0,0,4.5,100,0.26,13.12.csv,2016
A10013,Kitchen 3,310,310,27,NA,11.48,0,0,310,100,17.95,13.12.csv,2016
A10040,Garden,178.8,178.8,24,7.752,23.07,0,0,178.8,100,10.35,13.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.17,13.12.csv,2016
A10118,Brownie ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,13.12.csv,2016
A10143,Trockengebäck Lyner verpackt,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.28,13.12.csv,2016
A10410,Sandwich Milano,8,8,2,NA,4,0,0,8,100,0.46,13.12.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.26,13.12.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.35,13.12.csv,2016
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.23,13.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.29,13.12.csv,2016
Total Gruppe,NA,1727.5,1727.5,264,7.752,6.54,0,0,1727.5,NA,100,13.12.csv,2016
A10000,Küche,15,15,2,NA,7.5,0,0,15,100,0.76,14.12.csv,2016
A10001,Favorite,627,627,86,NA,7.29,0,0,627,100,31.85,14.12.csv,2016
A10002,Green,175,175,23,NA,7.61,0,0,175,100,8.89,14.12.csv,2016
A100039,Portion Pommes,22,22,4,NA,5.5,0,0,22,100,1.12,14.12.csv,2016
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.08,14.12.csv,2016
A10006,Menu Salat,35.5,35.5,23,NA,1.54,0,0,35.5,100,1.8,14.12.csv,2016
A10007,Senf Mayo Ketschup,2,2,4,NA,0.5,0,0,2,100,0.1,14.12.csv,2016
A10014,Kitchen 4,631,631,51,NA,12.37,0,0,631,100,32.06,14.12.csv,2016
A10020,Local 0,192,192,26,NA,7.38,0,0,192,100,9.75,14.12.csv,2016
A10040,Garden,213.9,213.9,25,9.302,23,0,0,213.9,100,10.87,14.12.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,14.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.15,14.12.csv,2016
A10101,Ragusa-Gipfel ,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.49,14.12.csv,2016
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.24,14.12.csv,2016
A10103,Vanille-Gipfel,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.15,14.12.csv,2016
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.22,14.12.csv,2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.11,14.12.csv,2016
A10112,Maisbrötli,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.09,14.12.csv,2016
A10200,Birchermüesli Classic,12.8,12.8,4,NA,3.2,0,0,12.8,100,0.65,14.12.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.3,14.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.25,14.12.csv,2016
Total Gruppe,NA,1968.3,1968.3,264,9.302,7.46,0,0,1968.3,NA,100,14.12.csv,2016
A10001,Favorite,940,940,127,NA,7.4,0,0,940,100,60.28,15.12.csv,2016
A10002,Green,232,232,31,NA,7.48,0,0,232,100,14.88,15.12.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.35,15.12.csv,2016
A10005,Menu Suppe,10.5,10.5,7,NA,1.5,0,0,10.5,100,0.67,15.12.csv,2016
A10006,Menu Salat,41.5,41.5,27,NA,1.54,0,0,41.5,100,2.66,15.12.csv,2016
A10007,Senf Mayo Ketschup,0.5,0.5,1,NA,0.5,0,0,0.5,100,0.03,15.12.csv,2016
A10012,Kitchen 2,109,109,10,NA,10.9,0,0,109,100,6.99,15.12.csv,2016
A10040,Garden,188.9,188.9,23,8.21,23.01,0,0,188.9,100,12.11,15.12.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.13,15.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.19,15.12.csv,2016
A10102,Mandelgipfel ,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.46,15.12.csv,2016
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.31,15.12.csv,2016
A10131,Vanille/Apfelstange,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.19,15.12.csv,2016
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.21,15.12.csv,2016
A10411,Sandwich Power Ham,4,4,1,NA,4,0,0,4,100,0.26,15.12.csv,2016
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.29,15.12.csv,2016
Total Gruppe,NA,1559.5,1559.5,239,8.21,6.53,0,0,1559.5,NA,100,15.12.csv,2016
A10000,Küche,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.24,16.12.csv,2016
A10001,Favorite,572,572,78,NA,7.33,0,0,572,100,54.62,16.12.csv,2016
A10002,Green,128,128,17,NA,7.53,0,0,128,100,12.22,16.12.csv,2016
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0,0,0.6,100,0.06,16.12.csv,2016
A10005,Menu Suppe,4.5,4.5,3,NA,1.5,0,0,4.5,100,0.43,16.12.csv,2016
A10006,Menu Salat,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.14,16.12.csv,2016
A10021,Local 1,180,180,19,NA,9.47,0,0,180,100,17.19,16.12.csv,2016
A10040,Garden,129.8,129.8,20,5.636,23.03,0,0,129.8,100,12.39,16.12.csv,2016
A10072,Schichtjoghurt,3.5,3.5,1,NA,3.5,0,0,3.5,100,0.33,16.12.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.23,16.12.csv,2016
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.53,16.12.csv,2016
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.57,16.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.48,16.12.csv,2016
A10452,Crispy Chicken,6,6,1,NA,6,0,0,6,100,0.57,16.12.csv,2016
Total Gruppe,NA,1047.3,1047.3,147,5.636,7.12,0,0,1047.3,NA,100,16.12.csv,2016
A10000,Küche,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.14,19.12.csv,2016
A10001,Favorite,759,759,106,NA,7.16,0,0,759,100,41.36,19.12.csv,2016
A10002,Green,385,385,52,NA,7.4,0,0,385,100,20.98,19.12.csv,2016
A10005,Menu Suppe,12,12,8,NA,1.5,0,0,12,100,0.65,19.12.csv,2016
A10006,Menu Salat,26.5,26.5,17,NA,1.56,0,0,26.5,100,1.44,19.12.csv,2016
A10020,Local 0,257,257,33,NA,7.79,0,0,257,100,14.01,19.12.csv,2016
A10040,Garden,281.4,281.4,42,12.218,23.03,0,0,281.4,100,15.34,19.12.csv,2016
A10062,Frucht -.90,0.9,0.9,1,NA,0.9,0,0,0.9,100,0.05,19.12.csv,2016
A10063,Frucht 1.00,1,1,1,NA,1,0,0,1,100,0.05,19.12.csv,2016
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.16,19.12.csv,2016
A10073,Saisonfrüchte geschnitten,7.5,7.5,2,NA,3.75,0,0,7.5,100,0.41,19.12.csv,2016
A10101,Ragusa-Gipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,19.12.csv,2016
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,19.12.csv,2016
A10103,Vanille-Gipfel,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.39,19.12.csv,2016
A10104,Schoggi-Gipfel ,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.52,19.12.csv,2016
A10108,Laugenbrezel mit Butter,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,19.12.csv,2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,19.12.csv,2016
A10116,Semmel ,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.08,19.12.csv,2016
A10200,Birchermüesli Classic,19.7,19.7,6,NA,3.28,0,0,19.7,100,1.07,19.12.csv,2016
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.22,19.12.csv,2016
A10413,Sandwich Start Your Day,9.5,9.5,2,NA,4.75,0,0,9.5,100,0.52,19.12.csv,2016
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,0.33,19.12.csv,2016
A10417,Sandwich Softie,8,8,2,NA,4,0,0,8,100,0.44,19.12.csv,2016
A10425,Sandwich Italien,12,12,2,NA,6,0,0,12,100,0.65,19.12.csv,2016
A10452,Crispy Chicken,12.5,12.5,2,NA,6.25,0,0,12.5,100,0.68,19.12.csv,2016
Total Gruppe,NA,1834.9,1834.9,292,12.218,6.28,0,0,1834.9,NA,100,19.12.csv,2016
A10000,Küche,12,12,2,NA,6,0,0,12,100,0.68,20.12.csv,2016
A10001,Favorite,455,455,63,NA,7.22,0,0,455,100,25.61,20.12.csv,2016
A10002,Green,307,307,40,NA,7.68,0,0,307,100,17.28,20.12.csv,2016
A100039,Portion Pommes,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.31,20.12.csv,2016
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.08,20.12.csv,2016
A10006,Menu Salat,13.5,13.5,9,NA,1.5,0,0,13.5,100,0.76,20.12.csv,2016
A10007,Senf Mayo Ketschup,7.5,7.5,15,NA,0.5,0,0,7.5,100,0.42,20.12.csv,2016
A10013,Kitchen 3,603,603,53,NA,11.38,0,0,603,100,33.94,20.12.csv,2016
A10020,Local 0,92,92,12,NA,7.67,0,0,92,100,5.18,20.12.csv,2016
A10040,Garden,259.8,259.8,37,11.238,23.12,0,0,259.8,100,14.62,20.12.csv,2016
A10063,Frucht 1.00,2,2,2,NA,1,0,0,2,100,0.11,20.12.csv,2016
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,20.12.csv,2016
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,20.12.csv,2016
A10121,Mandelschnecke ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,20.12.csv,2016
A10402,Sandwich Gross,6,6,1,NA,6,0,0,6,100,0.34,20.12.csv,2016
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.28,20.12.csv,2016
Total Gruppe,NA,1776.8,1776.8,240,11.238,7.4,0,0,1776.8,NA,100,20.12.csv,2016
A10000,Küche,6,6,1,NA,6,0,0,6,100,0.37,21.12.csv,2016
A10001,Favorite,204,204,28,NA,7.29,0,0,204,100,12.43,21.12.csv,2016
A10002,Green,442,442,59,NA,7.49,0,0,442,100,26.92,21.12.csv,2016
A100039,Portion Pommes,11,11,2,NA,5.5,0,0,11,100,0.67,21.12.csv,2016
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.09,21.12.csv,2016
A10006,Menu Salat,19,19,12,NA,1.58,0,0,19,100,1.16,21.12.csv,2016
A10014,Kitchen 4,650,650,52,NA,12.5,0,0,650,100,39.6,21.12.csv,2016
A10020,Local 0,79,79,10,NA,7.9,0,0,79,100,4.81,21.12.csv,2016
