Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10414,Sandwich Ham & Cheese,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.47,25.09.csv,2015
A10418,Sandwich Gruyere Semmel,4,4,1,NA,4,0,0,4,100,0.34,25.09.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.42,25.09.csv,2015
Total Gruppe,NA,1177.2,1177.2,179,0.702,6.58,0,0,1177.2,NA,100,25.09.csv,2015
A10000,Küche,10,10,2,NA,5,0,0,10,100,0.43,28.09.csv,2015
A10001,Favorite,739,739,101,NA,7.32,0,0,739,100,31.82,28.09.csv,2015
A10002,Green,523,523,69,NA,7.58,0,0,523,100,22.52,28.09.csv,2015
A10006,Menu Salat,37,37,24,NA,1.54,0,0,37,100,1.59,28.09.csv,2015
A10011,Kitchen 1,378,378,38,NA,9.95,0,0,378,100,16.27,28.09.csv,2015
A10013,Kitchen 3,11,11,1,NA,11,0,0,11,100,0.47,28.09.csv,2015
A10020,Local 0,485,485,67,NA,7.24,0,0,485,100,20.88,28.09.csv,2015
A10040,Garden,38.4,38.4,7,1.67,22.99,0,0,38.4,100,1.65,28.09.csv,2015
A10063,Frucht 1.00,3,3,3,NA,1,0,0,3,100,0.13,28.09.csv,2015
A10101,Ragusa-Gipfel ,9.6,9.6,4,NA,2.4,0,0,9.6,100,0.41,28.09.csv,2015
A10102,Mandelgipfel ,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,28.09.csv,2015
A10103,Vanille-Gipfel,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.21,28.09.csv,2015
A10105,Schinkengipfel ,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.11,28.09.csv,2015
A10111,Schoggi Fair,6.6,6.6,3,NA,2.2,0,0,6.6,100,0.28,28.09.csv,2015
A10114,Fitnessbrötli ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.07,28.09.csv,2015
A10117,Nuss-Semmel ,1.7,1.7,1,NA,1.7,0,0,1.7,100,0.07,28.09.csv,2015
A10122,Nussbrille,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.11,28.09.csv,2015
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,28.09.csv,2015
A10129,Aprikosen-Bögli,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,28.09.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.17,28.09.csv,2015
A10161,Muffin gross,12,12,4,NA,3,0,0,12,100,0.52,28.09.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.28,28.09.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.39,28.09.csv,2015
A10416,Sandwich Ticinese,12,12,2,NA,6,0,0,12,100,0.52,28.09.csv,2015
A10425,Sandwich Italien,6,6,1,NA,6,0,0,6,100,0.26,28.09.csv,2015
A10451,Sandwich Bauette,10,10,2,NA,5,0,0,10,100,0.43,28.09.csv,2015
L19100,Patisserie offen,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.1,28.09.csv,2015
Total Gruppe,NA,2322.7,2322.7,343,1.67,6.77,0,0,2322.7,NA,100,28.09.csv,2015
A10000,Küche,10.7,10.7,3,NA,3.57,0,0,10.7,100,0.61,29.09.csv,2015
A10001,Favorite,838,838,115,NA,7.29,0,0,838,100,47.71,29.09.csv,2015
A10002,Green,330,330,44,NA,7.5,0,0,330,100,18.79,29.09.csv,2015
A10004,Brot Stück,0.6,0.6,2,NA,0.3,0,0,0.6,100,0.03,29.09.csv,2015
A10006,Menu Salat,46.5,46.5,31,NA,1.5,0,0,46.5,100,2.65,29.09.csv,2015
A10013,Kitchen 3,116,116,10,NA,11.6,0,0,116,100,6.6,29.09.csv,2015
A10020,Local 0,282,282,38,NA,7.42,0,0,282,100,16.05,29.09.csv,2015
A10023,Local 3,11,11,1,NA,11,0,0,11,100,0.63,29.09.csv,2015
A10040,Garden,51.3,51.3,7,2.158,23.77,0,0,51.3,100,2.92,29.09.csv,2015
A10063,Frucht 1.00,5,5,5,NA,1,0,0,5,100,0.28,29.09.csv,2015
A10072,Schichtjoghurt,6,6,2,NA,3,0,0,6,100,0.34,29.09.csv,2015
A10101,Ragusa-Gipfel ,7.2,7.2,3,NA,2.4,0,0,7.2,100,0.41,29.09.csv,2015
A10102,Mandelgipfel ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.27,29.09.csv,2015
A10105,Schinkengipfel ,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.14,29.09.csv,2015
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.25,29.09.csv,2015
A10121,Mandelschnecke ,2.9,2.9,1,NA,2.9,0,0,2.9,100,0.17,29.09.csv,2015
A10125,Nussstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,29.09.csv,2015
A10126,Apfel im Schlafrock,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.27,29.09.csv,2015
A10131,Vanille/Apfelstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.14,29.09.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.22,29.09.csv,2015
A10161,Muffin gross,3,3,1,NA,3,0,0,3,100,0.17,29.09.csv,2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.18,29.09.csv,2015
A10401,Sandwich Mittel,5,5,1,NA,5,0,0,5,100,0.28,29.09.csv,2015
A10410,Sandwich Milano,4,4,1,NA,4,0,0,4,100,0.23,29.09.csv,2015
A10413,Sandwich Start Your Day,9,9,2,NA,4.5,0,0,9,100,0.51,29.09.csv,2015
Total Gruppe,NA,1756.6,1756.6,278,2.158,6.32,0,0,1756.6,NA,100,29.09.csv,2015
A10000,Küche,6,6,1,NA,6,0,0,6,100,0.36,30.09.csv,2015
A10001,Favorite,638,638,87,NA,7.33,0,0,638,100,37.83,30.09.csv,2015
A10002,Green,225,225,30,NA,7.5,0,0,225,100,13.34,30.09.csv,2015
A10006,Menu Salat,30,30,20,NA,1.5,0,0,30,100,1.78,30.09.csv,2015
A10012,Kitchen 2,261,261,25,NA,10.44,0,0,261,100,15.47,30.09.csv,2015
A10020,Local 0,415,415,58,NA,7.16,0,0,415,100,24.6,30.09.csv,2015
A10040,Garden,45.9,45.9,8,1.994,23.02,0,0,45.9,100,2.72,30.09.csv,2015
A10063,Frucht 1.00,3,3,3,NA,1,0,0,3,100,0.18,30.09.csv,2015
A10072,Schichtjoghurt,3,3,1,NA,3,0,0,3,100,0.18,30.09.csv,2015
A10108,Laugenbrezel mit Butter,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.26,30.09.csv,2015
A10115,Kaisersemmel ,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.08,30.09.csv,2015
A10121,Mandelschnecke ,4.8,4.8,2,NA,2.4,0,0,4.8,100,0.28,30.09.csv,2015
A10135,Wähe,3.9,3.9,1,NA,3.9,0,0,3.9,100,0.23,30.09.csv,2015
A10144,Trockengebäck 100g verpackt,4.4,4.4,2,NA,2.2,0,0,4.4,100,0.26,30.09.csv,2015
A10161,Muffin gross,9,9,3,NA,3,0,0,9,100,0.53,30.09.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.38,30.09.csv,2015
A10401,Sandwich Mittel,15,15,3,NA,5,0,0,15,100,0.89,30.09.csv,2015
A10403,Bagel 1,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.33,30.09.csv,2015
L19100,Patisserie offen,5,5,2,NA,2.5,0,0,5,100,0.3,30.09.csv,2015
Total Gruppe,NA,1686.7,1686.7,252,1.994,6.69,0,0,1686.7,NA,100,30.09.csv,2015
