Artikel,name,Bruttobetrag,Nettobetrag,Verkaufte Stücke,Gewicht verkauft,Durchschnittlicher Preis,Rabattierter Betrag,Durchschnittlicher Rabatt,Referenzbetrag,Ref %,Tot %Umsatz,source,year
A10163,Bürli,1.4,1.4,1,NA,1.4,0,0,1.4,100,0.09,16.12.csv,2015
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.58,16.12.csv,2015
A10413,Sandwich Start Your Day,18,18,4,NA,4.5,0,0,18,100,1.09,16.12.csv,2015
A10450,Sandwich Laugenkaiser,4,4,1,NA,4,0,0,4,100,0.24,16.12.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.3,16.12.csv,2015
Total Gruppe,NA,1647,1647,265,3.216,6.22,0,0,1647,NA,100,16.12.csv,2015
A10000,Küche,28.5,28.5,4,NA,7.13,0,0,28.5,100,1.54,17.12.csv,2015
A10001,Favorite,554,554,73,NA,7.59,0,0,554,100,29.95,17.12.csv,2015
A10002,Green,384,384,52,NA,7.38,0,0,384,100,20.76,17.12.csv,2015
A10005,Menu Suppe,10.5,10.5,7,NA,1.5,0,0,10.5,100,0.57,17.12.csv,2015
A10006,Menu Salat,37.5,37.5,25,NA,1.5,0,0,37.5,100,2.03,17.12.csv,2015
A10007,Senf Mayo Ketschup,2,2,4,NA,0.5,0,0,2,100,0.11,17.12.csv,2015
A10014,Kitchen 4,448,448,36,NA,12.44,0,0,448,100,24.22,17.12.csv,2015
A10020,Local 0,291,291,38,NA,7.66,0,0,291,100,15.73,17.12.csv,2015
A10040,Garden,47.4,47.4,8,1.998,23.72,0,0,47.4,100,2.56,17.12.csv,2015
A10111,Schoggi Fair,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.12,17.12.csv,2015
A10126,Apfel im Schlafrock,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.13,17.12.csv,2015
A10147,Pariser Gipfel,1.6,1.6,1,NA,1.6,0,0,1.6,100,0.09,17.12.csv,2015
A10152,Wienerli im Teig,2.5,2.5,1,NA,2.5,0,0,2.5,100,0.14,17.12.csv,2015
A10161,Muffin gross,3,3,1,NA,3,0,0,3,100,0.16,17.12.csv,2015
A10200,Birchermüesli Classic,6.4,6.4,2,NA,3.2,0,0,6.4,100,0.35,17.12.csv,2015
A10400,Sandwich klein,4,4,1,NA,4,0,0,4,100,0.22,17.12.csv,2015
A10404,Bagel 2,6,6,1,NA,6,0,0,6,100,0.32,17.12.csv,2015
A10409,Sandwich Appenzell,5.5,5.5,1,NA,5.5,0,0,5.5,100,0.3,17.12.csv,2015
A10412,Sandwich Gruyere,4,4,1,NA,4,0,0,4,100,0.22,17.12.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,0.24,17.12.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,0.27,17.12.csv,2015
Total Gruppe,NA,1850,1850,260,1.998,7.12,0,0,1850,NA,100,17.12.csv,2015
A10000,Küche,6.9,6.9,1,NA,6.9,0,0,6.9,100,0.64,18.12.csv,2015
A10001,Favorite,216,216,30,NA,7.2,0,0,216,100,19.89,18.12.csv,2015
A10002,Green,319,319,43,NA,7.42,0,0,319,100,29.37,18.12.csv,2015
A10005,Menu Suppe,9,9,6,NA,1.5,0,0,9,100,0.83,18.12.csv,2015
A10006,Menu Salat,21,21,14,NA,1.5,0,0,21,100,1.93,18.12.csv,2015
A10014,Kitchen 4,114,114,9,NA,12.67,0,0,114,100,10.5,18.12.csv,2015
A10020,Local 0,360,360,48,NA,7.5,0,0,360,100,33.15,18.12.csv,2015
A10040,Garden,15.5,15.5,3,0.672,23.07,0,0,15.5,100,1.43,18.12.csv,2015
A10200,Birchermüesli Classic,9.6,9.6,3,NA,3.2,0,0,9.6,100,0.88,18.12.csv,2015
A10414,Sandwich Ham & Cheese,11,11,2,NA,5.5,0,0,11,100,1.01,18.12.csv,2015
A10418,Sandwich Gruyere Semmel,4,4,1,NA,4,0,0,4,100,0.37,18.12.csv,2015
Total Gruppe,NA,1086,1086,160,0.672,6.79,0,0,1086,NA,100,18.12.csv,2015
A10000,Küche,8.5,8.5,2,NA,4.25,0,0,8.5,100,1.97,21.12.csv,2015
A10001,Favorite,296,296,38,NA,7.79,0,0,296,100,68.6,21.12.csv,2015
A10002,Green,78,78,10,NA,7.8,0,0,78,100,18.08,21.12.csv,2015
A10005,Menu Suppe,1.5,1.5,1,NA,1.5,0,0,1.5,100,0.35,21.12.csv,2015
A10006,Menu Salat,12,12,8,NA,1.5,0,0,12,100,2.78,21.12.csv,2015
A10040,Garden,17.5,17.5,3,0.76,23.03,0,0,17.5,100,4.06,21.12.csv,2015
A10103,Vanille-Gipfel,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.56,21.12.csv,2015
A10125,Nussstange,2.4,2.4,1,NA,2.4,0,0,2.4,100,0.56,21.12.csv,2015
A10152,Wienerli im Teig,5,5,2,NA,2.5,0,0,5,100,1.16,21.12.csv,2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.74,21.12.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,1.16,21.12.csv,2015
Total Gruppe,NA,431.5,431.5,68,0.76,6.35,0,0,431.5,NA,100,21.12.csv,2015
A10000,Küche,26.3,26.3,9,NA,2.92,0,0,26.3,100,7.25,22.12.csv,2015
A10001,Favorite,241,241,31,NA,7.77,0,0,241,100,66.39,22.12.csv,2015
A10002,Green,83,83,11,NA,7.55,0,0,83,100,22.87,22.12.csv,2015
A10006,Menu Salat,4.5,4.5,3,NA,1.5,0,0,4.5,100,1.24,22.12.csv,2015
A10144,Trockengebäck 100g verpackt,2.2,2.2,1,NA,2.2,0,0,2.2,100,0.61,22.12.csv,2015
A10416,Sandwich Ticinese,6,6,1,NA,6,0,0,6,100,1.65,22.12.csv,2015
Total Gruppe,NA,363,363,56,0,6.48,0,0,363,NA,100,22.12.csv,2015
A10000,Küche,3,3,1,NA,3,0,0,3,100,0.72,23.12.csv,2015
A10001,Favorite,341,341,45,NA,7.58,0,0,341,100,81.46,23.12.csv,2015
A10002,Green,53,53,7,NA,7.57,0,0,53,100,12.66,23.12.csv,2015
A10006,Menu Salat,3,3,2,NA,1.5,0,0,3,100,0.72,23.12.csv,2015
A10040,Garden,5.9,5.9,1,0.258,22.87,0,0,5.9,100,1.41,23.12.csv,2015
A10200,Birchermüesli Classic,3.2,3.2,1,NA,3.2,0,0,3.2,100,0.76,23.12.csv,2015
A10413,Sandwich Start Your Day,4.5,4.5,1,NA,4.5,0,0,4.5,100,1.08,23.12.csv,2015
A10451,Sandwich Bauette,5,5,1,NA,5,0,0,5,100,1.19,23.12.csv,2015
Total Gruppe,NA,418.6,418.6,59,0.258,7.09,0,0,418.6,NA,100,23.12.csv,2015
